paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
"Smart Thermostats, Social Information, and Energy Conservation: Distributional Evidence from a Field Experiment",Alec Brandon,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 6",American Economic Association,"Big Data, Consumer Behavior, Energy and Climate Change","Q4, C5",Karen Palmer,Resources for the Future,Judson Boomhower,University of California-San Diego,Richard Sweeney,Boston College,Kenneth Gillingham,Yale University,Katrina Jessoe,University of California-Davis
"Smart Thermostats, Social Information, and Energy Conservation: Distributional Evidence from a Field Experiment",John A. List,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 6",American Economic Association,"Big Data, Consumer Behavior, Energy and Climate Change","Q4, C5",Karen Palmer,Resources for the Future,Judson Boomhower,University of California-San Diego,Richard Sweeney,Boston College,Kenneth Gillingham,Yale University,Katrina Jessoe,University of California-Davis
"Smart Thermostats, Social Information, and Energy Conservation: Distributional Evidence from a Field Experiment",Robert Metcalfe,Boston University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 6",American Economic Association,"Big Data, Consumer Behavior, Energy and Climate Change","Q4, C5",Karen Palmer,Resources for the Future,Judson Boomhower,University of California-San Diego,Richard Sweeney,Boston College,Kenneth Gillingham,Yale University,Katrina Jessoe,University of California-Davis
"Smart Thermostats, Social Information, and Energy Conservation: Distributional Evidence from a Field Experiment",Michael Price,University of Alabama,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 6",American Economic Association,"Big Data, Consumer Behavior, Energy and Climate Change","Q4, C5",Karen Palmer,Resources for the Future,Judson Boomhower,University of California-San Diego,Richard Sweeney,Boston College,Kenneth Gillingham,Yale University,Katrina Jessoe,University of California-Davis
Dynamic Bunching Estimation with Panel Data,Benjamin M. Marx,University of Illinois-Urbana-Champaign,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Inverse December Fever,Zareh Asatryan,University of Mannheim and ZEW,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Inverse December Fever,Andreas Peichl,Ifo Institute,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Inverse December Fever,Thomas Schwab,Centre for European Economic Research (ZEW),Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Inverse December Fever,Johannes Voget,University of Mannheim and Centre for European Economic Research (ZEW),Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Best of the Bunch? An Exploration of New Methods for Estimating Tax Elasticities,James Hines,University of Michigan,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Best of the Bunch? An Exploration of New Methods for Estimating Tax Elasticities,Elena Patel,U.S. Treasury Department,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Best of the Bunch? An Exploration of New Methods for Estimating Tax Elasticities,Nathan Seegert,University of Utah,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Best of the Bunch? An Exploration of New Methods for Estimating Tax Elasticities,Matt Smith,U.S. Treasury Department,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
A Kinky Consistency: Experimental Evidence of Behavior Under Linear and Non-Linear Budget Sets,Juan Carlos Suárez Serrato,Duke University and NBER,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
A Kinky Consistency: Experimental Evidence of Behavior Under Linear and Non-Linear Budget Sets,Emiliano Huet-Vaughn,University of California-Los Angeles,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,Bunching Evidence on Responses to Taxation and Regulation,"H2, H3",Benjamin M. Marx,University of Illinois-Urbana-Champaign,Joshua D. Gottlieb,University of British Columbia and NBER,Daniel Hungerman,University of Notre Dame and NBER,Daniel Sacks,Indiana University,Thomas Schwab,Centre for European Economic Research (ZEW)
Can Successful Schools Replicate? Scaling Up Boston’s Charter School Sector,Sarah Cohodes,Columbia University and NBER,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Can Successful Schools Replicate? Scaling Up Boston’s Charter School Sector,Elizabeth Setren,Tufts University and NBER,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Can Successful Schools Replicate? Scaling Up Boston’s Charter School Sector,Christopher Walters,University of California-Berkeley and NBER,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Education for All? A Nationwide Audit Study of Schools of Choice,Isaac McFarlin Jr,University of Florida,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Education for All? A Nationwide Audit Study of Schools of Choice,Peter Bergman,Columbia University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Government Privatization and Political Participation: The Case of Charter Schools,Jason Cook,University of Pittsburgh,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Government Privatization and Political Participation: The Case of Charter Schools,Vladimir Kogan,Ohio State University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Government Privatization and Political Participation: The Case of Charter Schools,Stéphane Lavertu,Ohio State University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Government Privatization and Political Participation: The Case of Charter Schools,Zachary Peskowitz,Emory University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Fiscal and Education Spillovers from Charter Expansion,Camille Terrier,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Fiscal and Education Spillovers from Charter Expansion,Matthew Ridley,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A701",American Economic Association,"Charter Schools: Replication, Selection, and Spillovers","I2, H4",Tim Sass,Georgia State University,Susan Dynarski,University of Michigan,Tim Sass,Georgia State University,Jason Cook,University of Pittsburgh
Behavioral Economic Phenomena in Decision-Making for Others,John Ifcher,Santa Clara University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Behavioral Economic Phenomena in Decision-Making for Others,Homa Zarghamee,Barnard College,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Equity Concerns are Narrowly Framed,Christine Exley,Harvard Business Shool,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Equity Concerns are Narrowly Framed,Judd Kessler,University of Pennsylvania,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Investing for Others: Principals’ vs. Agents’ Preferences,Stefan T. Trautmann,University of Heidelberg,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Investing for Others: Principals’ vs. Agents’ Preferences,Christian König Kersting,University of Heidelberg,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
Investing for Others: Principals’ vs. Agents’ Preferences,Luisa Kling,University of Heidelberg,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
The Effect of Feedback Content and Timing on Self-Other Gap in Risk-Taking,Natalie Lee,New York University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Decision-Making on Behalf of Others,"D9, D7",Homa Zarghamee,Barnard College,Joshua Miller,University of Alicante,Angela de Oliveira,University of Massachusetts-Amherst,Sandro Ambuehl,University of Toronto,John Ifcher,Santa Clara University
The Legacy of Colonial Medicine in Central Africa,Sara Lowes,Bocconi University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
The Legacy of Colonial Medicine in Central Africa,Eduardo Montero,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
"Health Insurance, Hospitals, or Both? Evidence From the United Mine Workers’ Health Care Programs",Erin Troland,U.S. Treasury Department,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
"Health Insurance, Hospitals, or Both? Evidence From the United Mine Workers’ Health Care Programs",Theodore Figinski,U.S. Treasury Department,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
The Aftermath of Policy Failures: The Southern Homestead Act and the Freedman’s Savings Bank in Florida,Melinda Miller,Virginia Tech,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
The Quality of Banks at Stigmatized Lending Facilities,Sriya Anbil,Federal Reserve Board,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
The Quality of Banks at Stigmatized Lending Facilities,Angela Vossmeyer,Claremont McKenna College,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A707",American Economic Association,Development and Financial History,"N3, N2",Carola Frydman,Northwestern University,Nancy Qian,Northwestern University,Robert Margo,Boston University,Hilary Hoynes,University of California-Berkeley,Efraim Benmelech,Northwestern University
Improving the Measure of the Distribution of Personal Income,Marina Gindelsky,U.S. Bureau of Economic Analysis,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Improving the Measure of the Distribution of Personal Income,Dennis Fixler,U.S. Bureau of Economic Analysis,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Improving the Measure of the Distribution of Personal Income,David Johnson,University of Michigan,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Unequal distributions: EG DNA versus DINA approach,Jorrit Zwijnenburg,OECD,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Top 1% Income Shares: Comparing Estimates Using Tax Data,Gerald Auten,U.S. Office of Tax Analysis,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Top 1% Income Shares: Comparing Estimates Using Tax Data,David Splinter,U.S. Joint Committee on Taxation,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
Distributional National Accounts: Lessons from Country Studies,Gabriel Zucman,University of California-Berkeley,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Distributional Diversity in the National Accounts,"E6, D3",Heather Boushey,Washington Center for Equitable Growth,Claudia Sahm,Federal Reserve Board,Katharine G. Abraham,University of Maryland
What Drove the 2003-2006 House Price Boom and Subsequent Collapse? Disentangling Competing Explanations,John M. Griffin,University of Texas-Austin,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
What Drove the 2003-2006 House Price Boom and Subsequent Collapse? Disentangling Competing Explanations,Samuel Kruger,University of Texas-Austin,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
What Drove the 2003-2006 House Price Boom and Subsequent Collapse? Disentangling Competing Explanations,Gonzalo Maturana,Emory University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Computer Vision and Real Estate: Do Looks Matter and Do Incentives Determine Looks?,Edward L. Glaeser,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Computer Vision and Real Estate: Do Looks Matter and Do Incentives Determine Looks?,Michael Kincaid,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Computer Vision and Real Estate: Do Looks Matter and Do Incentives Determine Looks?,Nikhil Naik,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Gentrification and the Amenity Value of Crime Reductions: Evidence from Rent Deregulation,David Autor,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Gentrification and the Amenity Value of Crime Reductions: Evidence from Rent Deregulation,Christopher Palmer,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Gentrification and the Amenity Value of Crime Reductions: Evidence from Rent Deregulation,Parag Pathak,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Collusion in Brokered Markets,John William Hatfield,University of Texas-Austin,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Collusion in Brokered Markets,Scott Duke Kominers,Harvard University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
Collusion in Brokered Markets,Richard Lowery,University of Texas-Austin,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Dysfunction in the Real Estate Market,"R3, D4",Edward L. Glaeser,Harvard University,Benjamin Keys,University of Pennsylvania,Peter Coles,Airbnb,Eric Zwick,University of Chicago,Charles Gordon Nathanson,Northwestern University
When Should You Adjust Standard Errors for Clustering?,Alberto Abadie,Massachusetts Institute of Technology,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
When Should You Adjust Standard Errors for Clustering?,Susan Athey,Stanford University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
When Should You Adjust Standard Errors for Clustering?,Guido Imbens,Stanford University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
When Should You Adjust Standard Errors for Clustering?,Jeffrey Wooldridge,Michigan State University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
Optimal Estimation when Researcher and Social Preferences are Misaligned,Jann Spiess,Microsoft Research,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
Deep Inference: AI for Structural Estimation,Tetsuya Kaji,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
Deep Inference: AI for Structural Estimation,Elena Manresa,New York University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
Deep Inference: AI for Structural Estimation,Guillaume Pouliot,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A601",American Economic Association,Econometrics of Policy Evaluation,C2,Jeffrey Wooldridge,Michigan State University
"Behavioral Reactions to Crime: Time Use, Labor and Health Behaviors",Rodrigo Aranda Balcazar,Tulane University,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Economics of Crime,K4,Mark Cohen,Vanderbilt University
Too Tough on Crime? The Impact of Prosecutor Politics on Incarceration,Ashna Arora,University of Chicago,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Economics of Crime,K4,Mark Cohen,Vanderbilt University
"Sparking the #MeToo Revolution in India: The ""Nirbhaya"" Case in Delhi",Aparna Mathur,American Enterprise Institute,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Economics of Crime,K4,Mark Cohen,Vanderbilt University
