author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Sari Pekkala Kerr,Innovation in the Tech Start-up Process: Early Employees and Founders,Wellesley College & Massachusetts Institute of Technology,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 202-B",American Economic Association,Foreign STEM Students and Immigration Policy,"O0, J6",NA,NA,Kirk Doran,University of Notre Dame,Jeffrey Grogger,University of Chicago,Sarah Turner,University of Virginia,Bruce Weinberg,Ohio State University,,,Sari Pekkala Kerr,Female,Sari Pekka. Kerr,Sari Kerr,,,,NA,NA,NA,NA,NA
Saroj Bhattarai,Some Unpleasant Central Bank Balance Sheet Arithmetic,University of Texas-Austin,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Monetary Policy,A1,NA,NA,,,,,,,,,,,Saroj Bhattarai,Male,,,,,,NA,NA,NA,NA,NA
Sascha Steffen,The Wolves of Wall Street: Managerial Attributes and Bank Business Models,Frankfurt School of Finance & Management,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Lescaze","International Banking, Economics, and Finance Association",Issues in Bank Risk and TBTF,G2,NA,NA,Larry D. Wall,Federal Reserve Bank of Atlanta,Bjorn Imbierowicz,Copenhagen Business School,John V. Duca,Federal Reserve Bank of Dallas,Edward S. Prescott,Federal Reserve Bank of Cleveland,,,Sascha Steffen,Male,,,,,,NA,NA,NA,NA,NA
Sascha Steffen,Lender of Last Resort Versus Buyer of Last Resort — Evidence From the European Sovereign Debt Crisis,Frankfurt School of Finance & Management,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Channels of Monetary Transmission,"E5, G2",NA,NA,,,,,,,,,,,Sascha Steffen,Male,,,,,,NA,NA,NA,NA,NA
Sascha Steffen,"Do Corporate Depositors Risk Everything for Nothing? The Importance of Deposit Relationships, Interest Rates and Bank Risk",Frankfurt School of Finance & Management,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington A",American Finance Association,Banking and the Real Economy,G2,NA,NA,Sergey Chernenko,Ohio State University,Emily Williams,London Business School,Olivier Darmouni,Columbia University,,,,,Sascha Steffen,Male,,,,,,NA,NA,NA,NA,NA
Saten Kumar,Do You Know That I Know You Know…? Higher Order Beliefs in Survey Data,Auckland University of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",NA,NA,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University,,,Saten Kumar,Male,,,,,,NA,NA,NA,NA,NA
Savitar Sundaresan,Market Power and Price Informativeness,Imperial College London,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Market Microstructure,A1,NA,NA,Snehal Banerjee,University of California-San Diego,Alexi Savov,New York University,Juan Ortner,Boston University,Marco Di Maggio,Harvard Business School & NBER,,,Savitar Sundaresan,Male,,,,,,NA,NA,NA,NA,NA
Scott Cunningham,Effect of Craigslist on Violence Against Women,Baylor University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 415",Association of Christian Economists,Health of Vulnerable Groups,I1,NA,NA,Daniel Wilmoth,U.S. Small Business Administration,Catherine Maclean,Temple University,Mark Hoekstra,Texas A&M University,,,,,Scott Cunningham,Male,,,,,,NA,NA,NA,NA,NA
Scott Duke Kominers,Lone Wolves in Competitive Equilibria,Harvard University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,New Insights on Classic Questions in Matching Theory,"D4, C7",NA,NA,Alexander Teytelboym,University of Oxford,,,,,,,,,Scott Duke Kominers,Male,Scott Duke. Kominers,,,,,NA,NA,NA,NA,NA
Scott Stern,The Empirics of Social Progress: The Interplay between Subjective Well-Being and Societal Performance,Massachusetts Institute of Technology,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,New Measures of the Economy,"O0, I3",NA,NA,Hal Varian,Google and University of California-Berkeley,Betsey Stevenson,University of Michigan,Charles Hulten,University of Maryland-College Park,Dennis Fixler,U.S. Bureau of Economic Analysis,,,SCOTT STERN,Male,Â  SCOTT STERN,,,,,NA,NA,NA,NA,NA
Sebastian Dyrda,"Taxes, Regulations of Businesses and Evolution of Income Inequality in the United States",University of Toronto,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Heterogeneity in Macroeconomics: Households and Firms,A1,NA,NA,,,,,,,,,,,Sebastian Dyrda,Male,,,,,,NA,NA,NA,NA,NA
Sebastian Sotelo,"Market Structure, GVCs, and Agricultural Productivity: The Global Fertilizer Market",University of Michigan,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 105-A",American Economic Association,"Agricultural Productivity, With an International Perspective",O1,NA,NA,Dietrich Vollrath,University of Houston,Pamela Medina,University of Toronto,Tavneet Suri,Massachusetts Institute of Technology,Paul Scott,New York University,,,Sebastian Sotelo,Male,,,,,,NA,NA,NA,NA,NA
Sebastian Sotelo,The Evolving U.S. Occupational Structure,University of Michigan-Ann Arbor,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 105-A",American Economic Association,Automation,J2,NA,NA,,,,,,,,,,,Sebastian Sotelo,Male,,,,,,NA,NA,NA,NA,NA
Sebnem Kalemli-Ozcan,Foreign Investment and Domestic Productivity: Identifying Knowledge Spillovers and Competition Effects,University of Maryland,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Domestic and International Dimensions of Innovation Spillovers,"O3, F2",NA,NA,Felipe Saffie,University of Maryland,Philippe Aghion,Harvard University,Ann Harrison,University of Pennsylvania,Sina T. Ates,Federal Reserve Board,,,SEBNEM KALEMLI-OZCAN,Female,SEBNEMKALEMLI- OZCAN,,,,,NA,NA,NA,NA,NA
Seema Jayachandran,Reshaping Gender Attitudes in India,Northwestern University,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 107-B",American Economic Association,How Entrenched Are Gender Norms in Developing Countries?,"J1, O1",NA,NA,James Fenske,University of Warwick,Raquel Fernandez,New York University,Micaela Sviatschi,Princeton University,Rachel Heath,University of Washington,,,SEEMA JAYACHANDRAN,Female,,,,,,NA,NA,NA,NA,NA
Seema Jayachandran,Cash for Carbon: A Randomized Trial of Payments for Ecosystem Services to Reduce Deforestation,Northwestern University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 305",American Economic Association,Environment and Development,"Q5, O1",NA,NA,Marshall Burke,Stanford University,Kyle Meng,University of California-Santa Barbara,Benjamin A. Olken,Massachusetts Institute of Technology,Michelle Marcus,Brown University,,,SEEMA JAYACHANDRAN,Female,,,,,,NA,NA,NA,NA,NA
Sekyu Choi,Labor Share and Technology Dynamics,University of Bristol,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 104-B",American Economic Association,Increasing Capital Shares: Causes and Consequences,"E2, J5",NA,NA,,,,,,,,,,,Sekyu Choi,Male,,,,,,NA,NA,NA,NA,NA
Sendhil Mullainathan,Human Decisions and Machine Predictions,Harvard University,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,Advances in Big Data Research in Economics,"J0, E2",NA,NA,,,,,,,,,,,SENDHIL MULLAINATHAN,Male,,,,,,NA,NA,NA,NA,NA
Serdar Ozkan,The Distributions of Income and Consumption Risk: Evidence From Norwegian Registry Data,University of Toronto,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Heterogeneity in Macroeconomics: Households and Firms,A1,NA,NA,,,,,,,,,,,Serdar Ozkan,Male,,,,,,NA,NA,NA,NA,NA
Serena Ng,Level and Volatility Factors in Macroeconomic Data,Columbia University,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Independence Ballroom II",Econometric Society,Recent Developments in Applied Macro-econometrics,A1,NA,NA,,,,,,,,,,,SERENA NG,Female,,,,,,NA,NA,NA,NA,NA
Sergei Koulayev,Changing the Footprint of GSE Loan Guarantees: Estimating Effects on Mortgage Pricing and Availability,U.S. Consumer Financial Protection Bureau,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,GSE,"G2, L1",NA,NA,Shane Sherlund,Federal Reserve Board,Larry Cordell,Federal Reserve Bank of Philadelphia,W. Scott Frame,Federal Reserve Bank of Atlanta,Joe Tracy,Federal Reserve Bank of New York,,,Sergei Koulayev,Male,,,,,,NA,NA,NA,NA,NA
Sergei Kovbasyuk,Key Investors in IPOs,Einaudi Institute for Economics and Finance,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,Raising Capital,G3,NA,NA,Paige Ouimet,University of North Carolina,Lauren Cohen,Harvard Business School,Philip Bond,University of Washington,Francois Derrien,HEC Paris,,,Sergei Kovbasyuk,Male,,,,,,NA,NA,NA,NA,NA
Sergio Rebelo,Trading Down and the Business Cycle,Northwestern University,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 204-B",American Economic Association,Shopping in Macroeconomics,"E2, E3",NA,NA,Michael Weber,University of Chicago,Dirk Krueger,University of Pennsylvania,Raphael Schoenle,Brandeis University,Jessie Handbury,University of Pennsylvania,,,SERGIO REBELO,Male,,,,,,NA,NA,NA,NA,NA
Sergio Rebelo,Monetary Policy and the Predictability of Nominal Exchange Rates,Northwestern University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 406",Econometric Society,Advances in International Economics,A1,NA,NA,Adrien Verdelhan,Massachusetts Institute of Technology,Thomas Philippon,New York University,Guido Lorenzoni,Northwestern University,Tarek A. Hassan,"Boston University, NBER and CEPR",,,SERGIO REBELO,Male,,,,,,NA,NA,NA,NA,NA
Serhiy Kozak,Predicting Relative Returns,University of Michigan,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington A",American Finance Association,Asset Pricing: New Theories and Empirical Approaches,G1,NA,NA,Nicolae Gârleanu,University of California-Berkeley,Lars Lochstoer,University of California-Los Angeles,Valentin Haddad,University of California-Los Angeles,Stefano Giglio,University of Chicago,,,Serhiy Kozak,Male,,,,,,NA,NA,NA,NA,NA
Seth Richards-Shubik,Collaborative Production in Science: An Empirical Analysis of Coauthorships in Economics,Lehigh University,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Structural Estimation of Network Models: Recent Advances and Applications,"C5, L1",NA,NA,Luis Candelaria Barrera,University of Warwick,Salvador Navarro,University of Western Ontario,Eric Auerbach,University of California-Berkeley,Michael D. D. König,University of Zurich,,,Seth Richards-Shubik,Male,Seth Richard-Shubik,,,,,NA,NA,NA,NA,NA
Shai Bernstein,Private Equity and Financial Fragility During the Crisis,Stanford University,Jan. 6 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Commonwealth Hall A1",American Finance Association,Venture Capital,G2,NA,NA,Sabrina Howell,New York University,Steven Kaplan,University of Chicago,Antoinette Schoar,Massachusetts Institute of Technology,Berk Sensoy,Ohio State University,,,SHAI BERNSTEIN,Male,,,,,,NA,NA,NA,NA,NA
Shai Bernstein,Does Economic Insecurity Affect Employee Innovation?,Stanford University,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Innovation Investment: Human Capital and Stressful Situations,G3,NA,NA,Tania Babina,Columbia University,Lauren Cohen,Harvard Business School,Benjamin Iverson,Brigham Young University,Arpit Gupta,New York University,,,SHAI BERNSTEIN,Male,,,,,,NA,NA,NA,NA,NA
Shanthi Ramnath,The Rise of Alternative Work Arrangements: Evidence and Implications for Tax Filing and Benefit Coverage,U.S. Treasury Department,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 202-B",Labor and Employment Relations Association,New Evidence on the Prevalence and Implications of Contract Work,"J0, A1",NA,NA,Arindrajit Dube,University of Massachusetts-Amherst,Alexandre Mas,Princeton University,Barbara Robles,Federal Reserve Board,,,,,Shanthi Ramnath,Female,,,,,,NA,NA,NA,NA,NA
Shengyu Li,Fiscal Policy Volatility and Capital Misallocation: Evidence From China,Durham University,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 107-A",American Economic Association,Institutions and Real Sector Activity,D0,NA,NA,,,,,,,,,,,Shengyu Li,Male,,,,,,NA,NA,NA,NA,NA
Sheridan Titman,A Dynamic Model of Characteristic-based Return Predictability,University of Texas-Austin,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington A",American Finance Association,Asset Pricing: New Theories and Empirical Approaches,G1,NA,NA,Nicolae Gârleanu,University of California-Berkeley,Lars Lochstoer,University of California-Los Angeles,Valentin Haddad,University of California-Los Angeles,Stefano Giglio,University of Chicago,,,SHERIDAN TITMAN,Female,,,,,,NA,NA,NA,NA,NA
Sheridan Titman,"Investor Tastes, Corporate Behavior and Stock Returns: An Analysis of Corporate Social Responsibility",University of Texas-Austin,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall A2",American Finance Association,Why Do Firms Invest in Corporate Social Responsibility and Does it Matter?,G3,NA,NA,Adair Morse,University of California-Berkeley,Craig Doidge,University of Toronto,Tracy Wang,University of Minnesota,Karl Lins,University of Utah,,,SHERIDAN TITMAN,Female,,,,,,NA,NA,NA,NA,NA
Shinsuke Tanaka,Mind the Gap! Tax Incentives and Incentives for Manipulating Fuel Efficiency in the Automobile Industry,Tufts University,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 111-A",American Economic Association,Fuel Efficiency,"Q5, R4",NA,NA,Mark Jacobsen,University of California-San Diego,Jing Li,Massachusetts Institute of Technology,Hendrik Wolff,Simon Fraser University,Shanjun Li,Cornell University,,,Shinsuke Tanaka,Male,,,,,,NA,NA,NA,NA,NA
Shouyong Shi,"Efficient Job Upgrading, Search on the Job and Output Dispersion",Pennsylvania State University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 406",Econometric Society,Advances in Search Theory,A1,NA,NA,,,,,,,,,,,SHOUYONG SHI,Male,,,,,,NA,NA,NA,NA,NA
Shrihari Santosh,Predicting Relative Returns,University of Maryland,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington A",American Finance Association,Asset Pricing: New Theories and Empirical Approaches,G1,NA,NA,Nicolae Gârleanu,University of California-Berkeley,Lars Lochstoer,University of California-Los Angeles,Valentin Haddad,University of California-Los Angeles,Stefano Giglio,University of Chicago,,,Shrihari Santosh,Male,,,,,,NA,NA,NA,NA,NA
Shuang Zhang,"Carbon Trading, Firm Emissions, and Air Quality in China",University of Colorado-Boulder,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,The Costs and Benefits of Environmental Regulation in the United States and China,"Q5, Q0",NA,NA,Steven L. Puller,Texas A&M University,Catherine Wolfram,University of California-Berkeley,Nancy Rose,Massachusetts Institute of Technology,Maureen Cropper,University of Maryland,,,Shuang Zhang,Female,,,,,,NA,NA,NA,NA,NA
Shulamit Kahn,Explaining the Place Premium in STEM Careers,Boston University,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 202-B",American Economic Association,Foreign STEM Students and Immigration Policy,"O0, J6",NA,NA,Kirk Doran,University of Notre Dame,Jeffrey Grogger,University of Chicago,Sarah Turner,University of Virginia,Bruce Weinberg,Ohio State University,,,SHULAMIT KAHN,Female,,,,,,NA,NA,NA,NA,NA
Silvana Tenreyro,"Piggy-back Exporting, Intermediation, and the Distributional Gains From Trade in Agricultural Markets",London School of Economics,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 105-A",American Economic Association,"Agricultural Productivity, With an International Perspective",O1,NA,NA,Dietrich Vollrath,University of Houston,Pamela Medina,University of Toronto,Tavneet Suri,Massachusetts Institute of Technology,Paul Scott,New York University,,,SILVANA TENREYRO,Female,,,,,,NA,NA,NA,NA,NA
Simi Kedia,Institutional Investors and Hedge Fund Activism,Rutgers University,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Shareholder Heterogeneity and Corporate Governance,G3,NA,NA,Charles Hadlock,Michigan State University,Nickolay Gantchev,Southern Methodist University,Ernst Maug,University of Mannheim,Nadya Malenko,Boston College,,,SIMI KEDIA,Female,,,,,,NA,NA,NA,NA,NA
Sina T. Ates,Innovation and Trade Policy in a Globalized World,Federal Reserve Board,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,Trade and Innovation,"O3, F1",NA,NA,,,,,,,,,,,Sina T. Ates,Male,,,,,,NA,NA,NA,NA,NA
Snehal Banerjee,Dynamic Information Acquisition and Strategic Trading,University of California-San Diego,Jan. 5 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Informed Trading,G1,NA,NA,Yasser Boualam,University of North Carolina-Chapel Hill,Itay Goldstein,University of Pennsylvania,Diego Garcia,University of Colorado-Boulder,,,,,Snehal Banerjee,Male,,,,,,NA,NA,NA,NA,NA
Snehal Banerjee,Conceal to Coordinate,University of California-San Diego,Jan. 6 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Corporate Disclosure and Accounting,G3,NA,NA,Edwige Cheynel,Columbia University,Davide Cianciaruso,Northwestern University,Mirko Heinle,University of Pennsylvania,,,,,Snehal Banerjee,Male,,,,,,NA,NA,NA,NA,NA
Song Ma,Selling Innovation in Bankruptcy,Yale University,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Lescaze",Association of Financial Economists,Financial Distress and Bankruptcy,"G3, G2",NA,NA,Katherine Waldock,Georgetown University,Gordon Phillips,Dartmouth College,Erik Gilje,University of Pennsylvania,Edith Hotchkiss,Boston College,,,Song Ma,Male,,,,,,NA,NA,NA,NA,NA
Sophocles Mavroeidis,A More Powerful Subvector Anderson Rubin Test in Linear Instrumental Variable Regression,University of Oxford,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Inference and Identification Issues in Econometrics,"C12, C26",NA,NA,,,,,,,,,,,SOPHOCLES MAVROEIDIS,Male,,,,,,NA,NA,NA,NA,NA
Sreyoshi Das,Socioeconomic Status and Macroeconomic Expectations,University of Michigan,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 404",American Economic Association,"Expectations, Learning, and Household Choices","D1, D8",NA,NA,Francesco D'Acunto,University of Maryland,Ashwini Agrawal,London School of Economics and Political Science,Geoffrey Tate,University of North Carolina-Chapel Hill,Andreas Fuster,Federal Reserve Bank of New York,,,Sreyoshi Das,Female,,,,,,NA,NA,NA,NA,NA
Stavros Panageas,Finance in a Time of Disruptive Growth,University of California-Los Angeles,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Regency Ballroom C1",American Finance Association,Macro Finance,G0,NA,NA,Benjamin Hebert,Stanford University,Simon Gilchrist,Boston University,Dimitris Papanikolaou,Northwestern University,Jack Favilukis,University of British Columbia,,,STAVROS PANAGEAS,Male,,,,,,NA,NA,NA,NA,NA
Stefan Avdjiev,Exchange Rates and the Transmission of Global Liquidity,Bank for International Settlements,Jan. 7 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,Capital Flows in the International Monetary System,"F3, F4",NA,NA,Harold James,Princeton University,Linda Goldberg,Federal Reserve Bank of New York,Francis Warnock,University of Virginia,Eduardo R. Borensztein,Borensztein Consulting,,,Stefan Avdjiev,Male,,,,,,NA,NA,NA,NA,NA
Stefan Avdjiev,"The Dollar, Bank Leverage and the Deviation From Covered Interest Parity",Bank for International Settlements,Jan. 5 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Adams","International Banking, Economics, and Finance Association",Liquidity Shocks to Markets,G2,NA,NA,Camelia Minoiu,International Monetary Fund and University of Pennsylvania,Fergal McCann,Central Bank of Ireland,Raluca Roman,Federal Reserve Bank of Kansas City,Kasper Roszbach,Norges Bank and University of Groningen,,,Stefan Avdjiev,Male,,,,,,NA,NA,NA,NA,NA
Stefan Hoderlein,Nonlinear Panel Data Correlated Random Coefficient Models,Boston College,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Panel and Network Data,"C14, C23",NA,NA,,,,,,,,,,,Stefan Hoderlein,Male,,,,,,NA,NA,NA,NA,NA
Stefan Lewellen,Politicizing Consumer Credit,London Business School,Jan. 5 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Regency Ballroom C2",American Finance Association,Household Finance,G2,NA,NA,Adriano Rampini,Duke University,Vyacheslav Fos,Boston College,Samuel Hanson,Harvard Business School,Efraim Benmelech,Northwestern University,,,Stefan Lewellen,Male,,,,,,NA,NA,NA,NA,NA
Stefan Lewellen,"Policy Uncertainty, Political Capital, and Firm Risk-taking",London Business School,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-C",American Economic Association,"Political Risk: Origins, Measurement, and Effects","G0, E0",NA,NA,Stephen Terry,Boston University,Alberto Bisin,New York University,,,,,,,Stefan Lewellen,Male,,,,,,NA,NA,NA,NA,NA
Stefan Lewellen,Consumer Surplus and Bank Value,London Business School,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 106-A",Society of Government Economists,Empirical Studies of Bank Deposits and Bank Lending,G1,NA,NA,Emily Johnston-Ross,Federal Deposit Insurance Corporation,Justin Vitanza,Temple University,Alexander Ufier,Federal Deposit Insurance Corporation,Mark Kutzbach,Federal Deposit Insurance Corporation,,,Stefan Lewellen,Male,,,,,,NA,NA,NA,NA,NA
Stefan Lewellen,The Cross Section of Bank Value,London Business School,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Bank Deposits,G2,NA,NA,Philip Strahan,Boston College,Philipp Schnabl,New York University,Taylor Begley,Washington University-St. Louis,Erik Gilje,University of Pennsylvania,,,Stefan Lewellen,Male,,,,,,NA,NA,NA,NA,NA
Stefan Nagel,Socioeconomic Status and Macroeconomic Expectations,University of Michigan,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 404",American Economic Association,"Expectations, Learning, and Household Choices","D1, D8",NA,NA,Francesco D'Acunto,University of Maryland,Ashwini Agrawal,London School of Economics and Political Science,Geoffrey Tate,University of North Carolina-Chapel Hill,Andreas Fuster,Federal Reserve Bank of New York,,,STEFAN NAGEL,Male,,,,,,NA,NA,NA,NA,NA
Stefan Nagel,The Making of Hawks and Doves: Inflation Experiences on the FOMC,"University of Michigan, NBER, and CEPR",Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Cohort Effects: Sources and Implications,"A1, J0",NA,NA,James Choi,Yale University and NBER,Scott Baker,Northwestern University,Na'ama Shenhav,Dartmouth College,Kelly Shue,University of Chicago and NBER,,,STEFAN NAGEL,Male,,,,,,NA,NA,NA,NA,NA
Stefania Garetto,Becoming a Multinational: An Analysis of Market Access and Risk Through Mergers,Boston University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 409",Econometric Society,"Trade, Multinationals, and Firm Dynamics",A1,NA,NA,,,,,,,,,,,Stefania Garetto,Female,,,,,,NA,NA,NA,NA,NA
Stefanie Stantcheva,Dancing With the Stars: Innovation and Human Capital Accumulation Through Interactions,Harvard University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 415",Econometric Society,Trade and Technology Diffusion,A1,NA,NA,,,,,,,,,,,Stefanie Stantcheva,Female,,,,,,NA,NA,NA,NA,NA
Stefanie Stantcheva,Intergenerational Mobility and Preferences for Redistribution,Harvard University,Jan. 6 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 104-B",American Economic Association,Supporting Economic Redistribution (or Not): Determining Factors,"H2, D3",NA,NA,Ricardo Perez-Truglia,University of California-Los Angeles,David Seim,Stockholm University,Avner Shlain,University of California-Berkeley,Benjamin B. Lockwood,University of Pennsylvania,,,Stefanie Stantcheva,Female,,,,,,NA,NA,NA,NA,NA
Stefano Eusepi,Anchored Inflation Expectations,Federal Reserve Bank of New York,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",NA,NA,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University,,,Stefano Eusepi,Male,,,,,,NA,NA,NA,NA,NA
Stefano Fiorin,Status Goods: Experimental Evidence From Platinum Credit Cards,University of California-San Diego,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,"Like Everybody Else: Experimental Economics of Conformity, Image, and Identity",C9,NA,NA,Alain Cohn,University of Michigan,Desmond Ang,University of California-San Diego,Florian Ederer,Yale University,Ariel Rubinstein,New York University,,,Stefano Fiorin,Male,,,,,,NA,NA,NA,NA,NA
Stefano Giglio,Taming the Factor Zoo,University of Chicago,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall C",American Finance Association,Taming and Explaining Anomalies,G1,NA,NA,Laura Veldkamp,New York University,Christopher Polk,London School of Economics,Victor Chernozhukov,Massachusetts Institute of Technology,Ralph Koijen,New York University,,,STEFANO GIGLIO,Male,,,,,,NA,NA,NA,NA,NA
Stefano Giglio,Uncertainty Shocks as Second-moment News Shocks,University of Chicago,Jan. 6 2018,12:30 PM - 2:15 PM,"Loews Philadelphia, Washington C",Society for Economic Dynamics,New Approaches in Measuring Uncertainty,"D2, G1",NA,NA,,,,,,,,,,,STEFANO GIGLIO,Male,,,,,,NA,NA,NA,NA,NA
Stephan Hollander,Firm-level Political Risk: Measurement and Effects,Tilburg University,Jan. 7 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 204-C",American Economic Association,"Political Risk: Origins, Measurement, and Effects","G0, E0",NA,NA,Stephen Terry,Boston University,Alberto Bisin,New York University,,,,,,,Stephan Hollander,Male,,,,,,NA,NA,NA,NA,NA
