paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Pass-Through as a Test for Market Power: An Application to Solar Subsidies,Arthur van Benthem,University of Pennsylvania,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
What Drives Social Contagion in the Adoption of Solar Photovoltaic Technology?,Stefano Carattini,Yale University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
What Drives Social Contagion in the Adoption of Solar Photovoltaic Technology?,Andrea Baranzini,HEG Geneva,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
What Drives Social Contagion in the Adoption of Solar Photovoltaic Technology?,Martin Péclat,University of Neuchâtel,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
Spatial Effects of Nitrogen Pollution on Drinking Water Production,Roberto Mosheim,U.S. Department of Agriculture,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
Spatial Effects of Nitrogen Pollution on Drinking Water Production,Robin C. Sickles,Rice University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
Spatial Effects of Nitrogen Pollution on Drinking Water Production,Anthony Glass,Loughborough University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
Spatial Effects of Nitrogen Pollution on Drinking Water Production,Karligash Kenjegalieva,Loughborough University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
Endogenous Population Growth in a Macro Environmental Model,Faraz Farhidi,Georgia State University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 309",American Economic Association,Environmental Economics,Q5,,
"Rents, Technical Change, and Risk Premia",Ricardo Caballero,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
"Rents, Technical Change, and Risk Premia",Emmanuel Farhi,Harvard University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
"Rents, Technical Change, and Risk Premia",Pierre-Olivier Gourinchas,University of California-Berkeley,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
"Intangibles, Investment and Efficiency",Nicolas Crouzet,Northwestern University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
"Intangibles, Investment and Efficiency",Janice Eberly,Northwestern University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
The Fall of the Labor Share and the Rise of Superstar Firms,David Autor,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
The Fall of the Labor Share and the Rise of Superstar Firms,John Van Reenen,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
The Fall of the Labor Share and the Rise of Superstar Firms,Lawrence Katz,Harvard University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
Declining Competition and Investment in the United States,Thomas Philippon,New York University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
Declining Competition and Investment in the United States,German Gutierrez,New York University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Investment, Rates and Rents","D2, E2",,,Jessica Wachter,University of Pennsylvania,John Haltiwanger,University of Maryland,Hugo A. Hopenhayn,University of California-Los Angeles,Jason Furman,Peterson Institute for International Economics
Closing Heaven’s Door: Evidence From the 1920s United States Immigration Quota Acts,Philipp Ager,University of Southern Denmark,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Closing Heaven’s Door: Evidence From the 1920s United States Immigration Quota Acts,Casper Worm Hansen,University of Copenhagen,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Adaptation of Native Labor and Capital to Mass Migration: Evidence From the Immigration Act of 1924,Ran Abramitzky,Stanford University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Adaptation of Native Labor and Capital to Mass Migration: Evidence From the Immigration Act of 1924,Leah Platt Boustan,Princeton University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Immigration Restrictions as Active Labor Market Policy: Evidence From the Mexican Bracero Exclusion,Michael A. Clemens,Center for Global Development and IZA,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Immigration Restrictions as Active Labor Market Policy: Evidence From the Mexican Bracero Exclusion,Ethan G. Lewis,Dartmouth College,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Immigration Restrictions as Active Labor Market Policy: Evidence From the Mexican Bracero Exclusion,Hannah M. Postel,Center for Global Development,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Lessons from Historical Immigration Policy,"J7, N3",,,Brian Cadena,University of Colorado-Boulder,Jeanne LaFortune,Pontifical Catholic University of Chile,Giovanni Peri,University of California-Davis
Targeting with In-kind Transfers: Evidence From Medicaid Home Care,Lee M. Lockwood,Northwestern University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
Targeting with In-kind Transfers: Evidence From Medicaid Home Care,Ethan Lieber,University of Notre Dame,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
"The Political Economy of Medicaid: The Influence of Ideology on Eligibility, Delivery, and Reimbursement",Claire Lim,Cornell University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
"The Political Economy of Medicaid: The Influence of Ideology on Eligibility, Delivery, and Reimbursement",Jee Hun Choi,Cornell University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
Did the Affordable Care Act’s Medicaid Expansion Increase the Ability of Low-income Households to Self-insure?,Daeyong Lee,Iowa State University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
"Effects of Medicare Coverage for the Chronically Ill on Health Insurance, Utilization, and Mortality: Evidence from a Coverage Expansion for End-Stage Renal Disease",Martin Sparre Andersen,University of North Carolina-Greensboro,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 405",American Economic Association,Medicaid,I1,,
Global Real Rates: A Secular Approach,Pierre-Olivier Gourinchas,University of California-Berkeley,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Global Real Rates: A Secular Approach,Helene Rey,London Business School,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Monetary and Financial Policies in Emerging Markets,Kosuke Aoki,Tokyo University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Monetary and Financial Policies in Emerging Markets,Gianluca Benigno,London School of Economics,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Monetary and Financial Policies in Emerging Markets,Nobuhiro Kiyotaki,Princeton University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
The Importance of Foreign Shocks on Money Market Rates: Event-Study Magnitude Restriction,Roberto A. De Santis,European Central Bank,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
The Importance of Foreign Shocks on Money Market Rates: Event-Study Magnitude Restriction,Srečko Zimic,European Central Bank,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Macroprudential FX Regulations: Shifting the Snowbanks of FX Vulnerability?,Toni Ahnert,Bank of Canada,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Macroprudential FX Regulations: Shifting the Snowbanks of FX Vulnerability?,Kristin J. Forbes,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Macroprudential FX Regulations: Shifting the Snowbanks of FX Vulnerability?,Christian Friedrich,Bank of Canada,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
Macroprudential FX Regulations: Shifting the Snowbanks of FX Vulnerability?,Dennis Reinhardt,Bank of England,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon B",American Economic Association,"Monetary Policy, Asset Price Spillovers and the Macroeconomy","E5, F4",,,Giancarlo Corsetti,University of Cambridge,Lawrence Christiano,Northwestern University,Giorgio E. Primiceri,Northwestern University,Frank Smets,European Central Bank
The Effects of Federal Reserve Forward Guidance and Asset Purchases on Financial Markets: Which Worked Better?,Eric Swanson,University of California-Irvine,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
News or Noise? The Missing Link,Kyle Jurado,Duke University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
News or Noise? The Missing Link,Ryan Chahrour,Boston College,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
News Shocks Under Financial Frictions,Christoph Gortz,University of Birmingham,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
News Shocks Under Financial Frictions,John Tsoukalas,University of Glasgow,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
News Shocks Under Financial Frictions,Francesco Zanetti,University of Oxford,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
Components of Uncertainty,Vegard Høghaug Larsen,Norges Bank,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,"News, Information and the Business Cycle",E3,,
Economists’ Judgments of Publication Lists With Lower Ranked Journals Included: Evidence From a Survey Experiment,Nattavudh Powdthavee,University of Warwick,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Economists’ Judgments of Publication Lists With Lower Ranked Journals Included: Evidence From a Survey Experiment,Jack Knetsch,Simon Fraser University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Economists’ Judgments of Publication Lists With Lower Ranked Journals Included: Evidence From a Survey Experiment,Yohanes E. Riyanto,Nanyang Technological University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Science is Shaped by Wikipedia: Evidence From a Randomized Control Trial,Neil Thompson,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Science is Shaped by Wikipedia: Evidence From a Randomized Control Trial,Douglas Hanley,University of Pittsburgh,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Empirical Estimation of University Knowledge Production Functions for Knowledge Outputs Disseminated via Multiple Channels,Yoo Hwan Lee,Colorado State University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Empirical Estimation of University Knowledge Production Functions for Knowledge Outputs Disseminated via Multiple Channels,Gregory D. Graff,Colorado State University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Lost in the Storm: The Academic Collaborations That Went Missing in Hurricane Isaac,Raquel Campos,University of Kent,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Lost in the Storm: The Academic Collaborations That Went Missing in Hurricane Isaac,Fernanda Leite Lopez de Leon,University of Kent,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
Lost in the Storm: The Academic Collaborations That Went Missing in Hurricane Isaac,Ben McQuillin,University of East Anglia,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Scientific Productivity,A1,,
"Trust, Truth, and Selective Exposure to Partisan News",Hunt Allcott,New York University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Trust, Truth, and Selective Exposure to Partisan News",Matthew Gentzkow,Stanford University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Trust, Truth, and Selective Exposure to Partisan News",David Yang,Stanford University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Mobile Phones, Social Media, and the Behavior of Politicians: Evidence From Brazil",Filipe Campante,Harvard University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Mobile Phones, Social Media, and the Behavior of Politicians: Evidence From Brazil",Claudio Ferraz,Pontifical Catholic University of Rio de Janeiro,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Mobile Phones, Social Media, and the Behavior of Politicians: Evidence From Brazil",Pedro C.L. Souza,Pontifical Catholic University of Rio de Janeiro,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Mobile Phones, Social Media, and the Behavior of Politicians: Evidence From Brazil",Pedro Tepedino,Massachusetts Institute of Technology,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Social Image, Networks, and Protest Participation",Ruben Enikolopov,Pompeu Fabra University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Social Image, Networks, and Protest Participation",Alexey Makarin,Northwestern University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Social Image, Networks, and Protest Participation",Maria Petrova,Pompeu Fabra University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
"Social Image, Networks, and Protest Participation",Leonid I. Polischuk,National Research University Higher School of Economics,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
Why Does China Allow Freer Social Media?,Bei Qin,University of Hong Kong,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
Why Does China Allow Freer Social Media?,David Strömberg,Stockholm University,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
Why Does China Allow Freer Social Media?,Yanhui Wu,University of Southern California,Jan. 7 2018,1:00 PM - 3:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Social Media and Political  Economy,"D7, L8",,,Ethan Kaplan,University of Maryland-College Park,Ruben Durante,Pompeu Fabra University,Gautam Rao,Harvard University,Noam Yuchtman,University of California-Berkeley
Expectation Formation Following Large Unexpected Shocks,Scott Baker,Northwestern University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
Expectation Formation Following Large Unexpected Shocks,Tucker McElroy,U.S. Census Bureau,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
Expectation Formation Following Large Unexpected Shocks,Xuguang Sheng,American University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
"Dynamic Inattention, the Phillips Curve, and Forward Guidance",Hassan Afrouzi,University of Texas-Austin,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
"Dynamic Inattention, the Phillips Curve, and Forward Guidance",Choongryul Yang,University of Texas-Austin,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
Anchored Inflation Expectations,Carlos Carvalho,Pontifical Catholic University of Rio de Janeiro,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
Anchored Inflation Expectations,Stefano Eusepi,Federal Reserve Bank of New York,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
Anchored Inflation Expectations,Emanuel Moench,Deutsche Bundesbank,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,The Formation of Expectations and Macroeconomic Dynamics,"E3, E5",,,Philippe Andrade,Bank of France,Eric Sims,University of Notre Dame,Eric Swanson,University of California-Irvine,Jennifer La'O,Columbia University
