"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Naoki","Naoki Yoshihara","Exploitation and Labor in Economies with Heterogeneous Labor and Agents","Hitotsubashi University","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, P1 Parlor","Union for Radical Political Economists","Inequality and Exploitation","B5","Gilbert Skillman","Wesleyan University","Erik Olsen","University of Missouri-Kansas City","Ramaa Vasudevan","Colorado State University","Daniele Tavani","Colorado State University","Frank Thompson","University of Michigan","","","NAOKI",8,0,1,0,8,1,0,1,0
"Narayan","Narayan Das","How Do Intrahousehold Dynamics Change When Assets Are Transferred to Women? Evidence from BRAC's","BRAC","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 105-B","American Economic Association","Women and Development (J16)","","Alicia Adsera","Princeton University","Sheetal Sekhri","University of Virginia","Manisha Shah","University of California-Los Angeles","Lori Beaman","Northwestern University","Anita Alves Pena","Colorado State University","","","NARAYAN",9,0,1,0,9,1,0,1,0
"Natalia","Natalia Tamirisa","Information Rigidities in Economic Growth Forecasts: Evidence from a Large International Panel","International Monetary Fund","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 106-B","Society of Government Economists","Information Rigidity in Survey Expectations","D8","Olivier Coibion","University of Texas-Austin","Paul Hubert","OFCE-Sciences PO","Benjamin K. Johannsen","Federal Reserve Board","Tara Sinclair","George Washington University","MIn Wei","Federal Reserve Board","","","NATALIA",1,264,0.0037736,0.9962264,265,0,1,0,1
"Natalia","Natalia Kyui","Education, Professional Choice and Labour Market Outcomes: Influence of Preferences, Parental Background and Labour Market Tightness","Bank of Canada","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","Labor Markets and Occupational Choice","J2","Peter McHenry","College of William & Mary","","","","","","","","","","","NATALIA",1,264,0.0037736,0.9962264,265,0,1,0,1
"Natalia","Natalia V. Czap","Gender in Environmental Context: An Effect of Property Rights, Fines, and Empathy Nudging","University of Michigan-Dearborn","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Tubman","Union for Radical Political Economists/International Association for Feminist Economics","Gendered Effects and Policy Implications","B5","Nancy Folbre","University of Massachusetts-Amherst","Nancy Folbre","University of Massachusetts-Amherst","Barbara Hopkins","Wright University","","","","","","","NATALIA",1,264,0.0037736,0.9962264,265,0,1,0,1
"Natalija","Natalija Novta","Education and Human Capital Externalities: Evidence from Colonial Benin","New York University","Jan 05 2014","8:00 AM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","History and Long-Term Development in Africa","O1","Leonard Wantchekon","Princeton University","Melissa Dell","Harvard University","David Albouy","University of Michigan","James Fenske","Oxford University","Hoyt Bleakley","University of Chicago","","","NATALIJA",0,4,0,1,4,0,1,0,1
"Natascha","Natascha Wagner","Bride Price and Fertility Decisions: Evidence from Rural Senegal","Erasmus University-Rotterdam","Jan 04 2014","2:30 PM","Philadelphia Marriott, Meeting Room 413","African Finance & Economics Association","Gender and Economic Development in Africa","O1","Mina Baliamoune-Lutz","University of North Florida","John Karikari","Government Accountability Office","Lynda Pickbourn","Hampshire College","Edward Kutsoati","Tufts University","Abebe Shimeles","African Development Bank","Kwabena Gyimah-Brempong","University of South Florida","NATASCHA",0,9,0,1,9,0,1,0,1
"Nathan","Nathan Fiala","Stimulating Microenterprise Growth: Results from a Loans, Grants and Training Experiment in Uganda","DIW Berlin","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 103-C","American Economic Association","Experiments with Small Enterprises","O1","Nathan Fiala","DIW Berlin","","","","","","","","","","","NATHAN",330,1,0.9969789,0.0030211,331,1,0,1,0
"Nayoung","Nayoung Lee","Many IVs Estimation of Dynamic Panel Regression Models","Chinese University of Hong Kong","Jan 04 2014","8:00 AM","Philadelphia Marriott, Meeting Room 403","Econometric Society","Instrumental Variables","C1","Azeem Shaikh","University of Chicago","Timothy Armstrong","Yale University","Xu Cheng","University of Pennsylvania","Sukjin Han","University of Texas-Austin","Matias Damian Cattaneo","University of Michigan","","","NAYOUNG",0,3,0,1,3,0,1,0,1
"Neha","Neha Khanna","Third Party Certification and the Effectiveness of Voluntary Pollution Abatement Programs: Evidence from Responsible Care","Binghamton University","Jan 05 2014","10:15 AM","Philadelphia Marriott, Grand Ballroom - Salon L","Association of Environmental & Resource Economists","Habit Formation and Voluntary Approaches to Environmental Policy","Q5","John List","University of Chicago","Hunt Allcott","New York University","George Deltas","University of Illinois","Anna Alberini","University of Maryland","Jill J. McCluskey","Washington State University","","","NEHA",0,43,0,1,43,0,1,0,1
"Neil","Neil Pearson","New Evidence on the Financialization of Commodity Markets","University of Illinois-Urbana Champaign","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall D","American Finance Association","Economics of Commodity Markets","G1","Wei Xiong","Princeton University","Ing-Haw Cheng","Dartmouth College","Steven D. Baker","Carnegie Mellon University","Motohiro Yogo","Federal Reserve Bank of Minneapolis","Alexi Savov","New York University","","","NEIL",406,0,1,0,406,1,0,1,0
"Nelson","Nelson Carrasquillo","Farmworker Organizing for the Long Haul and an Introduction to Food Chain Workers' Alliance","CATA The Farmworkers Support Committee","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association","Organizing Low-Wage Workers","J5","Janice Fine","Rutgers University","","","","","","","","","","","NELSON",374,1,0.9973333,0.0026667,375,1,0,1,0
"Nicholas","Nicholas Brozovic","Energy Load Control, Groundwater Conservation, and Climate Change","University of Illinois","Jan 04 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon K","Association of Environmental & Resource Economists","Agriculture, Land Use and Climate","Q1","Maximilian Auffhammer","University of California-Berkeley","Michael Roberts","University of Hawaii","Cathy Kling","Iowa State University","Ram Fishman","George Washington University","Eduardo A. Souza-Rodrigues","University of Toronto","","","NICHOLAS",837,0,1,0,837,1,0,1,0
"Nicholas","Nicholas Menillo","When Rules are Made to be Broken","Cornell University","Jan 05 2014","1:00 PM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association","Labor Market Policy and the Workplace","J5","Ellen Mutari","Richard Stockton College of New Jersey","Francoise Carre","University of Massachusetts-Boston","Ellen Mutari","Richard Stockton College of New Jersey","","","","","","","NICHOLAS",837,0,1,0,837,1,0,1,0
"Nicholas","Nicholas C. Barberis","First Impressions: \"System 1\" Thinking and the Cross-Section of Stock Returns","Yale University","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Regency Ballroom B","American Finance Association","Behavioral Asset Pricing","G1","Nicholas Barberis","Yale University","Dong Lou","London School of Economics","Byoung-Hyoun Hwang","Purdue University","Kent Daniel","Columbia University","","","","","NICHOLAS",837,0,1,0,837,1,0,1,0
"Nicholas","Nicholas Ziebarth","Disentangling Labor Supply and Demand Shifts Using Spatial Wage Dispersion: The Case of Oil Price Shocks","University of Iowa","Jan 04 2014","2:30 PM","Philadelphia Marriott, Meeting Room 404","Econometric Society","Unemployment Across Regions and Sectors","J3","Marianna Kudlyak","Federal Reserve Bank of Richmond","","","","","","","","","","","NICHOLAS",837,0,1,0,837,1,0,1,0
"Nicholas","Nicholas Holtkamp","The Regional Determinants of Food Safety in China: Evidence from the Popular Media","Ohio State University","Jan 03 2014","12:30 PM","Pennsylvania Convention Center, 109-B","Chinese Economists Society","Exploration of New and Existing Data for the Chinese Economy: Food, Health, and Economic Well Being","O5","Zheng Song","University of Chicago","Kazuyuki Motohashi","University of Tokyo","Miaojie Yu","CCER Peking University","","","","","","","NICHOLAS",837,0,1,0,837,1,0,1,0
"Nick","Nick Paulson","Contracting for Energy Crops: Effect of Risk Preferences and Land Quality","University of Illinois","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall A1","Agricultural & Applied Economics Association","How Innovation and Technology Affect Contract Terms in Farming","O1","David Zilberman","University of California-Berkeley","","","","","","","","","","","NICK",1499,5,0.9966756,0.0033245,1504,1,0,1,0
"Nicolae","Nicolae Garleanu","Financial Entanglement: A Theory of Incomplete Integration, Leverage, Crashes, and Contagion","University of California-Berkeley","Jan 04 2014","2:30 PM","Loews Philadelphia Hotel, Millennium Hall","American Finance Association","The Consequences of Imperfect Financial Markets","G1","Zhiguo He","University of Chicago","David Sraer","Princeton University","Arvind Krishnamurthy","Northwestern University","Neng Wang","Columbia University","","","","","NICOLAE",3,0,1,0,3,1,0,1,0
"Nicolae","Nicolae Garleanu","Dynamic Portfolio Choice with Frictions","University of California-Berkeley","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Commonwealth Hall C","American Finance Association","Institutional Investors' Portfolio Choices","G1","Luis Viceira","Harvard Business School","Stephen G. Dimmock","Nanyang Technological University","Lauren H. Cohen","Harvard Business School","Bryan T. Kelly","University of Chicago","Jakub W. Jurek","Princeton University","","","NICOLAE",3,0,1,0,3,1,0,1,0
"Nicole","Nicole B. Simpson","Incorporating Community-Based Learning into a Course on the Economics of Poverty","Colgate University","Jan 03 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon J","American Economic Association","Research in Economic Education","A2","Gail Hoyt","University of Kentucky","Stephen Wu","Hamilton College","Paul W. Grimes","Pittsburg State University","Sam Allgood","University of Nebraska-Lincoln","William Bosshardt","Florida Atlantic University","","","NICOLE",2,2213,0.0009029,0.999097,2215,0,1,0,1
"Nigel","Nigel Key","Do Wealth Gains from Land Appreciation Cause Farmers to Expand Acreage or Buy Land?","USDA Economic Research Service","Jan 03 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall A1","Agricultural & Applied Economics Association","How Farmland Appreciation and Wealth Are Affecting Agriculture","Q1","Jennifer Ifft","USDA Economic Research Service","Joseph Glauber","USDA Economic Research Service","Nathan Kauffman","Federal Reserve Bank of Kansas City-Omaha Branch","","","","","","","NIGEL",123,2,0.984,0.016,125,1,0,1,0
"Nikita","Nikita Roketskiy","Circles of Trust","University College London","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 201-A","American Economic Association","Strategic Learning: Theory and Evidence","D8","Abhijit Banerjee","Massachusetts Institute of Technology","Matthew Elliott","California Institute of Technology","Arun Chandrasekhar","Stanford University","Juan Pablo Xandri","Princeton University","Petra Persson","Stanford University","","","NIKITA",27,43,0.3857143,0.6142857,70,0,0,0,0
"Niklas","Niklas Potrafke","Human Capital and National Institutional Quality: Are TIMSS, PISA, and IQ Robust Predictors?","LMU-ifo","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 203-B","American Economic Association","Cognitive Human Capital, Growth and Wealth – Perspectives of Economics and Psychology","J2","Heiner Rindermann","Chemnitz University of Technology and Southern Illinois University","Susan M. Collins","University of Michigan","","","","","","","","","NIKLAS",11,0,1,0,11,1,0,1,0
"Nikolaos","Nikolaos Papanikolaou","Health Outcomes for Older Hispanics with HIV in New York City using the Oaxaca Decomposition Approach","City University of New York-Lehman College","Jan 04 2014","12:30 PM","Philadelphia Marriott, Meeting Room 306","National Economic Association/American Society of Hispanic Economists","Race, Ethnicity and Economic Policy","J1","Anita Pena","Colorado State University","David J. Molina","University of North Texas","Trevon D. Logan","Ohio State University","Lisa D. Cook","Michigan State University","Jose N. Martinez","University of North Texas","","","NIKOLAOS",12,0,1,0,12,1,0,1,0
"Nikolas","Nikolas Mittag","Misclassification in Binary Choice Models","CERGI-EI","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 202-B","American Economic Association","Poverty","I3","Gary Hoover","University of Alabama","","","","","","","","","","","NIKOLAS",9,0,1,0,9,1,0,1,0
"Nikolay","Nikolay Angelov","How much of the persistent gender gaps in income and wages are due to unequal family responsibilities?","Uppsala University","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 203-A","American Economic Association","Gender Gaps: Occupations and Family Responsibilities","J3","Wayne Grove","Le Moyne College","Per Johansson","Uppsala University and IZA","Ghazala Azmat","Queen Mary, University of London","Takao Kato","Colgate University","Dora Gicheva","University of North Carolina-Greensboro","","","NIKOLAY",10,0,1,0,10,1,0,1,0
"Nils","Nils Friewald","To Disclose or not to Disclose: Transparency and Liquidity in the Structured Product Market","Vienna University of Economics and Business","Jan 03 2014","10:15 AM","Loews Philadelphia Hotel, Regency Ballroom B","American Finance Association","New Evidence on Fixed Income Liquidity","G1","Ingrid Werner","Ohio State University","Jack Bao","Ohio State University","Michael Fleming","Federal Reserve Bank of New York","Ben Iverson","Harvard University","Antje Berndt","Carnegie Mellon University","","","NILS",18,0,1,0,18,1,0,1,0
"Nirav","Nirav Mehta","Ability Tracking, School and Parental Effort, and Student Achievement: A Structural Model and Estimation","University of Western Ontario","Jan 03 2014","2:30 PM","Philadelphia Marriott, Meeting Room 403","Econometric Society","Estimation of Education Models","J1","Christopher Taber","University of Wisconsin-Madison","","","","","","","","","","","NIRAV",14,0,1,0,14,1,0,1,0
"Nizar","Nizar Jouini","The Welfare Implications of Services Liberalization in a Developing Country: Evidence from Tunisia","African Development Bank","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 105-A","Middle East Economic Association","Development Issues in Some MENA Countries","O1","Gouda Abdelkhalek","Cairo University","Ibrahim Elbadawy","Dubai Economic Council","Mahmoud Al-Iriani","Dubai Economic Council","Karima Korayem","Cairo University","A. Suut Dogruel","Marmara University","Ahmet Faruk Aysan","Central Bank of the Republic of Turkey","NIZAR",4,0,1,0,4,1,0,1,0
"Noah","Noah Smith","EconoTrolls: An Illustrated Bestiary","Stony Brook University","Jan 04 2014","8:00 PM","Philadelphia Marriott, Liberty Ballroom","American Economic Association","6th Annual Economics Humor Session in Honor of Caroline Postelle Clotfelter","Y9","Benjamin Franklin","standupeconomist.com","","","","","","","","","","","NOAH",194,1,0.9948718,0.0051282,195,1,0,1,0
"Nobuko","Nobuko Nagase","Childbirth and Labor Participation: The Effect of Child Care Leave Law using Natural Experiments, Evidence from Japan","Ochanomizu University","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association/International Association for Feminist Economics","International Perspectives on Gender in the Workplace, Session I","J5","Elaine McCrate","University of Vermont","Elaine McCrate","University of Vermont","","","","","","","","","NOBUKO",0,4,0,1,4,0,1,0,1
"Noel","Noel D. Johnson","Jewish Persecutions and Weather Shocks: 1100-1800","George Mason University","Jan 03 2014","2:30 PM","Philadelphia Marriott, Grand Ballroom - Salon B","American Economic Association","Climate","Q5","Lynne Lewis","Bates College","","","","","","","","","","","NOEL",185,22,0.8937198,0.1062802,207,1,0,0,0
"Nora","Nora Lustig","Measuring Impoverishment: An Overlooked Dimension of Fiscal Incidence","Tulane University","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 202-B","American Economic Association","Poverty","I3","Gary Hoover","University of Alabama","","","","","","","","","","","NORA",0,186,0,1,186,0,1,0,1
"Oana","Oana Peia","Finance and Growth: Time Series Evidence on Causality","Université de Cergy-Pontoise","Jan 03 2014","8:00 AM","Loews Philadelphia Hotel, Commonwealth Hall A2","International Banking, Economics & Finance Association","Finance and Development/ International Finance","G2","Gillian Garcia","Gillian Garcia Associates","Matt Osborne","University of Toronto","Jihad Dagher","International Monetary Fund","Gibran Rezavi","University of Illinois-Chicago","Andrei Zlate","Federal Reserve Board","","","OANA",0,8,0,1,8,0,1,0,1
"Oleg","Oleg Chuprinin","Adding Value Through Information Interpretation: News Tangibility and Mutual Funds Trading","University of New South Wales","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall C","American Finance Association","Mutual Funds and Investment Choice","G1","William Goetzmann","Yale University","Roy Zuckerman","Rutgers University","Philipp Illeditsch","University of Pennsylvania","Masahiro Watanabe","University of Alberta","Hong Zhang","INSEAD","","","OLEG",71,0,1,0,71,1,0,1,0
"Oleg","Oleg Baranov","Market Design and the Evolution of the Combinatorial Clock Auction","University of Colorado","Jan 05 2014","10:15 AM","Pennsylvania Convention Center, 204-A","American Economic Association","Market Design for Auction Markets","D7","Paul Milgrom","Stanford University","Alvin E. Roth","Stanford University","Tayfun Sonmez","Boston College","","","","","","","OLEG",71,0,1,0,71,1,0,1,0
"Oleg","Oleg Gredil","Do Private Equity Funds Game Returns?","University of North Carolina-Chapel Hill","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Regency Ballroom A","American Finance Association","Private Equity","G2","David Robinson","Duke University","Laura Lindsey","Arizona State University","Morten Sorensen","Columbia University","Tim Jenkinson","Oxford University","Yael V. Hochberg","Northwestern University","","","OLEG",71,0,1,0,71,1,0,1,0
"Olga","Olga Yakusheva","Peer Effects Among Hospitalized Patients: Evidence from Roommate Assignments","Marquette University","Jan 03 2014","8:00 AM","Philadelphia Marriott, Meeting Room 306","American Economic Association","Health Economics","I1","Kathleen Carey","Boston University","","","","","","","","","","","OLGA",0,319,0,1,319,0,1,0,1
"Olga","Olga Zlatkin-Troitschanskaia","Adaptation and Validation of the TUCE for Assessing the Economic Understanding of Students in Germany","Johannes Gutenberg University Mainz","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 112-B","American Economic Association","Assessment of Economic and Financial Knowledge: An International Perspective","A1","Carlos Asarta","University of Delaware","Wendy Stock","Montana State University","Paul W. Grimes","Pittsburg State University","William Bosshardt","Florida Atlantic University","","","","","OLGA",0,319,0,1,319,0,1,0,1
"Olga","Olga Alonso-Villar","The Occupational Segregation of Black Women: A Look at its Evolution from 1940 to 2010","Universidade de Vigo","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 104-B","Labor & Employment Relations Association/International Association for Feminist Economics","International Perspectives on Gender in the Workplace, Session II","J5","Adrienne Eaton","Rutgers University","Kate Bahn","Schwartz Center for Economic Policy Analysis","Adrienne Eaton","Rutgers University","","","","","","","OLGA",0,319,0,1,319,0,1,0,1
"Olga","Olga Kuzmina","Capital Structure and Employment Flexibility","New Economic School","Jan 04 2014","2:30 PM","Loews Philadelphia Hotel, Commonwealth Hall B","American Finance Association","Capital Structure, Production, and Labor","G3","David Matsa","Northwestern University","Mitchell Petersen","Northwestern University","Francisco Perez-Gonzalez","Stanford University","Nancy Rose","Massachusetts Institute of Technology","Ashwini Agrawal","New York University","","","OLGA",0,319,0,1,319,0,1,0,1
"Oliver","Oliver Board","Higher-Order Uncertainty About Language","New York University","Jan 05 2014","8:00 AM","Philadelphia Marriott, Meeting Room 402","Econometric Society","Game Theory","D8","Amanda Friedenberg","Arizona State University","Pablo Schenone","Arizona State University","","","","","","","","","OLIVER",198,0,1,0,198,1,0,1,0
"Oliver","Oliver Levine","Idiosyncratic Risk and the Manager","University of Wisconsin-Madison","Jan 04 2014","10:15 AM","Loews Philadelphia Hotel, Commonwealth Hall B","American Finance Association","Managerial Incentives I","G3","Gustavo Manso","University of California-Berkeley","Jay Hartzell","University of Texas-Austin","Dmitry Livdan","University of California-Berkeley","David Sraer","Princeton University","","","","","OLIVER",198,0,1,0,198,1,0,1,0
"Olivier","Olivier Tercieux","Efficiency and Stability in Large Matching Markets","Paris School of Economics","Jan 04 2014","12:30 PM","Philadelphia Marriott, Meeting Rooms 408 & 409","Korea-America Economic Association","Market Design: Theory and Empirics","C7","Yeon-Koo Che","Columbia University","Bumin Yenmez","Carnegie Mellon University","SangMok Lee","University of Pennsylvania","Miguel Urquiola","Columbia University","Minjae Song","University of Rochester","","","OLIVIER",59,0,1,0,59,1,0,1,0
"Olivier","Olivier Darmouni","Cost-Minimizing Intervention in a Market-Based Financial System","Princeton University","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 403","Econometric Society","Financial Regulation and Information","G1","Itay Goldstein","University of Pennsylvania","Vincent Glode","University of Pennsylvania","Liyan Yang","University of Toronto","Doron Levit","University of Pennsylvania","Saki Bigio","Columbia University","","","OLIVIER",59,0,1,0,59,1,0,1,0
"Olivier","Olivier Charlot","Explaining the Spread of Temporary Jobs and Its Impact on Labour Turnover","University of Cergy-Pontoise","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 202-B","American Economic Association","Labor Markets","J0","Susan Averett","Lafayette College","","","","","","","","","","","OLIVIER",59,0,1,0,59,1,0,1,0
"Olof","Olof Aslund","Segregation and Crime","IFAU","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 108-B","American Economic Association","Crime & Corruption","K4","Dale Cloninger","University of Houston-Clear Lake","","","","","","","","","","","OLOF",2,0,1,0,2,1,0,1,0
"Olympia","Olympia Bover","The Dynamics of Household Saving in the Great Recession: Evidence from Longitudinal Wealth Surveys in Spain and the United States","Bank of Spain","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 103-B","American Economic Association","Household Finances during the Crisis - A European-United States Perspective","D1","Michael Ehrmann","European Central Bank","Enrichetta Ravina","Columbia University","Luigi Pistaferri","Stanford University","Gianluca Violante","New York University","Daniel Cooper","Federal Reserve Bank of Boston","","","OLYMPIA",0,11,0,1,11,0,1,0,1
"Onur","Onur Bayar","Payout Policy under Heterogeneous Beliefs: A Theory of Dividends versus Stock Repurchases, Price Impact, and Long-Run Stock Returns","University of Texas-San Antonio","Jan 05 2014","10:15 AM","Loews Philadelphia Hotel, Millennium Hall","American Finance Association","Payout Policy","G3","Roni Michaely","Cornell University","Mark Leary","Washington University-St. Louis","Jean-Charles Rochet","University of Zurich","Michael Roberts","University of Pennsylvania","Anjan Thakor","Washington University-St. Louis","","","ONUR",32,1,0.969697,0.030303,33,1,0,1,0
"Onur","Onur Kesten","Chinese College Admissions and School Choice Reforms: Theory and Experiments","Carnegie Mellon University","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 307","Economic Science Association","Market Design Experiments","C9","Jacob Goeree","University of Zurich","Scott Duke Kominers","University of Chicago","Eric Glen Weyl","University of Chicago","Cary Deck","University of Arkansas","Tom Wilkening","University of Melbourne","","","ONUR",32,1,0.969697,0.030303,33,1,0,1,0
"Orly","Orly Sade","Are the Life and Death of an Early Stage Venture Indeed in the Power of the Tongue? Lessons from Online Crowdfunding Pitches","Hebrew University","Jan 04 2014","2:30 PM","Loews Philadelphia Hotel, Congress C","Association of Financial Economists","Innovation and Finance","G2","Lemma Senbet","University of Maryland","Daniel Paravisini","London School of Economics","Enrichetta Ravina","Columbia University","Florian Heider","European Central Bank","","","","","ORLY",2,22,0.0833333,0.9166667,24,0,1,0,0
"Ozan","Ozan Bakis","The Geography of AKP Votes in Turkey","Sabanci University","Jan 03 2014","2:30 PM","Pennsylvania Convention Center, 105-A","Middle East Economic Association","Development Issues in Some MENA Countries","O1","Gouda Abdelkhalek","Cairo University","Ibrahim Elbadawy","Dubai Economic Council","Mahmoud Al-Iriani","Dubai Economic Council","Karima Korayem","Cairo University","A. Suut Dogruel","Marmara University","Ahmet Faruk Aysan","Central Bank of the Republic of Turkey","OZAN",11,1,0.9166667,0.0833333,12,1,0,0,0
"Pablo","Pablo Guerron","One-Sided Risk Shocks","Federal Reserve Bank of Philadelphia","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 201-B","American Economic Association","Macroeconomic Uncertainty and Asset Prices","G1","Ivan Shaliastovich","University of Pennsylvania","","","","","","","","","","","PABLO",225,0,1,0,225,1,0,1,0
"Pablo","Pablo Nicolas D'Erasmo","Optimal Domestic Sovereign Default","University of Maryland","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 405","Econometric Society","Sovereign Debt Crises","F3","Harald Uhlig","University of Chicago","Guido Lorenzoni","Northwestern University","Henning Bohn","University of California-Santa Barbara","Vincenzo Quadrini","University of Southern California","","","","","PABLO",225,0,1,0,225,1,0,1,0
"Pablo","Pablo D. Azar","Optimal and Efficient Parametric Auctions","Massachusetts Institute of Technology","Jan 05 2014","10:15 AM","Philadelphia Marriott, Meeting Room 405","Econometric Society","Pragmatic Modeling and Robust Design under Limited Probabilistic Sophistication","D8","Sylvain Chassang","Princeton University","","","","","","","","","","","PABLO",225,0,1,0,225,1,0,1,0
"Pablo","Pablo Federico","Effects and Role of Macroprudential Policy: Evidence from Reserve Requirements Based on a Narrative Approach","BlackRock","Jan 05 2014","8:00 AM","Pennsylvania Convention Center, 203-B","American Economic Association","Macroprudential Policies","E5","Jaume Ventura","CREI, UPF, and Barcelona GSE","","","","","","","","","","","PABLO",225,0,1,0,225,1,0,1,0
"Pablo","Pablo Nicolas D'Erasmo","Sovereign Risk and Bank Balance Sheets: The Role of Macroprudential Policies","University of Maryland","Jan 03 2014","2:30 PM","Philadelphia Marriott, Meeting Room 401","Econometric Society","Banks, Sovereign Risk and Currency Wars","F5","Satyajit Chatterjee","Federal Reserve Bank of Philadelphia","Vivian Yue","Federal Reserve Board","Anton Korinek","Johns Hopkins University and International Monetary Fund","Javier Bianchi","University of Wisconsin","","","","","PABLO",225,0,1,0,225,1,0,1,0
"Pamela","Pamela S. Tolbert","Fostering Entrepreneurial Societies: National Labor Market Policies and Self-Employment","Cornell University","Jan 04 2014","2:30 PM","Pennsylvania Convention Center, 104-B","Labor & Employment Relations Association","Labor Force Issues in Advanced Economies: Participation, Self-Employment, Outsourcing","J5","William Rodgers III","Rutgers University","Ruth Milkman","City University of New York-Graduate Center","","","","","","","","","PAMELA",0,669,0,1,669,0,1,0,1
"Pascal","Pascal Petit","Global Power Shifts and Welfare in Advanced Economies: Lessons from the AUGUR \"Europe in the World 2030\" Project","University of Paris-Nord","Jan 04 2014","10:15 AM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association","Fixing Jobs, Activities and Value: Policy Challenges in a More Open World","J5","Teresa Ghilarducci","New School","Heather Boushey","Center for American Progress","","","","","","","","","PASCAL",31,3,0.9117647,0.0882353,34,1,0,0,0
"Pasha","Pasha Shabalin","Spectrum Auction Design: Simple Auctions for Complex Sales","Technical University Munich","Jan 03 2014","10:15 AM","Philadelphia Marriott, Meeting Room 307","Economic Science Association","Market Design Experiments","C9","Jacob Goeree","University of Zurich","Scott Duke Kominers","University of Chicago","Eric Glen Weyl","University of Chicago","Cary Deck","University of Arkansas","Tom Wilkening","University of Melbourne","","","PASHA",9,2,0.8181818,0.1818182,11,1,0,0,0
"Patrice","Patrice Mareschal","Promoting Economic Justice for Home Care Workers in Washington: From Warfare to Kumbayya","Rutgers University","Jan 03 2014","8:00 AM","Pennsylvania Convention Center, 102-A","Labor & Employment Relations Association","Organizing Low-Wage Workers","J5","Janice Fine","Rutgers University","","","","","","","","","","","PATRICE",24,147,0.1403509,0.8596491,171,0,1,0,0
"Patrick","Patrick Pintus","Learning Leverage Shocks and the Great Recession","Aix-Marseille University","Jan 04 2014","8:00 AM","Pennsylvania Convention Center, 105-B","American Economic Association","Financial and Labor Market Frictions","E3","Vincenzo Quadrini","University of Southern California","","","","","","","","","","","PATRICK",1392,3,0.9978495,0.0021505,1395,1,0,1,0
"Patrick","Patrick Kline","Where is the Land of Opportunity? The Geography of Intergenerational Mobility in the United States","University of California-Berkeley and NBER","Jan 05 2014","10:15 AM","Pennsylvania Convention Center, 201-C","American Economic Association","Big Data In Macroeconomics: New Insights from Large Administrative Datasets","E6","Fatih Guvenen","University of Minnesota and NBER","","","","","","","","","","","PATRICK",1392,3,0.9978495,0.0021505,1395,1,0,1,0
"Patrick","Patrick Degraba","Efficiencies, Competition, and Innovation: Wireless Merger Enforcement","Federal Trade Commission","Jan 04 2014","10:15 AM","Philadelphia Marriott, Meeting Room 406","Transportation & Public Utilities Group/American Economic Association","Antitrust Enforcement in Innovating Industries: ICT and Telecommunications","L9","Howard Shelanski","Georgetown University","Michael Katz","University of California-Berkeley","Eric Ralph","Federal Communications Commission","Howard Shelanski","Georgetown University","","","","","PATRICK",1392,3,0.9978495,0.0021505,1395,1,0,1,0
