"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Renan","Renan Goetz","Production Risks, Liquidity Constraints and Participation in Crop Insurance Programs in Ghana","University of Girona","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 401","Agricultural and Applied Economics Association","Agricultural Insurance in Developing and Emerging Economics: Demand, Impacts, and Future Prospects","F0","Awudu Abdulai","University of Kiel","Diego Arias Carballo","World Bank","","","","","","","","","RENAN",6,1,0.8571429,0.1428571,7,1,0,0,0
"Renee","Renee Adams","Unsuccessful Teams","University of Oxford","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Mutual Funds and Beyond","G1","Lu Zheng","University of California-Irvine","Marcin Kacperczyk","Imperial College London","Susan Christoffersen","University of Toronto","Eric Zitzewitz","Dartmouth College","Lily Fang","INSEAD","","","RENEE",1,485,0.0020576,0.9979424,486,0,1,0,1
"Reto","Reto Odermatt","Medical Marijuana Laws and Mental Health in the United States","University of Basel and London School of Economics","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International B","American Economic Association","Medical Treatment Effects","I0","Scott Barkowski","Clemson University","","","","","","","","","","","RETO",3,0,1,0,3,1,0,1,0
"Ricardo","Ricardo Morel","Social Ties and the Delivery of Development Programs","BRAC","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 314","Society for Institutional and Organizational Economics","Some Meanings and Impacts of \"Culture\" in Institutions and Organizations","D7, L2","Robert S. Gibbons","Massachusetts Institute of Technology","","","","","","","","","","","RICARDO",443,1,0.9977477,0.0022523,444,1,0,1,0
"Ricardo","Ricardo Chi Sen Siu","China’s Belt and Road Initiative: Reducing or Raising the World’s Uncertainties?","University of Macau","Jan. 6 2019","1:00 PM - 3:00 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","The Political Economy of State Capitalism","B5, P2","Tonia Warnecke","Rollins College","Aqdas Afzal","National University of Sciences and Technology-Pakistan","","","","","","","","","RICARDO",443,1,0.9977477,0.0022523,444,1,0,1,0
"Ricardo","Ricardo Gimeno","Making Room for the Needy: The Credit-Reallocation Effects of the ECB’s Corporate QE","Bank of Spain","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 8","American Economic Association","Central Banks’ Corporate Bond Purchases: Impact and Channels","E5, E4","Egon Zakrajsek","Federal Reserve Board","Andrea Vedolin","Boston University","Thomas King","Federal Reserve Bank of Chicago","Ralf Meisenzahl","Federal Reserve Board","Filip Zikes","Federal Reserve Board","","","RICARDO",443,1,0.9977477,0.0022523,444,1,0,1,0
"Ricardo","Ricardo Caballero","Risk-Centric Model of Demand Recessions and Macroprudential Policy","Massachusetts Institute of Technology","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, International 3","American Economic Association","Banking Regulation in the Macroeconomy","G2, E3","Stijn Claessens","Bank for International Settlements","","","","","","","","","","","RICARDO",443,1,0.9977477,0.0022523,444,1,0,1,0
"Ricardo","Ricardo Lopez Aliouchkin","The Cross-Section of Expected Housing Returns","Syracuse University","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 218","American Real Estate and Urban Economics Association","Residential Real Estate Pricing","R2, G1","Paul Anglin","University of Guelph","Lyndsey Rolheiser","Ryerson University","Simon Stevenson","University of Washington","Rogier Holtermans","University of Guelph","Jia Xie","California State University Fullerton","","","RICARDO",443,1,0.9977477,0.0022523,444,1,0,1,0
"Richard","Richard Thakor","Trust in Lending","University of Minnesota","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Non-Bank Lending Behavior","G2","John M. Griffin","University of Texas","Taylor Nadauld","Brigham Young University","Rustom Irani","University of Illinois","Jordan Nickerson","Boston College","Richard Lowery","University of Texas-Austin","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard W. Patterson","Lack of Study Time Is the Problem, but What Is the Solution? Unsuccessful Attempts to Help Traditional and Online College Students","United States Military Academy-West Point","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, International 10","American Economic Association","Determinants of Academic Persistence and Success","I2","Scott Carrell","University of California-Davis","Joshua Goodman","Harvard University","Melissa Kearney","University of Maryland","Mark Hoekstra","Texas A&M University","Scott Imberman","Michigan State University","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard B. Freeman","Production Jobs in the World of Robots","Harvard University","Jan. 4 2019","2:30 PM - 4:30 PM","Hyatt Regency Atlanta, Hanover C","Labor and Employment Relations Association","Roundtable on \"Improving Employment and Earnings in Twenty-First Century Labor Markets\"","J0","Erica Groshen","Cornell University","Erica Groshen","Cornell University","Harry Holzer","Georgetown University","","","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Peter","Should We Do More When We Know Less? Optimal Risk Reduction under Technological Uncertainty","University of Iowa","Jan. 5 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 302","American Risk and Insurance Association","Topics in Risk and Insurance","D8","Sharon Tennyson","Cornell University","M. Martin Boyer","HEC Montreal","Anita Mukherjee","University of Wisconsin","Richard D. Phillips","Georgia State University","Justin Sydnor","University of Wisconsin","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Santos","Health Insurance Coverage among Mexican American Men under the ACA: A Tale of Two States, 2012-2015","University of New Mexico","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M103","National Economic Association","The Political Economy and Health","I1, H0","Jevay Grooms","Howard University","Mark Paul","New College of Florida","Alberto Ortega","Whitman College","Joaquín Alfredo-Angel Rubalcaba","University of North Carolina-Chapel Hill","Jevay Grooms","Howard University","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Roll","Nowhere to Run, Nowhere to Hide: Asset Diversification in a Flat World","California Institute of Technology","Jan. 6 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Grand Ballroom C","American Finance Association","International Finance","G1","Allaudeen Hameed","National University of Singapore","Christian Lundblad","University of North Carolina","Zhiguo He","University of Chicago","Jeffrey Wurgler","New York University","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard V. Adkisson","Indicators, Constructs, and Latent Variables in Institutional Research","New Mexico State University","Jan. 6 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","Methodology in Heterodox Economics","B4, B5","Thomas Kemp","University of Wisconsin-Eau Claire","Daphne T. Greenwood","University of Colorado-Colorado Springs","","","","","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Frensch","Rivers and Trade","University of Regensburg and Leibniz Institute for East and Southeast European Studies","Jan. 4 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Poster Session for ACES","P2, P1","Daniel Berkowitz","University of Pittsburgh","","","","","","","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Thakor","Find and Replace: R&D Investment Following the Erosion of Existing Products","University of Minnesota","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International C","American Economic Association","Innovation and Competition in Drug Development","O3, L1","Leemore Dafny","Harvard Business School","Fiona Scott Morton","Yale University","Jason O’Connor","Federal Trade Commission","Ariel Dora Stern","Harvard Business School","Craig Garthwaite","Northwestern University","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Steckel","Sexual Dimorphism in Stature as a Measure of Gender Inequality","Ohio State University","Jan. 4 2019","12:30 PM - 2:15 PM","Atlanta Marriott Marquis, L505","Cliometric Society","Reversals of Fortune in Health and Wellness","N3, N5","Peter Meyer","U.S. Bureau of Labor Statistics","Vellore Arthi","University of California-Irvine","Ariell Zimran","Vanderbilt University","Jonathan Chapman","New York University","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Prisinzano","How Much Do C Corporations Benefit from the TCJA? Estimates of Average and Marginal Effective Tax Rates by Industry","University of Pennsylvania","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M301","American Economic Association","The TCJA One Year Later","H2","Alan J. Auerbach","University of California-Berkeley","Bradley Heim","Indiana University","Mark Lasky","U.S. Congressional Budget Office","Alan D. Viard","American Enterprise Institute","Ben Page","Urban-Brookings Tax Policy Center","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Romano","Market Power and Price Discrimination in the United States Market for Higher Education","University of Florida","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, M104","American Economic Association","Tuition and Enrollment in Higher Education","I2, L3","Grey Gordon","Federal Reserve Bank of Richmond","Alex Monge-Naranjo","Federal Reserve Bank of St. Louis","Rui Castro","McGill University","John Bailey Jones","Federal Reserve Bank of Richmond","Oksana Leukhina","Federal Reserve Bank of St. Louis","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Lowery","Collusion in Brokered Markets","University of Texas-Austin","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, Marquis Ballroom A","American Economic Association","Dysfunction in the Real Estate Market","R3, D4","Edward L. Glaeser","Harvard University","Benjamin Keys","University of Pennsylvania","Peter Coles","Airbnb","Eric Zwick","University of Chicago","Charles Gordon Nathanson","Northwestern University","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Fowles","Motor Vehicle Fatalities from the Perspective of Sturdy Values: The Autonomous Vehicle Effect","University of Utah","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 303","Transportation and Public Utilities Group","Economics of Transportation II","L9, L9","Richard Fowles","University of Utah","James Peoples","University of Wisconsin","Misak Avetisyan","Texas Tech University","Jeffrey Cohen","University of Connecticut","Volodymyr Bilotkach","Newcastle University","Edward Yu","University of Tennessee","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Sweeney","Relinquishing Riches: Auctions Versus \"Wild West\" Negotiations in Texas Oil and Gas Leasing","Boston College","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, M301","American Economic Association","Applications of Auctions and Negotiations","D4, L1","Thomas Covert","University of Chicago","Yunmi Kong","Rice University","Piotr Dworczak","Northwestern University","Sarah Moshary","University of Pennsylvania","Scott Duke Kominers","Harvard Business School","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Karlsson Linnér","Genome-wide Association Analyses of Risk Tolerance and Risky Behaviors in over One Million Individuals Identify Hundreds of Loci and Shared Genetic Influences","Vrije University Amsterdam","Jan. 5 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 223","Economic Science Association","Origin and Evolution of Preferences","A1","Ragan Petrie","Texas A&M University","","","","","","","","","","","RICHARD",2395,0,1,0,2395,1,0,1,0
"Richard","Richard Ayisi","The Causal Effect of Household Extension on Labour Force Participation of Women: Evidence from Child Fostering in Ghana","University of Ghana","Jan. 5 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, M102","African Finance and Economics Association","Gender and Employment in Africa","F1, J1","Christian Nsiah","Baldwin Wallace University","Ruth Uwaifo Oyelere","Morehouse College","Carolyn Chisadza","University of Pretoria","Fafanyo Asiseh","North Carolina Agricultural and Technical State University","John Nana Francois","West Texas A&M University","Matthew Clance","University of Pretoria","RICHARD",2395,0,1,0,2395,1,0,1,0
"Rick","Rick Di Mascio","Alpha Decay","Inalytics Ltd","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 209-210-211","American Finance Association","Financial Institutions","G1","Zhiguo He","University of Chicago","Maryam Farboodi","Princeton University","Valentin Haddad","University of California-Los Angeles","Ron Kaniel","University of Rochester","","","","","RICK",535,2,0.9962756,0.0037244,537,1,0,1,0
"Rik","Rik Sen","Management (of) Proposals","University of New South Wales","Jan. 6 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 209-210-211","American Finance Association","Corporate Governance: Creditor and Shareholder Monitoring","G3","Victoria Ivashina","Harvard Business School","Nadya Malenko","Boston College","Rui Albuquerque","Boston College","Giorgia Piacentino","Columbia University","Scott Duke Kominers","Harvard University","","","RIK",13,0,1,0,13,1,0,1,0
"Riley","Riley K. Acton","The Effect of an Autism Insurance Mandate on the Education of Children with ASD","Michigan State University","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International 5","American Economic Association","Investments in Children with Disabilities and Behavioral Issues","I2, I1","Eric Hanushek","Stanford University","Diane Whitmore Schanzenbach","Northwestern University","Michael F. Lovenheim","Cornell University","","","","","","","RILEY",33,14,0.7021276,0.2978723,47,0,0,0,0
"Rina","Rina Na","Collaboration Networks Among Female Economists: An Examination of Coauthorship Using the CSWEP Mentoring Data","University of Kansas","Jan. 5 2019","8:00 AM - 10:00 AM","Hilton Atlanta, 401","Agricultural and Applied Economics Association","Exploring Mechanisms Underlying the Gender Gap: Promotion, Perceptions, and Professional Networks","Z0","Joyce Chen","Ohio State University","Shulamit Kahn","Boston University","","","","","","","","","RINA",0,62,0,1,62,0,1,0,1
"Rob","Rob Garnett","Smith after Samuelson: Care and Harm in a Socially Entangled World","Texas Christian University","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal A","Association for Social Economics","Cooperation, for Good or Ill","Z1","Rojhat Avsar","Columbia College Chicago","","","","","","","","","","","ROB",1060,0,1,0,1060,1,0,1,0
"Robert","Robert J. Barro","Macroeconomic Effects of the 2017 Tax Reform","Harvard University","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M301","American Economic Association","The TCJA One Year Later","H2","Alan J. Auerbach","University of California-Berkeley","Bradley Heim","Indiana University","Mark Lasky","U.S. Congressional Budget Office","Alan D. Viard","American Enterprise Institute","Ben Page","Urban-Brookings Tax Policy Center","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Dittmar","Default Risk and the Pricing of U.S. Sovereign Bonds","University of Michigan","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, Grand Ballroom D","American Finance Association","Fixed Income and Credit Risk","G1","Monika Piazzesi","Stanford University","Luis Viceira","Harvard Business School","Jing Cynthia Wu","University of Chicago","Hui Chen","Massachusetts Institute of Technology","Nina Boyarchenko","Federal Reserve Bank of New York","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert McMaster","Towards More Caring Social Institutions: The Role of Economic Democracy","University of Glasgow","Jan. 4 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal A","Association for Social Economics","Cooperation, for Good or Ill","Z1","Rojhat Avsar","Columbia College Chicago","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Moore","Some Like It Hot: Assessing Longer-Term Labor Market Benefits from a High-Pressure Economy","Georgia State University","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, A705","American Economic Association","Hysteresis in the Labor Market","E2, J2","Laurence Ball","Johns Hopkins University","Matthew Notowidigdo","Northwestern University","Lisa Kahn","Yale University","Jesse Rothstein","University of California-Berkeley","Daniel Aaronson","Federal Reserve Bank of Chicago","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Kollmann","Exchange Rate Disconnect: The Role of Trade Shocks","European Centre for Advanced Research in Economics & Statistics (ECARES), Free University of Brussels, and CEPR","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, International B","American Economic Association","Exchange Rate Determination","F3","Collin Rabe","University of Richmond","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Valletta","Unemployment Benefit Extensions and the United States Macroeconomy: A Critical Assessment","Federal Reserve Bank of San Francisco","Jan. 6 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover B","Labor and Employment Relations Association","Unemployment and Unemployment Insurance","J6","Marta Lachowska","W.E. Upjohn Institute for Employment Research","Isaac Sorkin","Stanford University","Stephen A. Woodbury","Michigan State University","Christopher O'Leary","W.E. Upjohn Institute for Employment Research","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Sherman","Heterogenous Production Functions, Panel Data, and Productivity Dispersion","California Institute of Technology","Jan. 5 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M105","Econometric Society","Identification and Estimation of Production Functions","C1, C5","David Rivers","University of Western Ontario","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Margo","The Economic History Requirement: Past, Present, Future","Boston University","Jan. 4 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International 4","American Economic Association","What Role (If Any) Should Economic History Play in the Training of an Economist?","N0, A1","Peter Temin","Massachusetts Institute of Technology","Paul Rhode","University of Michigan-Ann Arbor","Price Fishback","University of Arizona-Tucson","Martha Bailey","University of Michigan-Ann Arbor","Petra Moser","New York University","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert J. Shiller","Narratives about Technologically-Induced Job Degradation and Loss Then and Now","Yale University","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, A706","Society of Policy Modeling","Technology, Productivity, Growth, and Jobs","E2, D2","Dominick Salvatore","Fordham University","Dominick Salvatore","Fordham University","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Fetter","Fracking, farmers, and rural electrification in India","Duke University","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, M103","Association of Environmental and Resource Economists","Electricity Markets and the Environment","Q4, Q5","Mark Jacobsen","University of California-San Diego","Mark Jacobsen","University of California-San Diego","Sarah Johnston","University of Wisconsin-Madison","Steven Puller","Texas A&M University","Anant Sudarshan","University of Chicago","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert McClelland","The TCJA: What Might Have Been","Urban-Brookings Tax Policy Center","Jan. 6 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M301","American Economic Association","The TCJA One Year Later","H2","Alan J. Auerbach","University of California-Berkeley","Bradley Heim","Indiana University","Mark Lasky","U.S. Congressional Budget Office","Alan D. Viard","American Enterprise Institute","Ben Page","Urban-Brookings Tax Policy Center","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert W. Dimand","Keynesianism in Canada","Brock University","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 405","History of Economics Society","Keynesianism: Its Rise, Fall, and Transformation in Europe and North America","B2, B3","John B. Davis","Marquette University","Rebeca Gomez Betancourt","Lumière University Lyon 2","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Godby","Valuing Geographic Diversity of Wind in the Rocky Mountain West","University of Wyoming","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 303","Transportation and Public Utilities Group","Public Utilities II","L9, O3","Wesley W. Wilson","University of Oregon","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert McMillan","Estimating General Equilibrium Effects of Major Education Reforms","University of Toronto","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, L503","Econometric Society","Advances in Modeling Human Capital and Education","J2, I2","Christopher Taber","University of Wisconsin-Madison","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Baumann","Stationarity Tests on Medical Net Discount Rates","College of the Holy Cross","Jan. 4 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International 4","National Association of Forensic Economics","Stationarity Tests and Margin of Error in Forensic Economics","K1, C4","William G. Brandt","Brandt Forensic Economics, LLC","David Tucek","Value Economics, LLC","Scott Dale Gilbert","Southern Illinois University-Carbondale","Dwight Steward","EmployStats","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Merton","Trust in Lending","Massachusetts Institute of Technology","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Grand Ballroom C","American Finance Association","Non-Bank Lending Behavior","G2","John M. Griffin","University of Texas","Taylor Nadauld","Brigham Young University","Rustom Irani","University of Illinois","Jordan Nickerson","Boston College","Richard Lowery","University of Texas-Austin","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert L. Kleinberg","Business Cycles and Innovation Cycles in the Upstream Oil & Gas Industry: Surviving the Ups and Downs","Columbia University","Jan. 5 2019","12:30 PM - 2:15 PM","Atlanta Marriott Marquis, A702","International Association for Energy Economics","Single and Bidirectional Economic Dependencies in Energy Systems","L9, Q4","Alberto J. Lamadrid","Lehigh University","Raul Bajo-Buenestado","University of Navarra","Sang-Baum Kang","Illinois Institute of Technology","Jialin Zhao","St. Mary’s University","Benjamin Leiva","University of Georgia","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Jones","Re-imagining Introductory Economics: Retrieval Learning Strategies","University of Massachusetts-Dartmouth","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, M104","American Economic Association","AEA Committee on Economic Education Poster Session","A2","William Goffe","Pennsylvania State University","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert W. Dimand","The First 100 Years of Female Economists in Sub-Saharan Africa","Brock University","Jan. 4 2019","2:30 PM - 4:30 PM","Hilton Atlanta, 405","History of Economics Society","History of Women's Economic Thought","B1, B2","Kirsten K. Madden","Millersville University","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Kurtzman","How Do Capital Requirements Affect Loan Rates? Evidence from High Volatility Commercial Real Estate","Federal Reserve Board","Jan. 5 2019","2:30 PM - 4:30 PM","Atlanta Marriott Marquis, International B","American Economic Association","Capital Requirements and Monetary Policy","G2","Bruno Sultanum","Federal Reserve Bank of Richmond","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Korajczyk","Large Sample Estimators of the Stochastic Discount Factor","Northwestern University","Jan. 6 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Grand Ballroom D","American Finance Association","New Methods for the Cross Section of Expected Returns","G1","Michael Weber","University of Chicago","Svetlana Bryzgalova","Stanford University","Alberto Rossi","University of Maryland","Jonathan Lewellen","Dartmouth College","Andreas Neuhierl","University of Notre Dame","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Heigermoser","Politics and Finance – How National Parliaments Affect Firms’ Cost of Capital","Yale University and Technical University of Munich","Jan. 6 2019","10:15 AM - 12:15 PM","Hyatt Regency Atlanta, Hanover D & E","Association for Comparative Economic Studies","Finance and Politics","P0, G2","Gérard Roland","University of California-Berkeley","Laura Solanko","Bank of Finland","Jan Zimsky","New York University","Felix Noth","IWH Halle","Iikka Korhonen","Bank of Finland","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Bartlett","Consumer-Lending Discrimination in the FinTech Era","University of California-Berkeley","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, A707","American Economic Association","The Impact of Digital Economy","G2, A1","Manju Puri","Duke University and NBER","Gregor Matvos","University of Texas-Austin and NBER","Manuel Adelino","Duke University, CEPR and NBER","Paolina C. Medina","Texas A&M University","Zhiguo He","University of Chicago and NBER","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert Inman","Fiscal Policy in Monetary Unions: State Partisanship and its Macroeconomic Effects","University of Pennsylvania","Jan. 6 2019","1:00 PM - 3:00 PM","Atlanta Marriott Marquis, International 9","American Economic Association","Fiscal Policy: Combining Micro Data and Macro Models","E6, H3","Christoph Boehm","University of Texas-Austin","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert K. Triest","How Do Households Cope with the Loss of Earnings Following Job Loss?","Northeastern University","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, A708","American Economic Association","Labor Markets and the Macroeconomy","E2","Marianna Kudlyak","Federal Reserve Bank of San Francisco","","","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert H. Scott, III","Financially Unstable Households","Monmouth University","Jan. 6 2019","8:00 AM - 10:00 AM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","Promoting Household Wellbeing: Markets or Public Policies?","D1, B5","Sherry Davis Kasper","Maryville College","Richard V. Adkisson","New Mexico State University","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Robert","Robert B. Williams","Federal Wealth Policy and the Perpetuation of White Supremacy","Guilford College","Jan. 5 2019","2:30 PM - 4:30 PM","Hyatt Regency Atlanta, Grand Hall East A","UNION FOR RADICAL POLITICAL ECONOMICS","How Racist Ideology Shapes Economic Outcomes","J1, H1","Nancy Breen","National Institute on Minority Health and Health Disparities","William A. Darity","Duke University","","","","","","","","","ROBERT",3687,3,0.999187,0.000813,3690,1,0,1,0
"Roberto","Roberto Ivo da Rocha Lima Filho","CAPM and the Brain: A Love Story with Happy End?","Federal University of Rio de Janeiro","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M102","American Economic Association","Neuroeconomics","G4, D9","Lino Guimaraes Marujo","Massachusetts Institute of Technology & Federal University of Rio de Janeiro","","","","","","","","","","","ROBERTO",353,0,1,0,353,1,0,1,0
"Roberto","Roberto Resende Simiqueli","Of Vested Interests and Puppeteers: Hobsonian influences on Thorstein Veblen's \"The Vested Interests and the Common Man\"","Escola Superior de Administração e Marketing de Campinas (ESAMC)","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, Crystal F","Association for Evolutionary Economics","The Continuing Relevance of the Early Institutionalists","B1, B5","Mary V. Wrenn","University of the West of England","John Henry","Levy Economics Institute","","","","","","","","","ROBERTO",353,0,1,0,353,1,0,1,0
"Roberto","Roberto Weber","Are Women Less Effective Leaders than Men? Evidence from Experiments Using Coordination Games","University of Zurich","Jan. 4 2019","10:15 AM - 12:15 PM","Hilton Atlanta, 223","Economic Science Association","Gender Differences and Economic Outcomes","J1","Eva Ranehill","University of Gothenburg","Dorothea Kübler","WZB Berlin Social Science Center","Ragan Petrie","Texas A&M University","Catherine Eckel","Texas A&M University","Christina Rott","University of Amsterdam","","","ROBERTO",353,0,1,0,353,1,0,1,0
"Roberto","Roberto Ivo da Rocha Lima Filho","Students’ Decision Making Process: Results from an Investment Simulation with EEG","Federal University of Rio de Janeiro","Jan. 4 2019","8:00 AM - 10:00 AM","Atlanta Marriott Marquis, M102","American Economic Association","Neuroeconomics","G4, D9","Lino Guimaraes Marujo","Massachusetts Institute of Technology & Federal University of Rio de Janeiro","","","","","","","","","","","ROBERTO",353,0,1,0,353,1,0,1,0
"Roberto","Roberto Mosquera","Influenza Vaccines, Employee Health and Sickness Absence-A Field Experiment at the Workplace","Texas A&M University","Jan. 6 2019","10:15 AM - 12:15 PM","Atlanta Marriott Marquis, International B","American Economic Association","Medical Treatment Effects","I0","Scott Barkowski","Clemson University","","","","","","","","","","","ROBERTO",353,0,1,0,353,1,0,1,0
