"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Paul","Paul W. Grimes","Economic Education Retrospective: 25 Years of Contributions from The American Economist","Pittsburg State University","Jan 03 2015","12:30 PM","Sheraton Boston, Beacon A","National Association of Economic Educators","Economic Education Research and the Principles Classroom","A2","Helen Roberts","University of Illinois-Chicago","Helen Roberts","University of Illinois-Chicago","Rebecca Chambers","University of Delaware","Carlos Asarta","University of Delaware","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Adjei Kwakwa","","Presbyterian University College Ghana","Jan 04 2015","2:30 PM","Sheraton Boston, Gardner Room","African Finance & Economics Association","Economic, Social and Political Development in Africa (O1, O1)","","Juliet Elu","Morehouse College","Steve Onyeiwu","Allegheny College","Darline Augustine","Rochester Institute of Technology","Malokele Nanivazo","UN-WIDER","Ousman Gajigo","African Development Bank","Thouraya Triki","African Development Bank","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Glewwe","Developing Hope: The Impact of International Child Sponsorship on Self-Esteem and Aspirations","University of Minnesota","Jan 03 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon D","Association for the Study of Generosity in Economics","Altruism and Religiosity (H4, D6)","","Daniel Hungerman","University of Notre Dame","Rebecca Thornton","University of Michigan","Sarah Smith","University of Bristol","Angela Dills","Providence College","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Hogan","Walter Oi and His Contributions to the All-Volunteer Force: Theory, Evidence, Persuasion","Lewin Group","Jan 03 2015","2:30 PM","Hynes Convention Center, Room 206","American Economic Association","Contributions of Economists to Public Policy: A Session in Honor of Walter Oi (J1, A1)","","Martin Feldstein","Harvard University and NBER","David Chu","Institute for Defense Analyses","Linda Cavalluzzo","CNA Corporation","Chris Jehn","CNA Corporation and Institute for Defense Analyses","Finis Welch","Texas A&M University","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Wolfson","The Effect of the Minimum Wage on Low Income Workers: What Do We Know?","Dartmouth College","Jan 03 2015","10:15 AM","Westin Copley, Great Republic","Labor & Employment Relations Association","The Minimum Wage, Family Income and Poverty: New Research","J3","Patrick Belser","International Labor Organization","Charles Brown","University of Michigan","Lawrence Kahn","Cornell University","","","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Glewwe","The Impact of Early Childhood Shocks on the Evolution of Cognitive and Non-cognitive Skills","University of Minnesota","Jan 05 2015","1:00 PM","Boston Marriott Copley, Tufts","Society of Government Economists","Returns to Child and Education Interventions (I2, D1)","","Quentin Wodon","World Bank","Elizabeth King","World Bank","Quentin Wodon","World Bank","Paul Glewwe","University of Minnesota","Harry Anthony Patrinos","World Bank","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Adjei Kwakwa","Towards Economic Growth and Development in Sub-Saharan Africa: Does That Mar the Environment?","Presbyterian University College Ghana","Jan 03 2015","8:00 AM","Sheraton Boston, Gardner Room","African Finance & Economics Association","Trade and Africa's Structural Transformation (O1, F1)","","Leonce Ndikumana","University of Massachusetts-Amherst","Danielle T. Smith","Rochester Institute of Technology","Oluyemisi Kuku-Shittu","NSSP-IFPRI","Inoussa Boubacar","Clarion University","Samuel Amponsah","Tokyo International University","Malokele Nanivazo","UN-WIDER","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Healy","Pollution Permit Consignment Auctions: Theory and Experiments","Ohio State University","Jan 04 2015","10:15 AM","Sheraton Boston, Hampton Room","Association of Environmental & Resource Economists","Markets for Pollution (Q5, G1)","","Erica Myers","University of Illinois","Erica Myers","University of Illinois","Sanjay Patnaik","George Washington University","Stephen Holland","University of North Carolina-Greensboro","Christian Traeger","University of California-Berkeley","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul Smeets","Lying, Guilt, and Shame","Maastricht University","Jan 04 2015","10:15 AM","Sheraton Boston, Berkeley Room","American Economic Association","Lying, Beliefs and Psychological Games (C9, D8)","","Gary Charness","University of California-Santa Barbara","Ragan Petrie","George Mason University","Ernesto Reuben","Columbia University","Jordi Brandts","Autonomous University of Barcelona","Markus Mobius","Microsoft Research","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul D. Deng","China-United States Productivity Catch-Up: Escaping the Middle-Income Trap?","Copenhagen Business School","Jan 03 2015","8:00 AM","Boston Marriott Copley, St. Botolph","Association for Comparative Economic Studies","Intangible Capital, Creative Destruction, and Prospects for China's Continued Economic Growth (D2, O3)","","Belton Fleisher","Ohio State University","Belton Fleisher","Ohio State University","William McGuire","University of Washington-Tacoma","","","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paul","Paul De Grauwe","Is the Euro Crisis Over?","London School of Economics","Jan 03 2015","10:15 AM","Westin Copley, Staffordshire","Society for Policy Modeling/American Economic Association","When Will the Eurozone Crisis End? (F3, F3)","","Dominick Salvatore","Fordham University","Dominick Salvatore","Fordham University","","","","","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paula","Paula M. Cole","Transforming Consumers to Social Provisioners","University of Denver","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon B","Association for Evolutionary Economics/International Association for Feminist Economics","Public Policy and Social Provisioning","I3","Timothy A. Wunder","University of Texas-Arlington","Swarna S. Vepa","Madras School of Economics","Siobhan Austen","Curtin University","","","","","","","PAULA",0,507,0,1,507,0,1,0,1
"Pauline","Pauline Leung","The Effect of Unemployment Benefits on the Duration of Unemployment: New Evidence from a Regression Kink Design in Missouri, 2003-2013","Princeton University","Jan 04 2015","10:15 AM","Sheraton Boston, Back Bay Ballroom C","American Economic Association","Social Insurance Programs and the Labor Market (H5, J1)","","Mark Duggan","Stanford University","Matthew Notowidigdo","University of Chicago","Erzo Luttmer","Dartmouth College","Petra Persson","Stanford University","Camille Landais","London School of Economics","","","PAULINE",0,148,0,1,148,0,1,0,1
"Paulo","Paulo Somaini","Collusion and Reciprocity in First-Price Procurements","Massachusetts Institute of Technology","Jan 04 2015","2:30 PM","Hynes Convention Center, Room 204","American Economic Association","Recent Advances in the Analysis of Auction Data (L1, D4)","","Ken Hendricks","University of Wisconsin-Madison","Tatiana Komarova","London School of Economics","Serafin Grundl","Federal Reserve Board","Paulo Somaini","Massachusetts Institute of Technology","Alejandro Molnar","Vanderbilt University","","","PAULO",63,0,1,0,63,1,0,1,0
"Paulo","Paulo Fulghieri","Ambiguity Aversion, Disagreement, and the Theory of the Firm","University of North Carolina","Jan 04 2015","10:15 AM","Sheraton Boston, Beacon G","Econometric Society","Contracts, Incentives and Firms","G3","Efraim Benmelech","Northwestern University","Konstantin Milbradt","Northwestern University","Simon Gervais","Duke University","Carola Frydman","Northwestern University","","","","","PAULO",63,0,1,0,63,1,0,1,0
"Paulo","Paulo Somaini","Sales Taxes Shielding on the Amazon.com Platform","Massachusetts Institute of Technology","Jan 04 2015","8:00 AM","Hynes Convention Center, Room 206","American Economic Association","Electronic Commerce and Big Data (L8, M2)","","Justin Rao","Microsoft Research","David Reiley","Google, Inc","Michael Ostrovsky","Stanford University","Steven Tadelis","University of California-Berkeley and eBay Research Labs","Denis Nekipelov","University of California-Berkeley","","","PAULO",63,0,1,0,63,1,0,1,0
"Pavel","Pavel Kapinos","(Un)expected Housing Price Changes: Identifying the Drivers of Small Business Finance","Federal Deposit Insurance Corporation","Jan 04 2015","8:00 AM","Sheraton Boston, Independence Ballroom West","American Economic Association","Housing Price Shocks and Household Behavior (D1, G1)","","Paul Willen","Federal Reserve Bank of Boston","Elena Loutskina","University of Virginia","Celeste Carruthers","University of Tennessee","Yan Y. Lee","Federal Deposit Insurance Corporation","E.J. Reedy","Kauffman Foundation","","","PAVEL",46,0,1,0,46,1,0,1,0
"Pawan","Pawan Jain","J-REIT Market Quality: Impact of High Frequency Trading and the Financial Crisis","Central Michigan University","Jan 05 2015","8:00 AM","Westin Copley, Great Republic","American Real Estate & Urban Economic Association","REITs (G1, G3)","","Walter Boudry","Cornell University","S. McKay Price","Lehigh University","Robert Connolly","University of North Carolina","Tobias Muhlhofer","University of Texas-Austin","Jarl Kallberg","Washington State University","","","PAWAN",7,1,0.875,0.125,8,1,0,0,0
"Pedro","Pedro Bento","Misallocation, Establishment Size, and Productivity","West Virginia University","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon B","American Economic Association","Productivity","O1","Shawn Sprague","Bureau of Labor Statistics","","","","","","","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro Sant'Anna","Nonparametric Tests for Conditional Treatment Effects in Duration Outcomes","Universidad Carlos III Madrid","Jan 05 2015","10:15 AM","Sheraton Boston, Beacon F","Econometric Society","Program Evaluation","C1","Petra Todd","University of Pennsylvania","","","","","","","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro C. Vicente","Introducing Mobile Money in Rural Mozambique: Evidence from a Field Experiment","Nova University of Lisbon","Jan 05 2015","8:00 AM","Hynes Convention Center, Room 206","American Economic Association","Field Experiments","C9","David Reiley","Google, Inc","","","","","","","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Per","Per Aslak Mykland","Assessment of Uncertainty in High Frequency Data: The Observed Asymptotic Variance","University of Chicago","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon D","Econometric Society","High Frequency Financial Econometrics I","C5","Jia Li","Duke University","","","","","","","","","","","PER",3,0,1,0,3,1,0,1,0
"Percival","Percival Matthews","Using Interactive Compound Interest Visualizations to Improve Financial Literacy","University of Wisconsin-Madison","Jan 04 2015","8:00 AM","Hynes Convention Center, Room 209","American Economic Association","The Effects of Attendance, Visualization, Study Time and Tutorials on Learning in Economic Education","A2","Georg Schaur","University of Tennessee","Victoria Liza Prowse","Cornell University","Anne Boring","Sciences Po","Anya Savikhin Samek","University of Wisconsin-Madison","Andrew Perumal","University of Massachusetts-Boston","","","PERCIVAL",4,0,1,0,4,1,0,1,0
"Peter","Peter Zweifel","Market Socialism and Community Rating in the Affordable Care Act","University of Zurich","Jan 03 2015","10:15 AM","Boston Marriott Copley, Provincetown","Health Economics Research Organization","Health Insurance Reform (I1, I1)","","Donald E. Yett","University of Southern California","Anthony Lo Sasso","University of Illinois-Chicago","Stephen T. Parente","University of Minnesota","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Schott","The Dynamics of Firm Capabilities","Yale University","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 208","American Economic Association","Growth and Trade (F1, O1)","","Stephen Redding","Princeton University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Klenow","The Importance of Customer Relationships for U.S. Retailer Size and Growth","Stanford University","Jan 03 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom C","American Economic Association","Firm Dynamics and Growth (O4, E6)","","Philippe Aghion","Harvard University","Sam Kortum","Yale University","John Haltiwanger","University of Maryland","Joseph P. Kaboski","University of Notre Dame","Rocco MacChiavello","University of Warwick","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hull","Leveraging Lotteries for School Value-Added: Bias Reduction vs. Efficiency","Massachusetts Institute of Technology","Jan 05 2015","1:00 PM","Hynes Convention Center, Room 202","American Economic Association","Observational and Quasi-Experimental Methods for Estimating School and Teacher Quality","I2","Douglas Staiger","Dartmouth College","Will Dobbie","Princeton University","Christopher Neilson","Yale University","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Coyte","The Impact of Informal Care Intensity on Women’s Retirement in the United States","University of Toronto","Jan 04 2015","12:30 PM","Boston Marriott Copley, Maine","Association for the Study of Generosity in Economics/International Association for Feminist Economics","Informal Caregiving and Women (I1, D1)","","Barbara Schone","Agency for Healthcare Research and Quality and Georgetown University","Barbara Schone","Agency for Healthcare Research and Quality and Georgetown University","Meghan Skira","University of Georgia","Robert Pollak","Washington University-St. Louis","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Pronovost","Culture in Organizations","Johns Hopkins University","Jan 04 2015","2:30 PM","Sheraton Boston, Commonwealth","American Economic Association","Culture, Trust, and Productivity (D2, L2)","","Robert Gibbons","Massachusetts Institute of Technology","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Klenow","How Destructive is Innovation","Stanford University","Jan 05 2015","10:15 AM","Hynes Convention Center, Room 207","American Economic Association","Macroeconomics with Rich Microdata: Implications for Policy (E2, O1)","","John Haltiwanger","University of Maryland","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Heemeijer","Managing Self-Organization of Expectations through Monetary Policy: A Macro Experiment","ABN Amro Bank","Jan 03 2015","2:30 PM","Boston Marriott Copley, Wellesley","Economic Science Association","Macroeconomic Experiments (C9, E5)","","John Duffy","University of California-Irvine","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Katuscak","How to Boost Revenues in First-Price Auctions? The Magic of Disclosing Only Winning Bids from Past Auctions","CERGE-EI","Jan 03 2015","8:00 AM","Sheraton Boston, Beacon B","American Economic Association","Microeconomics","D8","Kyung Park","Wellesley College","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Arcidiacono","Recovering Ex Ante Returns and Preferences for Occupations using Subjective Expectations Data","Duke University and NBER","Jan 04 2015","8:00 AM","Sheraton Boston, Berkeley Room","American Economic Association","Occupational Choice and Mobility","J2","Jeffrey Groen","U.S. Bureau of Labor Statistics","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Klenow","Creative Destruction and Growth in China and India","Stanford University","Jan 04 2015","2:30 PM","Boston Marriott Copley, Provincetown","Society for Economic Dynamics","Firm Heterogeneity in the Macroeconomy (E3, O3)","","Benjamin Moll","Princeton University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Debbaut","Are Young Borrowers Bad Borrowers? Evidence from the Credit Card Act of 2009","Federal Reserve Bank of Richmond","Jan 04 2015","10:15 AM","Hynes Convention Center, Room 209","American Economic Association","Credit Cards (G2, D1)","","Victor Stango","University of California-Davis","Brian Bucks","Consumer Financial Protection Bureau","Jeremy Tobacman","University of Pennsylvania","Daniel Grodzicki","Pennsylvania State University","Ricardo Serrano-Padial","University of Wisconsin-Madison","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter A. Petri","Trade between China and the United States: History and Prospects","Brandeis University","Jan 04 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon A","American Committee on Asian Economic Studies/American Economic Association","The Indispensable Relationship: China-United States Economic Interdependence","F4","Justin Yifu Lin","Peking University","Wendy Dobson","University of Toronto","Gary Jefferson","Brandeis University","Steven L. Husted","University of Pittsburgh","Richard Pomfret","University of Adelaide","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Nijkamp","Technology, Learning, and Long Run Economic Growth in Leading and Lagging Regions","VU University Amsterdam","Jan 03 2015","12:30 PM","Boston Marriott Copley, Tufts","Association of Indian Economics & Financial Studies","Trade, Finance and Economic Growth (F4, F1)","","Chandana Chakraborty","Montclair State University","Banani Nandi","AT&T Laboratories","Sweta Saxena","International Monetary Fund","Aniruddha Mitra","Bard College","Valerie Cerra","International Monetary Fund","Raja Kali","University of Arkansas","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hans Matthews","Charitable Raffle Design: Lessons from a Field Experiment","Middlebury College","Jan 03 2015","2:30 PM","Boston Marriott Copley, Grand Ballroom—Salon I","Association for the Study of Generosity in Economics","Fundraising Experiments (H4, D6)","","Jeffrey Carpenter","Middlebury College","Peter Hans Matthews","Middlebury College","Catherine C. Eckel","Texas A&M University","Michael Price","Georgia State University","Dean Karlan","Yale University","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Brummund","Intra-Plant Wage Responsiveness: Evidence from Brazil","University of Alabama","Jan 05 2015","8:00 AM","Sheraton Boston, Beacon D","Econometric Society","Analyzing Market Interactions with Microdata (J2, J3)","","Judith Chevalier","Yale University","Kristopher Gerardi","Federal Reserve Bank of Atlanta","Christopher Cunningham","Federal Reserve Bank of Atlanta","Christopher Cornwell","University of Georgia","Josh Kinsler","University of Rochester","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Dorman","Work Organization and Problem Solving in Stakeholder and Shareholder Environments","Evergreen State College","Jan 05 2015","8:00 AM","Westin Copley, Helicon","Labor & Employment Relations Association","LERA Papers IV: Stakeholder and Shareholder Voice: Outcomes for Competitiveness, Development, and Social Responsibility","J4","Betty Barrett","Massachusetts Institute of Technology","Betty Barrett","Massachusetts Institute of Technology","Alan Benson","University of Minnesota","Jessica Nembhard","City University of New York","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Zimmerman","Does a CCP Reduce Counterparty Risk in a Heterogeneous Network?","Bank of England","Jan 03 2015","8:00 AM","Boston Marriott Copley, Grand Ballroom—Salon D","International Banking Economics & Finance Association","Central Bank Policy and CCP's (G2, E5)","","S. Wayne Passmore","Federal Reserve Board","Cyril Monnet","University of Bern","Oliver de Groot","Federal Reserve Board","Ralf R. Meisenzahl","Federal Reserve Board","Wilko Bolt","De Nederlandsche Bank","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter de Goeij","Pictures are Worth a Thousand Words: Graphical Information Disclosure and Investment Decision Making","Tilburg University","Jan 03 2015","8:00 AM","Westin Copley, America Center","American Finance Association","Searching for Market Mistakes","G1","Lauren Cohen","Harvard Business School","Umit Gurun","University of Texas-Dallas","Christa Bouwman","Texas A & M University","Breno Schmidt","Emory University","Joey Engelberg","University of California-San Diego","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Loeb","The Determinants of Motorcycle Fatalities: Are All Helmet Laws the Same?","Rutgers University-Newark","Jan 03 2015","8:00 AM","Sheraton Boston, Exeter Room","Transportation & Public Utilities Group","Topics in Transportation Economics","L9","Patrick McCarthy","Georgia Institute of Technology","Kerry Tan","Loyola University-Maryland","Alejandro Molnar","Vanderbilt University","Jeffrey Cohen","University of Connecticut","Wesley Wilson","University of Oregon","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hartley","Employment Impacts of Upstream Oil and Gas Investment in the United States","Rice University","Jan 04 2015","12:30 PM","Boston Marriott Copley, Tremont","International Association for Energy Economists","Economics of The Global Energy Transition","Q4","Anastasia V. Shcherbakova","University of Texas-Dallas","Timothy Fitzgerald","Montana State University","Alberto J. Lamadrid","Lehigh University","Carlo Andrea Bollino","University of Perugia","Mike Goldman","Northeast Utilities","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Petra","Petra Geraats","Intertemporal Substitution and Self Control","University of Cambridge","Jan 03 2015","8:00 AM","Sheraton Boston, Beacon B","American Economic Association","Microeconomics","D8","Kyung Park","Wellesley College","","","","","","","","","","","PETRA",0,52,0,1,52,0,1,0,1
"Phil","Phil Mellizo","Employee Ownership: A View from the Lab","College of Wooster","Jan 03 2015","8:00 AM","Westin Copley, Courier","Labor & Employment Relations Association","The Employee Ownership Approach to Shared Prosperity: New Research","J3","Joseph Blasi","Rutgers University","Richard B. Freeman","Harvard University","Christopher Mackin","Rutgers University","","","","","","","PHIL",410,2,0.9951456,0.0048544,412,1,0,1,0
"Philip","Philip Leat","Retailers’ Promotions: What Role Do They Play In Household Food Purchases In Scotland?","Scotland’s Rural College","Jan 04 2015","2:30 PM","Westin Copley, St. George D","Agricultural & Applied Economics Association","Food Environment, Food Choices and Nutrition Outcomes – An International Perspective","Q1","Parke Wilde","Tufts University","","","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Strahan","Final Demand for Structured Finance Securities","Boston College","Jan 04 2015","8:00 AM","Westin Copley, America Center","American Finance Association/American Real Estate & Urban Economic Association","Mortgages and Real Estate","G1","Walt Torous","Massachusetts Institute of Technology","Albert Saiz","Massachusetts Institute of Technology","Andra Ghent","Arizona State University","Rossen Valkanov","University of California-San Diego","Nancy Wallace","University of California-Berkeley","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Arestis","Social Stratification in the United States: Causes and Consequences of the Global Crisis","University of Cambridge","Jan 05 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon A","Association for Social Economics","Ethics, Global Finance and the Great Recession (E3, I3)","","Steven Pressman","Monmouth University","","","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Howard","BKK the EZ Way. International Long-Run Growth News and Capital Flows","University of North Carolina","Jan 05 2015","10:15 AM","Westin Copley, Essex South","American Finance Association","International Finance","G1","Anna Pavlova","London Business School","Stavros Panageas","University of Chicago","Christian Heyerdahl-Larsen","London Business School","Robin Greenwood","Harvard Business School","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip G. Pardey","Long-run and Global R&D Funding Trajectories: The U.S. Farm Bill in a Changing Context","University of Minnesota","Jan 04 2015","8:00 AM","Westin Copley, St. George D","Agricultural & Applied Economics Association","The 2014 Farm Bill: An Economic Post Mortem","Q1","Brian Wright","University of California-Berkeley","Brian Wright","University of California-Berkeley","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philipp","Philipp Strack","Optimal Stopping with Private Information","Microsoft Research New England","Jan 04 2015","10:15 AM","Sheraton Boston, Beacon E","Econometric Society","Eliciting Information for a Stopping Time Decision","C1","Sidartha Gordon","Sciences Po","","","","","","","","","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philipp","Philipp Strack","Optimal Stopping and Stochastic Choice","Microsoft Research New England","Jan 03 2015","10:15 AM","Sheraton Boston, Beacon H","Econometric Society","Choice Theory","D8","Marciano Siniscalchi","Northwestern University","","","","","","","","","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philippe","Philippe Jehiel","How to Boost Revenues in First-Price Auctions? The Magic of Disclosing Only Winning Bids from Past Auctions","Paris School of Economics and University College London","Jan 03 2015","8:00 AM","Sheraton Boston, Beacon B","American Economic Association","Microeconomics","D8","Kyung Park","Wellesley College","","","","","","","","","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Philippe","Philippe Ruh","Spatial search strategies of job seekers and the role of unemployment insurance","University of Zurich","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom C","American Economic Association","Housing, Unemployment and Monetary Policy (E2, E3)","","William Branch","University of California-Irvine","John C. Williams","Federal Reserve Bank of San Francisco","Robert E. Hall","Stanford University","Jan Brueckner","University of California-Irvine","","","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Phillip","Phillip H. Ross","Developing Hope: The Impact of International Child Sponsorship on Self-Esteem and Aspirations","Boston University","Jan 03 2015","10:15 AM","Boston Marriott Copley, Grand Ballroom—Salon D","Association for the Study of Generosity in Economics","Altruism and Religiosity (H4, D6)","","Daniel Hungerman","University of Notre Dame","Rebecca Thornton","University of Michigan","Sarah Smith","University of Bristol","Angela Dills","Providence College","","","","","PHILLIP",278,0,1,0,278,1,0,1,0
"Pia","Pia Raffler","To Charge or Not to Charge: Evidence from a Health Produces Experiment in Uganda","Yale University","Jan 05 2015","8:00 AM","Sheraton Boston, Back Bay Ballroom B","American Economic Association","Consumer Choice and Welfare Through a Behavioral Lens: Empirical Evidence from Low-Income Populations (D1, D8)","","Ted O'Donoghue","Cornell University","Jonathan Robinson","University of California-Santa Cruz","Diane Schanzenbach","Northwestern University","Koichiro Ito","Boston University","Alex Rees-Jones","University of Pennsylvania","","","PIA",0,43,0,1,43,0,1,0,1
"Pierre","Pierre Boyer","Do Taxes Crowd Out Intrinsic Motivation? Field-Experimental Evidence from Germany","University of Mannheim","Jan 05 2015","8:00 AM","Hynes Convention Center, Room 206","American Economic Association","Field Experiments","C9","David Reiley","Google, Inc","","","","","","","","","","","PIERRE",167,2,0.9881657,0.0118343,169,1,0,1,0
"Pietro","Pietro Peretto","Financial Markets, Industry Dynamics, and Growth","Duke University","Jan 03 2015","10:15 AM","Hynes Convention Center, Room 201","American Economic Association","Financial Frictions and the Macroeconomy","E3","Ayse Sapci","Colgate University","","","","","","","","","","","PIETRO",29,0,1,0,29,1,0,1,0
"Pietro","Pietro Ortoleva","Overconfidence in Political Behavior","Columbia University","Jan 03 2015","8:00 AM","Hynes Convention Center, Room 204","American Economic Association","Behavioral Political Economy","D7","Erik Snowberg","California Institute of Technology","Steven Callander","Stanford University","Scott Ashworth","University of Chicago","Scott Page","University of Michigan","Stephen Ansolabehere","Harvard University","","","PIETRO",29,0,1,0,29,1,0,1,0
"Ping","Ping Wang","Rural-Urban Migration, Structural Change, and Housing Markets in China","Washington University-St. Louis","Jan 03 2015","10:15 AM","Westin Copley, Empire","American Real Estate & Urban Economic Association","Labor Productivity in Cities (R1, J2)","","Jeffrey Lin","Federal Reserve Bank of Philadelphia","Wenli Li","Federal Reserve Bank of Philadelphia","Matthew Freedman","Drexel University","Kyle Mangum","Georgia State University","Sanghoon Lee","University of British Columbia","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Ping","Ping McLemore","Do Mutual Funds Have Decreasing Returns to Scale: Evidence from Fund Mergers","University of Arizona","Jan 05 2015","1:00 PM","Westin Copley, Essex North","American Finance Association","Asset Management and Market Efficiency","G1","Jonathan Berk","Stanford University","Jules van Binsbergen","Stanford University","Erik Stafford","Harvard Business School","Larry Harris","University of Southern California","Lubos Pastor","University of Chicago","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Pramila","Pramila Krishnan","Mis-measurement and Social Networks: Evidence from Survey and Census data from Ethiopia","University of Cambridge","Jan 03 2015","8:00 AM","Hynes Convention Center, Room 202","American Economic Association","Analyzing the Dynamics of Social Networks in Developing Economies - Methods of Linking Theory to Data (O1, O3)","","Veronika K. Bertram-Huemmer","DIW Berlin","Friederike Lenel","DIW Berlin","Irina Shaorshadze","University of Cambridge","Stefano Caria","University of Oxford","Marcel Fafchamps","Stanford University","","","PRAMILA",0,2,0,1,2,0,1,0,1
"Praveen","Praveen Kumar","The Product Market Effects of Hedge Fund Activism","University of Houston","Jan 04 2015","8:00 AM","Westin Copley, Essex South","American Finance Association","Empirical Corporate Governance","G3","Holger Mueller","New York University","Xavier Giroud","Massachusetts Institute of Technology","Shai Bernstein","Stanford University","Wei Jiang","Columbia University","Kelly Shue","University of Chicago","","","PRAVEEN",22,0,1,0,22,1,0,1,0
"Praveen","Praveen Kumar","Spreading the Fire: Investment and Product Market Effects of Corporate Bond Fire Sales","University of Houston","Jan 05 2015","8:00 AM","Westin Copley, America South","American Finance Association","Corporate Finance and Market Feedback","G3","Itay Goldstein","University of Pennsylvania","Andrew Ellul","Indiana University","Erik Gilje","University of Pennsylvania","Laurent Fresard","University of Maryland","Thierry Foucault","HEC Paris","","","PRAVEEN",22,0,1,0,22,1,0,1,0
