author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Shivaram Rajgopal,Does It Matter Who Owns Moody's?,Emory University,Jan 03 2015,10:15 AM,"Westin Copley, Essex North",American Finance Association,Credit Ratings and Credit Risk,G2,Bo Becker,Stockholm School of Economics,Todd Gormley,University of Pennsylvania,Marcus M. Opp,University of California-Berkeley,Luigi Zingales,University of Chicago,Bryan Kelly,University of Chicago,,,Shivaram Rajgopal,Male,,,,,,NA,NA,NA,NA,NA
Shrihari Santosh,Interpreting Factor Models,University of Maryland,Jan 03 2015,2:30 PM,"Westin Copley, America Center",American Finance Association,"Expectation, Sentiment, and Asset Prices",G1,Stefan Nagel,University of Michigan,Juhani Linnainmaa,University of Chicago,Kent Daniel,Columbia University,Francesco Franzoni,University of Lugano,Anna Cieslak,Northwestern University,,,Shrihari Santosh,Male,,,,,,NA,NA,NA,NA,NA
Shyamal Chowdhury,Evolution of Mehr and Dowry among Muslims in Bangladesh: Natural Shocks as an Explanation,University of Sydney,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Maine",Association for Economic & Development Studies in Bangladesh,"Development Issues on Bangladesh (O1, D1)",,Fahad Khalil,University of Washington,Douglas Almond,Columbia University,Andrew D. Foster,Brown University,Tanjim Hossain,University of Toronto,Alessandra Voena,University of Chicago,,,Shyamal Chowdhury,Male,,,,,,NA,NA,NA,NA,NA
Silvia Goncalves,Bootstrapping High Frequency Jump Tests,Université de Montréal,Jan 03 2015,10:15 AM,"Sheraton Boston, Beacon D",Econometric Society,High Frequency Financial Econometrics I,C5,Jia Li,Duke University,,,,,,,,,,,Silvia Goncalves,Female,,,,,,NA,NA,NA,NA,NA
Silvia Miranda Agrippino,World Asset Markets and the Global Financial Cycle,London Business School,Jan 04 2015,10:15 AM,"Sheraton Boston, Independence Ballroom East",American Economic Association,"Currency Risks: Empirical Facts and Theory Frontiers (F4, G1)",,Riccardo Colacito,University of North Carolina,Refet Gurkaynak,Bilkent University,Matteo Maggiori,Harvard University,Karen Lewis,University of Pennsylvania,Pierre-Olivier Gourinchas,University of California-Berkeley,,,Silvia Miranda Agrippino,Female,Silvia Miranda-Agrippino,,,,,NA,NA,NA,NA,NA
Simi Kedia,Does It Matter Who Owns Moody's?,Rutgers University,Jan 03 2015,10:15 AM,"Westin Copley, Essex North",American Finance Association,Credit Ratings and Credit Risk,G2,Bo Becker,Stockholm School of Economics,Todd Gormley,University of Pennsylvania,Marcus M. Opp,University of California-Berkeley,Luigi Zingales,University of Chicago,Bryan Kelly,University of Chicago,,,SIMI KEDIA,Female,,,,,,NA,NA,NA,NA,NA
Simon Gilchrist,Inflation Dynamics during the Financial Crisis,Boston University,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon D",Society for Economic Dynamics,Rigidities and Macroeconomic Dynamics,E3,Yuriy Gorodnichenko,University of California-Berkeley,Ben Malin,Federal Reserve Bank of Minneapolis,Ruediger Bachmann,University of Notre Dame,Justin Wolfers,University of Michigan,Ricardo Reis,Columbia University,,,SIMON GILCHRIST,Male,,,,,,NA,NA,NA,NA,NA
Simon Gilchrist,The Macroeconomic Impact of Financial and Uncertainty Shocks,Boston University,Jan 05 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,"Are All Financial Shocks Alike? The Effects of Credit, Housing and Uncertainty Shocks (E3, E5)",,Francesco Furlanetto,Norges Bank,Vincenzo Quadrini,University of Southern California,Andreas Fuster,Federal Reserve Bank of New York,Zheng Liu,Federal Reserve Bank of San Francisco,Jonathan Wright,Johns Hopkins University,,,SIMON GILCHRIST,Male,,,,,,NA,NA,NA,NA,NA
Siqi Zheng,Investor Confidence as a Determinant of China’s Urban Housing Market Dynamics,Tsinghua University,Jan 03 2015,8:00 AM,"Westin Copley, Great Republic",American Real Estate & Urban Economic Association,"House Price Dynamics (R3, G1)",,Richard Green,University of Southern California,Lu Han,University of Toronto,Kerry Vandell,University of California-Irvine,Stephen Malpezzi,University of Wisconsin-Madison,Christian Redfearn,University of Southern California,,,Siqi Zheng,Female,,,,,,NA,NA,NA,NA,NA
Siqi Zheng,The Evolving Geography of Industrial Parks in China: Implications for Energy Consumption and National GHG Emissions,Tsinghua University,Jan 04 2015,2:30 PM,"Sheraton Boston, Public Garden",Association of Environmental & Resource Economists/American Economic Association,"China and the Future of Climate Policy (Q5, O5)",,Maximillian Auffhammer,University of California-Berkeley,Maximillian Auffhammer,University of California-Berkeley,Nicholas Z. Muller,Middlebury College,Shanjun Li,Cornell University,Joseph Aldy,Harvard University,,,Siqi Zheng,Female,,,,,,NA,NA,NA,NA,NA
Siqi Zheng,Self-Protection Investment Exacerbates Air Pollution Exposure Inequality in China,Tsinghua University,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Understanding China's Environmental and Energy Challenges and Policy Options (Q5, Q4)",,Matthew Kahn,University of California-Los Angeles,Erich Muehlegger,Harvard University and NBER,Erin Mansur,Dartmouth College and NBER,Lucija Muehlenbachs,University of Calgary,Kenneth Gillingham,Yale University,,,Siqi Zheng,Female,,,,,,NA,NA,NA,NA,NA
Song Ma,Shareholder Power and Corporate Innovation: Evidence from Hedge Fund Activism,Duke University,Jan 04 2015,8:00 AM,"Westin Copley, Essex South",American Finance Association,Empirical Corporate Governance,G3,Holger Mueller,New York University,Xavier Giroud,Massachusetts Institute of Technology,Shai Bernstein,Stanford University,Wei Jiang,Columbia University,Kelly Shue,University of Chicago,,,Song Ma,Male,,,,,,NA,NA,NA,NA,NA
Sophie Osotimehin,Labor Market Heterogeneity over the Business Cycle,University of Virginia,Jan 03 2015,2:30 PM,"Sheraton Boston, Riverway",American Economic Association,"Macro/International I (E3, E4)",,Serena Ng,Columbia University,,,,,,,,,,,Sophie Osotimehin,Female,,,,,,NA,NA,NA,NA,NA
Souphala Chomsisengphet,The Effectiveness of Mandatory Mortgage Counseling: Can One Dissuade Borrowers from Choosing Risky Mortgages?,Office of the Comptroller of the Currency,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,SOUPHALA CHOMSISENGPHET,Female,,,,,,NA,NA,NA,NA,NA
Souphala Chomsisengphet,Regulating Consumer Financial Products: Evidence from Credit Cards,Office of the Comptroller of the Currency,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 209",American Economic Association,"Credit Cards (G2, D1)",,Victor Stango,University of California-Davis,Brian Bucks,Consumer Financial Protection Bureau,Jeremy Tobacman,University of Pennsylvania,Daniel Grodzicki,Pennsylvania State University,Ricardo Serrano-Padial,University of Wisconsin-Madison,,,SOUPHALA CHOMSISENGPHET,Female,,,,,,NA,NA,NA,NA,NA
Stacy Dickert-Conlin,Allocating Scarce Organs: How a Change in Supply Affects Transplant Waiting Lists,Michigan State University,Jan 04 2015,2:30 PM,"Boston Marriott Copley, Maine",National Tax Association,"Health Policy and Social Insurance: Incentives and Outcomes (I1, H5)",,Alan J. Auerbach,University of California-Berkeley,Karen Smith Conway,University of New Hampshire,Joseph Doyle,Massachusetts Institute of Technology,Gopi Goda,Stanford University,Sara LaLumia,Williams College,,,STACY DICKERT-CONLIN,Female,,,,,,NA,NA,NA,NA,NA
Stanislava Nikolova,The Transaction Costs of Trading Corporate Credit,University of Nebraska-Lincoln,Jan 04 2015,2:30 PM,"Westin Copley, Essex Center",American Finance Association,Topics in Credit Risk Analysis,G1,Robert McDonald,Northwestern University,Efraim Benmelech,Northwestern University,Antje Berndt,North Carolina State University,Edie Hotchkiss,Boston College,,,,,Stanislava Nikolova,Male,,,,,,NA,NA,NA,NA,NA
Stefan Hoderlein,Included Instruments,Boston College,Jan 04 2015,8:00 AM,"Sheraton Boston, Beacon G",Econometric Society,Instrumental Variables and Control Function Methods,C1,Alberto Abadie,Harvard University,,,,,,,,,,,Stefan Hoderlein,Male,,,,,,NA,NA,NA,NA,NA
Stefan Hoderlein,Nonlinear Panel Data Random Coefficient Models with an Application to Consumer Demand,Boston College,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 202",American Economic Association,"New Developments in the Estimation of Classical Consumer Demand (C5, D1)",,Richard Blundell,University College London,Jerry Hausman,Massachusetts Institute of Technology,Frederic Vermeulen,KU Leuven,Krishna Pendakur,Simon Fraser University,Dennis Kristensen,University College London,,,Stefan Hoderlein,Male,,,,,,NA,NA,NA,NA,NA
Stefan Hoderlein,Are High Advertising to Sales Ratios Justified by Advertising Elasticities? Evidence from Consumer Panel Data with Model Section,Boston College,Jan 03 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,High Dimensional Methods in Consumer Demand Models,C5,Arthur Lewbel,Boston College,Bruce Hansen,University of Wisconsin,Christian Hansen,University of Chicago,Marc Rysman,Boston University,Arthur Lewbel,Boston College,,,Stefan Hoderlein,Male,,,,,,NA,NA,NA,NA,NA
Stefan Hoderlein,Analysis of High Dimensional Random Coefficient Models with Applications to Consumer Demand,Boston College,Jan 03 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,High Dimensional Methods in Consumer Demand Models,C5,Arthur Lewbel,Boston College,Bruce Hansen,University of Wisconsin,Christian Hansen,University of Chicago,Marc Rysman,Boston University,Arthur Lewbel,Boston College,,,Stefan Hoderlein,Male,,,,,,NA,NA,NA,NA,NA
Stefan Nagel,Interpreting Factor Models,University of Michigan,Jan 03 2015,2:30 PM,"Westin Copley, America Center",American Finance Association,"Expectation, Sentiment, and Asset Prices",G1,Stefan Nagel,University of Michigan,Juhani Linnainmaa,University of Chicago,Kent Daniel,Columbia University,Francesco Franzoni,University of Lugano,Anna Cieslak,Northwestern University,,,STEFAN NAGEL,Male,,,,,,NA,NA,NA,NA,NA
Stefania Garetto,Global Banks' Dynamics and the International Transmission of Shocks,Boston University,Jan 05 2015,8:00 AM,"Sheraton Boston, Public Garden",American Economic Association,"Macro/International III (E3, F1)",,Linda Goldberg,Federal Reserve Bank of New York,,,,,,,,,,,Stefania Garetto,Female,,,,,,NA,NA,NA,NA,NA
Stefano Giglio,Long-Run Discount Rates: Applications to Climate Change Policies,University of Chicago,Jan 03 2015,8:00 AM,"Sheraton Boston, Beacon H",Econometric Society,"Discounting for Climate Change Economics (G1, Q5)",,Robert E. Hall,Stanford University,Robert E. Hall,Stanford University,Xavier Gabaix,New York University,Derek Lemoine,University of Arizona,Maureen Cropper,University of Maryland,,,STEFANO GIGLIO,Male,,,,,,NA,NA,NA,NA,NA
Stefano Rossi,Does Mandatory Shareholder Voting Prevent Bad Acquisitions?,Purdue University,Jan 05 2015,1:00 PM,"Westin Copley, Essex South",American Finance Association,Market-Based Corporate Governance,G3,Wei Jiang,Columbia University,Jonathan Karpoff,University of Washington,Gregor Matvos,University of Chicago,Vincente Cunat,London School of Economics,Vyacheslav Fos,University of Illinois-Urbana-Champaign,,,STEFANO ROSSI,Male,,,,,,NA,NA,NA,NA,NA
Steffen Andersen,Inattention and Inertia in Household Finance: Evidence from the Danish Mortgage Market,Copenhagen Business School,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,Steffen Andersen,Male,,,,,,NA,NA,NA,NA,NA
Steffen Andersen,Fire Sales and House Prices: Evidence from Estate Sales Due to Sudden Death,Copenhagen Business School,Jan 04 2015,8:00 AM,"Westin Copley, Empire",American Real Estate & Urban Economic Association,"Asset Disposition (R3, G2)",,Kelley Pace,Louisiana State University,Liang Peng,University of Colorado-Boulder,Ken Johnson,Florida International University,Milena Petrova,Syracuse University,Brent Ambrose,Pennsylvania State University,,,Steffen Andersen,Male,,,,,,NA,NA,NA,NA,NA
Steffen Meyer,Abusing ETFs,Goethe University Frankfurt,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 206",American Economic Association,Trading and Financial Instruments,G1,Rodolfo Prieto,Boston University,,,,,,,,,,,Steffen Meyer,Male,,,,,,NA,NA,NA,NA,NA
Stephan Siegel,Stock Market Valuations Across U.S. States,University of Washington,Jan 05 2015,8:00 AM,"Westin Copley, Essex Center",American Finance Association,Topics in Asset Pricing,G1,Robert Hodrick,Columbia University,Jules van Binsbergen,Stanford University,Ralph Koijen,London Business School,Zhonjin Lu,University of Georgia,Xiaoyan Zhang,Purdue University,,,Stephan Siegel,Male,,,,,,NA,NA,NA,NA,NA
Stephen A. Woodbury,The Effects of Eliminating the Work Search Requirement on Match Quality and Other Long-Term Employment Outcomes,Michigan State University,Jan 03 2015,2:30 PM,"Westin Copley, Courier",Labor & Employment Relations Association,Unemployment Insurance and Labor Market Outcomes,J4,Stephen A. Woodbury,Michigan State University,Wayne Vroman,Urban Institute,Zhuan Pei,Brandeis University,,,,,,,Stephen A. Woodbury,Male,,,,,,NA,NA,NA,NA,NA
Stephen Brown,Macroeconomic Uncertainty and Expected Stock Returns,New York University,Jan 03 2015,2:30 PM,"Westin Copley, America Center",American Finance Association,"Expectation, Sentiment, and Asset Prices",G1,Stefan Nagel,University of Michigan,Juhani Linnainmaa,University of Chicago,Kent Daniel,Columbia University,Francesco Franzoni,University of Lugano,Anna Cieslak,Northwestern University,,,STEPHEN BROWN,Male,,,,,,NA,NA,NA,NA,NA
Stephen Holland,Measuring the Spatial Heterogeneity in Environmental Externalities from Driving: A Comparison of Gasoline and Electric Vehicles,University of North Carolina-Greensboro,Jan 03 2015,10:15 AM,"Sheraton Boston, Riverway",American Economic Association,"Heterogeneous Externalities (Q5, H2)",,Christopher Knittel,Massachusetts Institute of Technology,Joseph S. Shapiro,Yale University,Ryan Kellogg,University of Michigan,Don Fullerton,University of Illinois-Urbana‑Champaign,Steve Cicala,University of Chicago,,,Stephen Holland,Male,"Stephen Holland, University of North Carolina",,,,,NA,NA,NA,NA,NA
Stephen Leider,Mirror Mirror on the Network: Peer Selection and Endogenous Preferences,University of Michigan,Jan 03 2015,10:15 AM,"Boston Marriott Copley, Wellesley",Economic Science Association,"Social Networks Experiments (C7, D8)",,Tanya S. Rosenblat,University of Michigan,Iwan Barankay,University of Pennsylvania,Gary Charness,University of Santa Barbara,Ragan Petrie,George Mason University,Lori Beaman,Northwestern University,,,Stephen Leider,Male,,,,,,NA,NA,NA,NA,NA
Stephen Leider,Combating Vote-Selling: A Field Experiment in the Philippines,University of Michigan,Jan 04 2015,10:15 AM,"Sheraton Boston, Commonwealth",American Economic Association,"Moral Values and Economic Behavior (A1, Z1)",,Alvin E. Roth,Stanford University,Andrei Shleifer,Harvard University,Judd Kessler,University of Pennsylvania,Theodore Bergstrom,University of California-Santa Barbara,Rodney Garratt,Federal Reserve Bank of New York,,,Stephen Leider,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Risk-Taking Channel of Monetary Policy: A Global Game Approach,Princeton University,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 203",American Economic Association,"Monetary and Macroprudential Policy Mix in a World with Financial Frictions (E5, G2)",,Markus K. Brunnermeier,Princeton University,Valentin Haddad,Princeton University,Itamar Drechsler,New York University,Saki Bigio,Columbia University,Cecilia Parlatore Siritto,New York University,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Steven Dundas,Benefits and Ancillary Costs of Constructed Dunes: Evidence from the New Jersey Coast,North Carolina State University,Jan 03 2015,2:30 PM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Valuation and Amenities (Q5, H4)",,Dan Phaneuf,University of Wisconsin,Dan Phaneuf,University of Wisconsin,Eric Edwards,Utah State University,Craig Landry,East Carolina State University,Nicolai Kuminoff,Arizona State University,,,Steven Dundas,Male,,,,,,NA,NA,NA,NA,NA
Steven J. Davis,What Triggers Stock Market Jumps?,University of Chicago,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 207",American Economic Association,"Shocks and Disasters (E2, G1)",,Steven J. Davis,University of Chicago,,,,,,,,,,,STEVEN J. DAVIS,Male,STEVEN DAVIS,,,,,NA,NA,NA,NA,NA
Steven J. Davis,Measuring Economic Policy Uncertainty,University of Chicago,Jan 05 2015,10:15 AM,"Sheraton Boston, Beacon D",Econometric Society,Political Uncertainty and Risk Premia,G1,Tano Santos,Columbia University,Thomas Philippon,New York University,Lauren Cohen,Harvard Business School,Pietro Veronesi,University of Chicago,,,,,STEVEN J. DAVIS,Male,STEVEN DAVIS,,,,,NA,NA,NA,NA,NA
Steven Kaplan,What Do Private Equity Firms Do?,University of Chicago,Jan 03 2015,2:30 PM,"Westin Copley, America South",American Finance Association,Private Equity,G2,Per Strömberg,Stockholm School of Economics,David T. Robinson,Duke University,Yael Hochberg,Massachusetts Institute of Technology,Arthur Korteweg,University of Southern California,Andrew Metrick,Yale University,,,STEVEN KAPLAN,Male,,,,,,NA,NA,NA,NA,NA
Steven Nafziger,An Economic Interpretation of Prostitution in Tsarist Russia,Williams College,Jan 04 2015,2:30 PM,"Boston Marriott Copley, St. Botolph",Association for Comparative Economic Studies,"Gender Issues in Russia: Past and Present (J1, P3)",,John S. Earle,George Mason University,Richard Pomfret,University of Adelaide,Klara Sabirianova Peter,University of North Carolina,Donna Ginther,University of Kansas,Melanie Khamis,Wesleyan University,,,Steven Nafziger,Male,,,,,,NA,NA,NA,NA,NA
Steven Ongena,"Household Inequality, Corporate Capital Structure and Entrepreneurial Dynamism",Tilburg University and University of Zurich,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Boylston",Association of Financial Economists,"Family Firms, Internal Capital Markets and Entrepreneurship (G3, F3)",,Daniel Wolfenzon,Columbia University,Simi Kedia,Rutgers University,Vikram Nanda,Rutgers University,William Kerr,Harvard Business School,,,,,STEVEN ONGENA,Male,,,,,,NA,NA,NA,NA,NA
Steven Sawyer,Was Veblen a Revisionist Marxist?,Fashion Institute of Technology,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Grand Ballroom—Salon B",Association for Evolutionary Economics,Themes in the History of Economics for Heterodox Economists,B2,Sherry Davis Kasper,Maryville College,Reynold F. Nesiba,Augustana College,Mary V. Wrenn,University of Cambridge,,,,,,,Steven Sawyer,Male,,,,,,NA,NA,NA,NA,NA
Steven Tadelis,An Empirical Analysis of Consumer Online Search,University of California-Berkeley,Jan 04 2015,12:30 PM,"Sheraton Boston, Riverway",Korea-America Economic Association/American Economic Association,"The Economics of the Internet (L8, D8)",,Jay Pil Choi,University New South Wales and Michigan State University,Kyoo il Kim,Michigan State University,Joshua Gans,University of Toronto,Minjae Song,Bates White,Yun Jeong Choi,Yonsei University,,,STEVEN TADELIS,Male,,,,,,NA,NA,NA,NA,NA
Steven Tadelis,Conspicuous Precision as Signaling in an Online Bargaining Market,University of California-Berkeley and eBay Research Labs,Jan 05 2015,10:15 AM,"Hynes Convention Center, Room 202",American Economic Association,"Empirical Studies of Bargaining with Incomplete Information (C5, C7)",,Bradley Larsen,Stanford University,Yasutora Watanabe,Northwestern University,Matthew Gentry,London School of Economics,Daniel Keniston,Yale University,Robin S. Lee,Harvard University,,,STEVEN TADELIS,Male,,,,,,NA,NA,NA,NA,NA
Steven Tadelis,Quality Externalities and the Limits of Reputation in Two-Sided Markets,University of California-Berkeley,Jan 03 2015,8:00 AM,"Hynes Convention Center, Room 209",American Economic Association,Empirical Market Design,D4,Ramesh Johari,Stanford University,Ali Hortacsu,University of Chicago,Steven Tadelis,University of California-Berkeley,Eduardo Azevedo,University of Pennsylvania,Eric Budish,University of Chicago,,,STEVEN TADELIS,Male,,,,,,NA,NA,NA,NA,NA
Stuart Gabriel,The Impact of Unconventional Monetary Policy on Real Estate Markets,University of California-Los Angeles,Jan 05 2015,1:00 PM,"Sheraton Boston, Independence Ballroom East",American Economic Association,New Data Sources from the Internet in Microeconomic Research,D8,Edward Kung,University of California-Los Angeles,,,,,,,,,,,STUART GABRIEL,Male,,,,,,NA,NA,NA,NA,NA
Stuart Rosenthal,"Bubbles, Post-Crash Dynamics, and the Housing Market",Syracuse University,Jan 03 2015,8:00 AM,"Westin Copley, Great Republic",American Real Estate & Urban Economic Association,"House Price Dynamics (R3, G1)",,Richard Green,University of Southern California,Lu Han,University of Toronto,Kerry Vandell,University of California-Irvine,Stephen Malpezzi,University of Wisconsin-Madison,Christian Redfearn,University of Southern California,,,STUART ROSENTHAL,Male,,,,,,NA,NA,NA,NA,NA
Sudheer Chava,Do Bond Investors Price Tail Risk Exposures of Financial Institutions?,Georgia Institute of Technology,Jan 03 2015,10:15 AM,"Westin Copley, Essex North",American Finance Association,Credit Ratings and Credit Risk,G2,Bo Becker,Stockholm School of Economics,Todd Gormley,University of Pennsylvania,Marcus M. Opp,University of California-Berkeley,Luigi Zingales,University of Chicago,Bryan Kelly,University of Chicago,,,Sudheer Chava,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Values of Proximity to Schools: An Experiment with School Relocation Events in Singapore,National University of Singapore,Jan 03 2015,12:30 PM,"Westin Copley, Empire",American Real Estate & Urban Economic Association,"Schools and the Housing Market (R2, H2)",,Daniel McMillen,University of Illinois,Michael Eriksen,Texas Tech University,Jaren Pope,Brigham Young University,Andrew Hanson,Marquette University,Eric Brunner,University of Connecticut,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Regulating Consumer Financial Products: Evidence from Credit Cards,National University of Singapore,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 209",American Economic Association,"Credit Cards (G2, D1)",,Victor Stango,University of California-Davis,Brian Bucks,Consumer Financial Protection Bureau,Jeremy Tobacman,University of Pennsylvania,Daniel Grodzicki,Pennsylvania State University,Ricardo Serrano-Padial,University of Wisconsin-Madison,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Do Loan Officers' Incentives Lead to Lax Lending Standards?,National University of Singapore,Jan 05 2015,8:00 AM,"Westin Copley, America Center",American Finance Association,"Governance, Compensation and Bank Risk-Taking",G2,Steven Ongena,Tilburg University and University of Zurich,Renee Adams,University of New South Wales and ECGI,Fabio Braggion,Tilburg University,Rüdiger Fahlenbrach,Ecole Polytechnique Federale de Lausanne and Swiss Finance Institute,Jose Maria Liberti,Northwestern University and Tilburg University,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,The Composition Effect of Consumption Around Retirement: Evidence from Singapore,National University of Singapore,Jan 05 2015,1:00 PM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Retirement Savings and Household Decisions (E2, G1)",,Olivia Mitchell,University of Pennsylvania,Christopher Carroll,Johns Hopkins University,Jeffrey R. Brown,University of Illinois-Urbana-Champaign and NBER,Jeremy Tobacman,University of Pennsylvania,Eugene Amromin,Federal Reserve Bank of Chicago,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,The Effectiveness of Mandatory Mortgage Counseling: Can One Dissuade Borrowers from Choosing Risky Mortgages?,National University of Singapore,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Supreet Kaur,Labor Rationing in Villages: Experimental Estimates from Aggregate Labor Supply Shifts,Columbia University,Jan 03 2015,2:30 PM,"Sheraton Boston, Gardner Room",American Economic Association,"Seasonality in Developing Country Markets: Consumption, Prices and Labor",O1,B. Kelsey Jack,Tufts University,Seema Jayachandran,Northwestern University,Christopher Barrett,Cornell University,Jeremy Magruder,University of California-Berkeley,Ahmed Mushfiq Mobarak,Yale University,,,Supreet Kaur,Female,,,,,,NA,NA,NA,NA,NA
Suresh Naidu,Democracy Does Cause Growth,Massachusetts Institute of Technology,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Tremont",Association for Comparative Economic Studies/American Economic Association,"Politics, Ownership, and Economic Outcomes (O1, P5)",,Dennis Tao Yang,University of Virginia,Werner Troesken,University of Pittsburgh,Rebecca Diamond,Stanford University,Xiaodong Zhu,University of Toronto,Yasheng Huang,Massachusetts Institute of Technology,,,SURESH NAIDU,Male,,,,,,NA,NA,NA,NA,NA
Susan Athey,Social Media and News Consumption,Stanford University,Jan 04 2015,12:30 PM,"Sheraton Boston, Riverway",Korea-America Economic Association/American Economic Association,"The Economics of the Internet (L8, D8)",,Jay Pil Choi,University New South Wales and Michigan State University,Kyoo il Kim,Michigan State University,Joshua Gans,University of Toronto,Minjae Song,Bates White,Yun Jeong Choi,Yonsei University,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Athey,Machine Learning and Causality,Stanford University,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 201",American Economic Association,"Machine Learning Methods in Economics and Econometrics (C1, C8)",,Guido W. Imbens,Stanford University,Matt Taddy,University of Chicago,,,,,,,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Athey,Finite Population Causal Standard Errors,Stanford University,Jan 05 2015,10:15 AM,"Sheraton Boston, Berkeley Room",Econometric Society,Estimating Sampling Variances and Robust Inference,C1,Whitney Newey,Massachusetts Institute of Technology,,,,,,,,,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Chun Zhu,Global Engagement and the Occupational Structure of Firms,Michigan State University,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Harvard",International Economic & Finance Society,"Firms, Productivity and Exporting",F1,Benjamin C. Zissimos,University of Exeter,,,,,,,,,,,SUSAN CHUN ZHU,Female,,,,,,NA,NA,NA,NA,NA
Susanna Loeb,Virtually Large: The Effects of Class Size in Online College Courses,Stanford University,Jan 03 2015,8:00 AM,"Sheraton Boston, Public Garden",American Economic Association,"Experimental Evidence of the Impact of Online Education on Student Outcomes (I2, A2)",,Rebecca Maynard,University of Pennsylvania,David Deming,Harvard University,,,,,,,,,SUSANNA LOEB,Female,,,,,,NA,NA,NA,NA,NA
Takanori Ida,The Persistence of Moral Suasion and Economic Incentives: Field Experimental Evidence from Energy Demand,Kyoto University,Jan 05 2015,1:00 PM,"Sheraton Boston, Independence Ballroom West",American Economic Association,"Behavioral Interventions and Energy (Q4, C9)",,James Sallee,University of Chicago,Steven Puller,Texas A&M University,Matthew Kahn,University of California-Los Angeles,Ginger Zhe Jin,University of Maryland,Joshua Graff Zivin,University of California-San Diego,,,Takanori Ida,Male,,,,,,NA,NA,NA,NA,NA
Tarun Ramadorai,Inattention and Inertia in Household Finance: Evidence from the Danish Mortgage Market,University of Oxford,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,Tarun Ramadorai,Male,,,,,,NA,NA,NA,NA,NA
