author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Tao Li,Investor Ideology,University of Florida,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,Monitoring by Shareholders and Directors,G3,Nadya Malenko,Boston College,Gregor Matvos,University of Texas-Austin,William Mullins,University of California-San Diego,Yonca Ertimur,University of Colorado,Jordan Nickerson,Boston College,,,Tao Li,Male,,,,,,NA,NA,NA,NA,NA
Tao Li,Picking Friends Before Picking (Proxy) Fights: How Mutual Fund Voting Shapes Proxy Contests,University of Florida,Jan. 6 2019,1:00 PM - 3:00 PM,"Hilton Atlanta, 212-213-214",American Finance Association,Active and Passive Investors,G3,Francesca Cornelli,London Business School,Vicente Cunat,London School of Economics,Miriam Schwartz-Ziv,Michigan State University,Ernst Maug,University of Mannheim,Nadya Malenko,Boston College,,,Tao Li,Male,,,,,,NA,NA,NA,NA,NA
Tarun Ramadorai,"Gravity, Counterparties and Foreign Investment",Imperial College London,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 215",American Real Estate and Urban Economics Association,Commercial Real Estate I,"R3, G1",Brent Ambrose,Pennsylvania State University,Kelly Pace,Louisiana State University,Mike Eriksen,University of Cincinnati,Liang Peng,Pennsylvania State University,Andy Naranjo,University of Florida,,,Tarun Ramadorai,Male,,,,,,NA,NA,NA,NA,NA
Tatiana Homonoff,Program Recertification Costs: Evidence from SNAP,New York University,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 305",National Tax Association,Public Finance Lessons from Past National Tax Association Dissertation Award Winners,"H0, H2",Enda Hargaden,University of Tennessee-Knoxville,Brian Knight,Brown University and NBER,Dhammika Dharmapala,University of Chicago,David Albouy,University of Illinois and NBER,,,,,Tatiana Homonoff,Female,,,,,,NA,NA,NA,NA,NA
Tatsuro Senga,Default Risk and Aggregate Fluctuations in an Economy with Production Heterogeneity,Queen Mary University of London,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M302",American Economic Association,Heterogeneous Firms and Credit Risk,"E2, G1",Giulio Seccia,Nazarbayev University,David Benjamin,State University of New York-Buffalo,Grey Gordon,Federal Reserve Bank of Richmond,Eric Young,University of Virginia,Gabriel Mihalache,State University of New York-Stony Brook,,,Tatsuro Senga,Male,,,,,,NA,NA,NA,NA,NA
Tatyana Deryugina,Does When You Die Depend on Where You Live? Evidence from Hurricane Katrina,University of Illinois-Urbana-Champaign,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M202",Association of Environmental and Resource Economists,Environment and Health,"Q5, I1",Jonathan Ketcham,Arizona State University,Jonathan Ketcham,Arizona State University,Fiona Burlig,University of Chicago,John Wooders,New York University Abu Dhabi,Guojun He,Hong Kong University of Science and Technology,,,Tatyana Deryugina,Female,,,,,,NA,NA,NA,NA,NA
Tatyana Marchuk,The Financial Intermediation Premium in the Cross Section of Stock Returns,BI Norwegian Business School,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 205-206-207",American Finance Association,Financial Crises and Transmission of Shocks,G2,Alan Moreira,University of Rochester,Tyler Muir,University of California-Los Angeles,Arvind Krishnamurthy,Stanford University,Justin Murfin,Yale University,Asaf Manela,Washington University-St. Louis,,,Tatyana Marchuk,Female,,,,,,NA,NA,NA,NA,NA
Teresa C. Fort,New Perspectives on the Decline of United States Manufacturing Employment,Dartmouth College,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, A602",American Economic Association,"The Impact of Chinese Trade: The Good, The Bad and the Apocryphal","J3, F6",Robert Feenstra,University of California-Davis,,,,,,,,,,,Teresa C. Fort,Female,Teresa Fort,,,,,NA,NA,NA,NA,NA
Teresa C. Fort,Heterogeneous Globalization: Offshoring and Reorganization,Dartmouth College,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 2",American Economic Association,"Foreign Investment, Technology Transfer, and Firm Reorganization","F2, F1",Caroline Freund,World Bank,Philip Luck,University of Colorado-Denver,Lee Branstetter,Carnegie Mellon University,Kun Jiang,University of Nottingham,Kyle Handley,University of Michigan-Ann Arbor,,,Teresa C. Fort,Female,Teresa Fort,,,,,NA,NA,NA,NA,NA
Theodore Papageorgiou,Efficiency in Decentralized Transport Markets,McGill University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Theodore Papageorgiou,Male,,,,,,NA,NA,NA,NA,NA
Thibault Fally,A New Engel on the Gains from Trade,University of California Berkeley,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 2",American Economic Association,Consumption and Space,"R2, F0",Liran Einav,Stanford University,Jessie Handbury,University of Pennsylvania,Victor Couture,University of California-Berkeley,Cecilia Fieler,University of Pennsylvania,,,,,Thibault Fally,Male,,,,,,NA,NA,NA,NA,NA
Thomas Breda,Can Female Role Models Reduce the Gender Gap in Science? Evidence from Classroom Interventions in French High Schools,National Center for Scientific Research (CNRS) and Paris School of Economics,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A705",American Economic Association,Are Men and Women Different Economic Agents?,"J1, J7",Lawrence M. Kahn,Cornell University,Corinne Low,University of Pennsylvania,Scott Carrell,University of California-Davis,Amanda Pallais,Harvard University,Lise Vesterlund,University of Pittsburgh,,,Thomas Breda,Male,,,,,,NA,NA,NA,NA,NA
Thomas Chaney,"Trade, Merchants, and the Lost Cities of the Bronze Age",Sciences Po and CEPR,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 1",American Economic Association,Economics with Ancient Data,"N7, O4",Gojko Barjamovic,Harvard University,Matt Delventhal,Claremont McKenna College,Simon Fuchs,Federal Reserve Bank of Atlanta,Jeffrey Lin,Federal Reserve Bank of Philadelphia,Simon Alder,University of North Carolina-Chapel Hill,,,THOMAS CHANEY,Male,,,,,,NA,NA,NA,NA,NA
Thomas Covert,"Relinquishing Riches: Auctions Versus \Wild West\"" Negotiations in Texas Oil and Gas Leasing""",University of Chicago,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, M301",American Economic Association,Applications of Auctions and Negotiations,"D4, L1",Thomas Covert,University of Chicago,Yunmi Kong,Rice University,Piotr Dworczak,Northwestern University,Sarah Moshary,University of Pennsylvania,Scott Duke Kominers,Harvard Business School,,,Thomas Covert,Male,,,,,,NA,NA,NA,NA,NA
Thomas Davidoff,Not In My Neighbor's Back Yard? Laneway Homes and Neighbors' Property Values,University of British Columbia,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 215",American Real Estate and Urban Economics Association,Affordable Housing,"R1, R3",Scott Frame,Federal Reserve Bank of Atlanta,Timothy James McQuade,Stanford University,Jaison Abel,Federal Reserve Bank of New York,Chandler Lutz,U.S. Securities and Exchange Commission,Kristopher Gerardi,Federal Reserve Bank of Atlanta,,,THOMAS DAVIDOFF,Male,,,,,,NA,NA,NA,NA,NA
Thomas J. Sargent,The Optimal Maturity of Government Debt,New York University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 9",American Economic Association,Debt Management and Optimal Taxation,"E6, H6",Pierre Yared,Columbia University,George-Marios Angeletos,Massachusetts Institute of Technology,Manuel Amador,University of Minnesota,Thomas Winberry,University of Chicago,Satyajit Chatterjee,Federal Reserve Bank of Philadelphia,,,THOMAS J. SARGENT,Male,THOMAS SARGENT,,,,,NA,NA,NA,NA,NA
Thomas Mertens,Monetary Policy Frameworks and the Effective Lower Bound on Interest Rates,Federal Reserve Bank of San Francisco,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A602",American Economic Association,Monetary Policy Frameworks and the Zero Lower Bound,E5,David Lopez-Salido,Federal Reserve Board,,,,,,,,,,,Thomas Mertens,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,Fading Stars,New York University,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 2",American Economic Association,Causes and Consequences of Rising Concentration in the United States Economy,"D2, D4",Thomas Philippon,New York University,Steven J. Davis,University of Chicago,Katarína Borovičková,New York University,Glen Weyl,Microsoft & Yale University,,,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,Big Data and Firm Dynamics,New York University,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 5",American Economic Association,Big Data in the Modern Economy,"O4, L1",Christopher Tonetti,Stanford University,,,,,,,,,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,How America Lost Its Competitive Edge: A Study of Institutional Drift,New York University,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom C",American Finance Association,Policy and Regulatory Issues,G3,Deborah Lucas,Massachusetts Institute of Technology,Bent Sorensen,University of Houston,Andrew Karolyi,Cornell University,Sebnem Kalemli-Özcan,University of Maryland,Janice Eberly,Northwestern University,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Sampson,The Consequences of the Brexit Vote for UK Inflation and Living Standards: First Evidence,London School of Economics,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Assessing the Globalization Backlash,"F1, F6",Davin Chor,Dartmouth College,,,,,,,,,,,Thomas Sampson,Male,,,,,,NA,NA,NA,NA,NA
Thorsten Drautzburg,Fiscal Policy in Monetary Unions: State Partisanship and its Macroeconomic Effects,Federal Reserve Bank of Philadelphia,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Fiscal Policy: Combining Micro Data and Macro Models,"E6, H3",Christoph Boehm,University of Texas-Austin,,,,,,,,,,,Thorsten Drautzburg,Male,,,,,,NA,NA,NA,NA,NA
Tim Landvoigt,Credit Cycles with Market Based Household Leverage,University of Pennsylvania,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,Mortgages and Monetary Policy Transmission,"G2, E5",Miguel Faria-e-Castro,Federal Reserve Bank of St. Louis,Arlene Wong,Princeton University,Carlos Garriga,Federal Reserve Bank of St. Louis,Pedro Gete,IE University,,,,,Tim Landvoigt,Male,,,,,,NA,NA,NA,NA,NA
Tim Landvoigt,Financial Fragility with SAM?,University of Pennsylvania,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,Mortgages,G0,Wenlan Qian,National University of Singapore,Alexei Tchistyi,University of Illinois,Barney Hartman-Glaser,University of California-Los Angeles,Changcheng Song,National University of Singapore,,,,,Tim Landvoigt,Male,,,,,,NA,NA,NA,NA,NA
Tim Schmidt-Eisenlohr,Foreign Currency Loans and Credit Risk: Evidence from United States Banks,Federal Reserve Board,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International C",American Economic Association,Interest Rates and International Monetary Policy,F3,Jason Jones,Furman University,,,,,,,,,,,Tim Schmidt-Eisenlohr,Male,,,,,,NA,NA,NA,NA,NA
Timo Boppart,Rising Inequality and Trends in Leisure,Institute for International Economic Studies,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 5",American Economic Association,Is it Labor Supply or Labor Demand?,J2,Erin Wolcott,Middlebury College,Markus Poschke,McGill University,Pascual Restrepo,Boston University,Marianna Kudlyak,Federal Reserve Bank of San Francisco,Till von Wachter,University of California-Los Angeles,,,Timo Boppart,Male,,,,,,NA,NA,NA,NA,NA
Timothy N. Bond,"Hungry for Success? SNAP Timing, SAT Scores, and College Attendance",Purdue University,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, International 10",American Economic Association,Determinants of Academic Persistence and Success,I2,Scott Carrell,University of California-Davis,Joshua Goodman,Harvard University,Melissa Kearney,University of Maryland,Mark Hoekstra,Texas A&M University,Scott Imberman,Michigan State University,,,Timothy N. Bond,Male,,,,,,NA,NA,NA,NA,NA
Timothy N. Bond,Stalled Racial Progress and Trade in the 1970s and 1980s,Purdue University,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M303",American Economic Association,Economic Issues Involving Race,J1,Kara Smith,Belmont University,,,,,,,,,,,Timothy N. Bond,Male,,,,,,NA,NA,NA,NA,NA
Tobias Berg,”BREXIT” and the Contraction of Syndicated Lending,Frankfurt School of Finance & Management,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 301-302","International Banking, Economics, and Finance Association",Bank Lending and Asset Holding,G2,Wilko Bolt,De Nederslandsche Bank,Jose M. Berrospide,Federal Reserve Bank,Everett Grant,Federal Reserve Bank of Dallas,Kasper Roszbach,Norges Bank,Egor Maslov,University of Zürich,,,Tobias Berg,Male,,,,,,NA,NA,NA,NA,NA
Tobias Berg,On the Rise of FinTechs – Credit Scoring using Digital Footprints,Frankfurt School of Finance and Management,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 209-210-211",American Finance Association,FinTech Applications in Credit and Asset Markets,G0,Michaela Pagel,Columbia University,Keith Chen,University of California-Los Angeles,Sabrina T. Howell,New York University,Jillian Grennan,Duke University,Boris Vallee,Harvard Business School,,,Tobias Berg,Male,,,,,,NA,NA,NA,NA,NA
Todd Gerarden,Demanding Innovation: The Impact of Consumer Subsidies on Solar Panel Production Costs,Cornell University,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M202",Association of Environmental and Resource Economists,Market Structure and the Environment,"Q5, L5",Carolyn Fischer,Resources for the Future,Carolyn Fischer,Resources for the Future,Jay Shimshack,University of Virginia,Jackson Dorsey,Indiana University,Richard Sweeney,Boston College,,,Todd Gerarden,Male,,,,,,NA,NA,NA,NA,NA
Todd Gormley,Can Disclosure Decrease Price Efficiency?,Washington University-St. Louis,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom A",American Finance Association,"Market Mispricing: Extrapolation, Speculation, and Disclosure",G1,Samuel Hartzmark,University of Chicago,Alexander Chinco,University of Illinois,Eric So,Massachusetts Institute of Technology,Clemens Sialm,University of Texas-Austin and NBER,Markku Kaustia,Aalto University,,,Todd Gormley,Male,,,,,,NA,NA,NA,NA,NA
Tom Vogl,Malthus in Africa? Positive and Preventive Checks on Population in a Changing Climate,Princeton University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,Climate Change Adaptation,"Q5, D0",Catherine Wolfram,University of California-Berkeley,Tamma Carleton,University of Chicago,Laura Bakkensen,University of Arizona,Jisung Park,University of California-Los Angeles,,,,,Tom Vogl,Male,,,,,,NA,NA,NA,NA,NA
Tommaso Porzio,"Labor Market Allocation, Human Capital and Development: Evidence from Germany’s Reunification",University of California-San Diego,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A707",Korea-America Economic Association,The Role of Firms in Economic Development,"L1, O4",Yongseok Shin,Washington University-St. Louis,,,,,,,,,,,Tommaso Porzio,Male,,,,,,NA,NA,NA,NA,NA
Toni Ahnert,Macroprudential FX Regulations: Shifting the Snowbanks of FX Vulnerability?,Bank of Canada,Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 203",International Economics and Finance Society,"Capital Flows, Currencies, and International Arbitrage","F3, F4",Linda Goldberg,Federal Reserve Bank of New York,,,,,,,,,,,Toni Ahnert,Male,,,,,,NA,NA,NA,NA,NA
Tony Zhang,Monetary Policy Spillovers through Invoicing Currencies,"Boston University, Questrom School of Business",Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International C",American Economic Association,Interest Rates and International Monetary Policy,F3,Jason Jones,Furman University,,,,,,,,,,,Tony Zhang,Male,,,,,,NA,NA,NA,NA,NA
Torsten Persson,Democratic Values and Institutions,Stockholm University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 9",American Economic Association,Values and Beliefs in Political Economy,"D6, D7",Panu Poutvaara,University of Munich and Ifo Institute,Toke Aidt,University of Cambridge,Uwe Sunde,Univeristy of Munich,Sera Linardi,University of Pittsburgh,,,,,Torsten Persson,Male,,,,,,NA,NA,NA,NA,NA
Treb Allen,Border Walls,Dartmouth College,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Assessing the Globalization Backlash,"F1, F6",Davin Chor,Dartmouth College,,,,,,,,,,,Treb Allen,Male,,,,,,NA,NA,NA,NA,NA
Treb Allen,Trucks,Dartmouth College,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Treb Allen,Male,,,,,,NA,NA,NA,NA,NA
Treb Allen,Border Walls,Dartmouth College,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A705",American Economic Association,Measuring Gains from International Migration,"F2, O1",Michael A. Clemens,Center for Global Development,William Kerr,Harvard Business School,Elisa Giannone,Pennsylvania State University,Na'ama Shenhav,Dartmouth College,,,,,Treb Allen,Male,,,,,,NA,NA,NA,NA,NA
Tyler Muir,Hedging Risk Factors,University of California-Los Angeles,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Salon West",American Finance Association,Market Risk Factors,G1,Jianfeng Yu,Tsinghua University,Ralph Koijen,University of Chicago,Kent Daniel,Columbia University,Amit Goyal,University of Lausanne,Jun Qian,Fudan University,,,Tyler Muir,Male,,,,,,NA,NA,NA,NA,NA
Tyler Muir,Do Intermediaries Matter for Aggregate Asset Prices?,University of California-Los Angeles,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Grand Ballroom A",American Finance Association,Asset Pricing: Implications of Financial Constraints,G1,Benjamin Hebert,Stanford University,Dimitri Vayanos,London School of Economics,Zhiguo He,University of Chicago,Adrien Verdelhan,Massachusetts Institute of Technology,Eduardo Davila,New York University,,,Tyler Muir,Male,,,,,,NA,NA,NA,NA,NA
Uday Rajan,Cryptocurrencies: Stylized Facts on a New Investible Instrument,University of Michigan,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, L508",Econometric Society,Blockchain and Tokenomics,"E4, G1",William Cong,University of Chicago,Evgeny Lyandres,Boston University,Sabrina T. Howell,New York University,Jiasun Li,George Mason University,Dmitry Orlov,University of Rochester,,,UDAY RAJAN,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Dancing with the Stars: Innovation Through Interactions,University of Chicago,Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 217",Society for Economic Dynamics,"Productivity, Technical Change, and Public Policies","O3, O4",Stefanie Stantcheva,Harvard University,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,"Back to Basics: Basic Research Spillovers, Innovation Policy and Growth","University of Chicago, CEPR, and NBER",Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A602",American Economic Association,R&D Spillovers and Innovation Policy,"O3, H2",Philippe Aghion,Harvard University and NBER,Danielle Li,Massachusetts Institute of Technology and NBER,Rasmus Lentz,University of Wisconsin-Madison,Maik Schneider,University of Bath,Charles Jones,Stanford University and NBER,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,"Connecting to Power: Political Connections, Innovation, and Firm Dynamics",University of Chicago,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, A601",American Economic Association,"Cronyism, Corruption and Growth","O4, P0",Luigi Zingales,University of Chicago,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ulrich Doraszelski,Ownership Concentration and Strategic Supply Reduction,University of Pennsylvania,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 5",American Economic Association,Public Policy in the Telecommunications Industries,"L5, L8",Jonathan Levy,U.S. Federal Communications Commission,John Asker,University of California-Los Angeles,Jeremy Fox,Rice University,Robin Lee,Harvard University,Jose Miguel Abito,University of Pennsylvania,,,ULRICH DORASZELSKI,Male,,,,,,NA,NA,NA,NA,NA
Ulrich Schmidt,Are Economic Preferences Shaped by the Family Context? The Impact of Birth Order and Siblings’ Sex Composition on Economic Preferences,Kiel Institute for World Economy,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 223",Economic Science Association,Origin and Evolution of Preferences,A1,Ragan Petrie,Texas A&M University,,,,,,,,,,,Ulrich Schmidt,Male,,,,,,NA,NA,NA,NA,NA
Ulrike Malmendier,Emotional Coloring and Belief Formation – Evidence on the Long-lasting Effect of Communist Propaganda,University of California-Berkeley,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 7",American Economic Association,"Foundations of Belief Formation: Perceptional and Cognitive Biases, Emotional Coloring, and the Role of Memory","D8, E7",Ulrike Malmendier,University of California-Berkeley,,,,,,,,,,,ULRIKE MALMENDIER,Female,,,,,,NA,NA,NA,NA,NA
Ulrike Malmendier,The Long-lasting Effects of Experiencing Communism on Financial Risk-Taking,University of California-Berkeley,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 205-206-207",American Finance Association,Expectations in Household Finance,G2,Francesco D'Acunto,Boston College,Nicola Gennaioli,Bocconi University,Edward Glaeser,Harvard University,Luigi Guiso,European University Institute,Michael Weber,University of Chicago,,,ULRIKE MALMENDIER,Female,,,,,,NA,NA,NA,NA,NA
Urban Jermann,The Two-Pillar Policy for the RMB,University of Pennsylvania,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom B",American Finance Association,Exchange Rates,G1,Laura Veldkamp,Columbia University,Wenxin Du,Federal Reserve Board,Riccardo Colacito,University of North Carolina-Chapel Hill,Jesse Schreger,Columbia University,,,,,URBAN JERMANN,Male,,,,,,NA,NA,NA,NA,NA
Uri Gneezy,Gender Differences in Intrinsic Motivation to Exert Effort on Standardized Tests,University of California-San Diego,Jan. 6 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 7",American Economic Association,Gender Differences in Skills and Effects on Educational and Labor Market Outcomes,"J1, I2",Ragan Petrie,Texas A&M University,Sule Alan,University of Essex,Elif Kubilay,University of Essex,,,,,,,Uri Gneezy,Male,,,,,,NA,NA,NA,NA,NA
Uwe Sunde,Global Evidence on Economic Preferences,Ludwig-Maximilian University of Munich,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 223",Economic Science Association,Origin and Evolution of Preferences,A1,Ragan Petrie,Texas A&M University,,,,,,,,,,,UWE SUNDE,Male,,,,,,NA,NA,NA,NA,NA
Vadim Elenev,Quantitative Tightening,Johns Hopkins University,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,Mortgages and Monetary Policy Transmission,"G2, E5",Miguel Faria-e-Castro,Federal Reserve Bank of St. Louis,Arlene Wong,Princeton University,Carlos Garriga,Federal Reserve Bank of St. Louis,Pedro Gete,IE University,,,,,Vadim Elenev,Male,,,,,,NA,NA,NA,NA,NA
Valentin Haddad,Asset Insulators,University of California-Los Angeles,Jan. 6 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,The Financial Economics of Pensions and Insurance Companies,"G1, G2",David Scharfstein,Harvard University,Ralph Koijen,New York University,David Thesmar,Massachusetts Institute of Technology,Robin Greenwood,Harvard University,,,,,Valentin Haddad,Male,,,,,,NA,NA,NA,NA,NA
Valentin Haddad,Do Intermediaries Matter for Aggregate Asset Prices?,University of California-Los Angeles,Jan. 4 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, Grand Ballroom A",American Finance Association,Asset Pricing: Implications of Financial Constraints,G1,Benjamin Hebert,Stanford University,Dimitri Vayanos,London School of Economics,Zhiguo He,University of Chicago,Adrien Verdelhan,Massachusetts Institute of Technology,Eduardo Davila,New York University,,,Valentin Haddad,Male,,,,,,NA,NA,NA,NA,NA
Valerie Smeets,Heterogeneous Globalization: Offshoring and Reorganization,Aarhus University,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 2",American Economic Association,"Foreign Investment, Technology Transfer, and Firm Reorganization","F2, F1",Caroline Freund,World Bank,Philip Luck,University of Colorado-Denver,Lee Branstetter,Carnegie Mellon University,Kun Jiang,University of Nottingham,Kyle Handley,University of Michigan-Ann Arbor,,,Valerie Smeets,Female,,,,,,NA,NA,NA,NA,NA
Vania Stavrakeva,Exchange Rate Supply and Demand: Who Moves Exchange Rates?,London Business School,Jan. 4 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,Macro-Finance: Collateral and Currency Markets,"F4, E5",Ryan Chahrour,Boston College,Adrien Verdelhan,Massachusetts Institute of Technology and NBER,Dongho Song,Johns Hopkins Carey Business School,Ozge Akinci,Federal Reserve Bank of New York,Andrea Vedolin,Boston University,,,Vania Stavrakeva,Female,,,,,,NA,NA,NA,NA,NA
Venky Venkateswaran,The Tail that Keeps the Riskless Rate Low,New York University & Federal Reserve Bank of Minneapolis,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L406",Econometric Society,"Shocks, Beliefs and Cycles","E3, G1",Venky Venkateswaran,New York University & Federal Reserve Bank of Minneapolis,,,,,,,,,,,Venky Venkateswaran,Male,,,,,,NA,NA,NA,NA,NA
Victor Chernozhukov,Orthogonal ML for Demand Estimation: High Dimensional Causal Inference in Dynamic Panels,Massachusetts Institute of Technology,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M202",Econometric Society,Nonparametric and Machine Learning Approaches to Demand Estimation for Differentiated Products,"C3, L1",Vira Semenova,Massachusetts Institute of Technology,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
Victor Chernozhukov,Causal Impact of Democracy on Growth: An Applied Econometrics Perspective,Massachusetts Institute of Technology,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",American Economic Association,Applied Machine Learning,C2,Alberto Abadie,Massachusetts Institute of Technology,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
Victor Chernozhukov,The Impact of Big Data on Firm Performance: An Empirical Investigation,Massachusetts Institute of Technology,Jan. 5 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 5",American Economic Association,Big Data in the Modern Economy,"O4, L1",Christopher Tonetti,Stanford University,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
Victor Chernozhukov,Double/De-Biased Machine Learning Using Regularized Riesz Representers,Massachusetts Institute of Technology,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, A708",Econometric Society,Machine Learning and Shrinkage Estimation,"C2, C5",Whitney Newey,Massachusetts Institute of Technology,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
