paper_title,author,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation
Capabilities and Social Justice: Why Economics Needs Philosophy,Martha Nussbaum,University of Chicago,Jan 02 2014,6:30 pm,"Loews Philadelphia Hotel, Regency Ballroom A & B",Association for Social Economics,Opening Plenary Session and Reception,A1,Mark D. White,City University New York
Trafficking Networks and the Mexican Drug War,Melissa Dell,Harvard University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Regency Ballroom C2",Latin American and Caribbean Economic Association,Illegal Markets and Violence,K4,Jens Ludwig,University of Chicago,Jeffrey Clemens,University of California-San Diego,Sebastian Galiani,University of Maryland
The Birth of the Organized Crime? The American Temperance Movement and Market-Based Violence,Emily Owens,Cornell University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Regency Ballroom C2",Latin American and Caribbean Economic Association,Illegal Markets and Violence,K4,Jens Ludwig,University of Chicago,Jeffrey Clemens,University of California-San Diego,Sebastian Galiani,University of Maryland
The Use of Violence in Illegal Markets: Evidence from Mahogany Trade in the Brazilian Amazon,Ariaster Chimeli,Ohio University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Regency Ballroom C2",Latin American and Caribbean Economic Association,Illegal Markets and Violence,K4,Jens Ludwig,University of Chicago,Jeffrey Clemens,University of California-San Diego,Sebastian Galiani,University of Maryland
The Use of Violence in Illegal Markets: Evidence from Mahogany Trade in the Brazilian Amazon,Rodrigo Soares,PUC-Rio,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Regency Ballroom C2",Latin American and Caribbean Economic Association,Illegal Markets and Violence,K4,Jens Ludwig,University of Chicago,Jeffrey Clemens,University of California-San Diego,Sebastian Galiani,University of Maryland
"Social Distance, Favoritism and Referee Bias: Evidence from the FIFA World Cup",Fernando A. Lozano,Pomona College,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
The Grass is Not Always Greener: Pay Disparity at Wimbledon,Rhonda Sharpe,Duke University,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
Do White NBA Players Suffer from Reverse Discrimination?,Gbenga Ajilore,University of Toledo,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
Compensation Discrimination for Marginal Workers: Evidence from the National Football League,Johnny C. Ducking,North Carolina A&T State University,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
Compensation Discrimination for Marginal Workers: Evidence from the National Football League,Peter Groothuis,Appalachian State University,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
Compensation Discrimination for Marginal Workers: Evidence from the National Football League,James Richard Hill,Central Michigan University,Jan 05 2014,10:15 am,"Philadelphia Marriott, Meeting Room 306",National Economic Association,The Economics of Race and Sports,J7,Kwabena Gyimah-Brempong,University of South Florida,Patrick Mason,Florida State University,"William A. Darity, Jr.",Duke University,Kwabena Gyimah-Brempong,University of South Florida,Ana Cuesta,University of Minnesota
Shock Propagation in Production Networks: Evidence from Natural Disasters,Vasco Carvalho,CREI and Universitat Pompeu Fabra,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Systemic Risk and Stability in Financial Networks,Daron Acemoglu,Massachusetts Institute of Technology,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Systemic Risk and Stability in Financial Networks,Asuman Ozdaglar,Massachusetts Institute of Technology,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Systemic Risk and Stability in Financial Networks,Alireza Tahbaz-Salehi,Columbia University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Optimal Disclosure and Contagion for Interconnected Banks,Fernando Alvarez,University of Chicago,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Financial Frictions in Production Networks,Saki Bigio,Columbia University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Financial Frictions in Production Networks,Jennifer La'O,Columbia University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Congress B",Society for Economic Dynamics,Networks in Macroeconomics and Finance,G1,Jennifer La'O,Columbia University
Take the Money and Run: The Business Enterprise in the Age of Money Manager Capitalism,Tae-Hee Jo,State University of New York-Buffalo State,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
Take the Money and Run: The Business Enterprise in the Age of Money Manager Capitalism,John F. Henry,University of Missouri-Kansas City,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
"From Capital to Market Capitalization: Industrial Change in the Connecticut River Valley, 1998-2012",Marie Duggan,Keene State College,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
Market Governance and the Boundaries of the Firm: The Case of the United States Software Industry,Erik Dean,Portland Community College,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
"Learning, Upgrading and Innovation in the Telecommunication Industry in Vietnam: A Rent Management Analysis",Christine Ngoc Ngo,Drew University,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
Impact of Firm Governance During Recessions,Kenneth Levin,City University of New York-Borough of Manhattan Community College,Jan 05 2014,10:15 am,"Loews Philadelphia Hotel, Tubman",Union for Radical Political Economists,Heterodox Theories of the Business Enterprise,B5,Nina Shapiro,St Peter's University,Lynne Chester,University of Sydney,Henning Schwardt,University of Bremen
Community-based monitoring of schools. Evidence from Uganda,Abigail Barr,University of Nottingham,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Community-based monitoring of schools. Evidence from Uganda,Frederick Mugisha,Economic Policy Research Center,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Community-based monitoring of schools. Evidence from Uganda,Pieter Serneels,University of East Anglia,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Community-based monitoring of schools. Evidence from Uganda,Andrew Zeitlin,Georgetown University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Collective Action in Diverse Sierra Leone Communities,Rachel Glennerster,Massachusetts Institute of Technology,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Collective Action in Diverse Sierra Leone Communities,Edward Miguel,University of California-Berkeley,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Collective Action in Diverse Sierra Leone Communities,Alexander Rothenberg,University of California-Berkeley,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Can the Poor be Organized? Evidence from Rural India,Raj M. Desai,Georgetown University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Can the Poor be Organized? Evidence from Rural India,Shareen Joshi,Georgetown University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Can the Poor be Organized? Evidence from Rural India,Anders Olofsgard,Georgetown University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Why Women Participate Less in Civic Activity: Evidence from Mali,Jessica Gottlieb,Texas A&M University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon B",American Economic Association,"Accountability, Collective Action, and Information in Economic Development",O1,Karla Hoff,World Bank,Karla Hoff,World Bank,Andrew Zeitlin,Georgetown University
Demand for Deforestation in the Amazon,Eduardo A. Souza-Rodrigues,University of Toronto and Harvard University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Dynamic Discrete Choice Estimation of Agricultural Land Use,Paul T. Scott,Tolouse School of Economics,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
"Uncertainty, Self-Selection and the Design of Subsidies: Evidence from Zambia",Elizabeth Walker,Harvard University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
"Uncertainty, Self-Selection and the Design of Subsidies: Evidence from Zambia",B. Kelsey Jack,Tufts University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
"Uncertainty, Self-Selection and the Design of Subsidies: Evidence from Zambia",Paulina Oliva,University of California-Santa Barbara,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
"Uncertainty, Self-Selection and the Design of Subsidies: Evidence from Zambia",Samuel Bell,Cornell University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
"Uncertainty, Self-Selection and the Design of Subsidies: Evidence from Zambia",Christopher Severen,University of California-Santa Barbara,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Can Payments for Environmental Services Save the Forest? The Effects of an Avoided Deforestation Initiative in the Brazilian Amazon,Alan Barreca,Tulane University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Can Payments for Environmental Services Save the Forest? The Effects of an Avoided Deforestation Initiative in the Brazilian Amazon,Silvia Helena Barcellos,RAND Corporation,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Can Payments for Environmental Services Save the Forest? The Effects of an Avoided Deforestation Initiative in the Brazilian Amazon,Leandro S. Carvalho,University of Southern California,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Can Payments for Environmental Services Save the Forest? The Effects of an Avoided Deforestation Initiative in the Brazilian Amazon,Michael Greenstone,Massachusetts Institute of Technology and NBER,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-A",American Economic Association,"Deforestation, Land-Use Change and Contracts",Q5,Paul Scott,Tolouse School of Economics
Why Did the Equity Home Bias Fall During the Financial Panic of 2008?,Matthew M. Wynter,Ohio State University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Does Marketing Widen Borders? Cross-Country Price Dispersion in the European Car Market,Georg Strasser,Boston College,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Does Marketing Widen Borders? Cross-Country Price Dispersion in the European Car Market,Eyal Dvir,Boston College,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade and Towns: On the Uneven Effects of Trade Liberalization,Marius Brülhart,University of Lausanne,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade and Towns: On the Uneven Effects of Trade Liberalization,Céline Carrère,University of Geneva,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade and Towns: On the Uneven Effects of Trade Liberalization,Frédéric Robert-Nicoud,University of Geneva,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade Adjustment: Worker Level Evidence,David H. Autor,Massachusetts Institute of Technology,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade Adjustment: Worker Level Evidence,David Dorn,"CEMFI, Madrid",Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade Adjustment: Worker Level Evidence,Gordon H. Hanson,University of California-San Diego,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Trade Adjustment: Worker Level Evidence,Jae Song,Social Security Administration,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
The Causal Impact of Common Native Language on International Trade: Evidence from a Spatial Regression Discontinuity Design,Peter H. Egger,ETH Zurich,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
The Causal Impact of Common Native Language on International Trade: Evidence from a Spatial Regression Discontinuity Design,Andrea Lassmann,ETH Zurich,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Empirical Studies in International Trade,F1,Linda Tesar,University of Michigan
Powering Up China: The Drivers of Residential Energy Consumption,Maximilian Auffhammer,University of California-Berkeley,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
Powering Up China: The Drivers of Residential Energy Consumption,Catherine Wolfram,University of California-Berkeley,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
The Economic Cost of Global Fuel Subsidies,Lucas Davis,University of California-Berkeley,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
Are Power Plants in India Less Efficient than Power Plants in the United States?,Ron H.S. Chan,University of Maryland,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
Are Power Plants in India Less Efficient than Power Plants in the United States?,Maureen Cropper,University of Maryland,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
Are Power Plants in India Less Efficient than Power Plants in the United States?,Kabir Malik,University of Maryland,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Meeting Room 307",American Economic Association,Energy in the Developing World,Q4,Meredith Fowlie,University of California-Berkeley,Shanjun Li,Cornell University,Gilbert Metcalf,Tufts University,Jim Bushnell,University of California-Davis
Win Some Lose Some? Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco,Dean Karlan,Yale University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
Win Some Lose Some? Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco,Manuela Angelucci,University of Michigan,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
Win Some Lose Some? Evidence from a Randomized Microcredit Program Placement Experiment by Compartamos Banco,Jonathan Zinman,Dartmouth College,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Windfall or Downfall: Capital, Credit and Micro-Entrepreneurs' Returns",Cynthia Kinnan,Northwestern University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Windfall or Downfall: Capital, Credit and Micro-Entrepreneurs' Returns",Emily Breza,Columbia University,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Windfall or Downfall: Capital, Credit and Micro-Entrepreneurs' Returns",Esther Duflo,Massachusetts Institute of Technology,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Windfall or Downfall: Capital, Credit and Micro-Entrepreneurs' Returns",Abhijit Banerjee,Massachusetts Institute of Technology,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Windfall or Downfall: Capital, Credit and Micro-Entrepreneurs' Returns",Prathap Kasina,JPAL,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
"Stimulating Microenterprise Growth: Results from a Loans, Grants and Training Experiment in Uganda",Nathan Fiala,DIW Berlin,Jan 05 2014,1:00 pm,"Pennsylvania Convention Center, 103-C",American Economic Association,Experiments with Small Enterprises,O1,Nathan Fiala,DIW Berlin
Do Female Executives Make a Difference? The Impact of Female Leadership on Firm Performance and Corporate Practices,Luca Flabbi,"IDB, Georgetown University, IZA",Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Do Female Executives Make a Difference? The Impact of Female Leadership on Firm Performance and Corporate Practices,Mario Macis,"Johns Hopkins University, IZA",Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Do Female Executives Make a Difference? The Impact of Female Leadership on Firm Performance and Corporate Practices,Fabiano Schivardi,"LUISS University, EIEF, CEPR",Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Female Leadership and Gender Equity: Evidence from Plant Closure,Geoffrey Tate,University of North Carolina,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Female Leadership and Gender Equity: Evidence from Plant Closure,Liu Yang,University of Maryland,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Women Helping Women? Evidence from Private Sector Data on Plant Hierarchies,Astrid Kunze,"Norwegian School of Economics, IZA",Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Women Helping Women? Evidence from Private Sector Data on Plant Hierarchies,Amalia R. Miller,University of Virginia,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Peer Groups and Employment Outcomes: Evidence Based on Conditional Random Assignment in the United States Army,Pinar Karaca-Mandic,University of Minnesota,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Peer Groups and Employment Outcomes: Evidence Based on Conditional Random Assignment in the United States Army,David Powell,RAND,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
Peer Groups and Employment Outcomes: Evidence Based on Conditional Random Assignment in the United States Army,Nicole Maestas,RAND Corporation,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon J",American Economic Association,Gender in Organizational Hierarchies,J7,Amalia Miller,University of Virginia,Manuel Bagues,Universidad Carlos III,Mario Macis,"Johns Hopkins University, IZA",Francine D. Blau,Cornell University,Fidan Ana Kurtulus,University of Massachusetts-Amherst
"Wage and Productivity Dispersion: The Roles of Rent Sharing, Labor Quality and Capital Intensity",Jesper Bagger,University of London-Royal Holloway,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Heterogenous Firms and Job Search,J6,John Kennes,Aarhus University,Ian King,University of Melbourne,Moritz Ritter,Temple University,Daniel le Maire,University of Copenhagen,Benoit Julien,University of New South Wales
"Wage and Productivity Dispersion: The Roles of Rent Sharing, Labor Quality and Capital Intensity",Bent Jesper Christensen,Aarhus University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Heterogenous Firms and Job Search,J6,John Kennes,Aarhus University,Ian King,University of Melbourne,Moritz Ritter,Temple University,Daniel le Maire,University of Copenhagen,Benoit Julien,University of New South Wales
"Wage and Productivity Dispersion: The Roles of Rent Sharing, Labor Quality and Capital Intensity",Dale T. Mortensen,Northwestern University,Jan 05 2014,1:00 pm,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Heterogenous Firms and Job Search,J6,John Kennes,Aarhus University,Ian King,University of Melbourne,Moritz Ritter,Temple University,Daniel le Maire,University of Copenhagen,Benoit Julien,University of New South Wales
