Cointegration of Matched Home Purchases and Rental Price Indexes,Badi Baltagi,Syracuse University,Jan 05 2016,8:00 am,"Parc 55, Powell I",American Real Estate & Urban Economic Association,"Empirical Methods for Housing Markets (R3, C1)",,Edward Coulson,University of Nevada-Las Vegas,Joshua Gallin,Federal Reserve Board,Tien Foo Sing,National University of Singapore,Jiro Yoshida,Pennsylvania State University,Albert Saiz,Massachusetts Institute of Technology
The Repeat Time-On-The-Market Index,Paul Carrillo,George Washington University,Jan 05 2016,8:00 am,"Parc 55, Powell I",American Real Estate & Urban Economic Association,"Empirical Methods for Housing Markets (R3, C1)",,Edward Coulson,University of Nevada-Las Vegas,Joshua Gallin,Federal Reserve Board,Tien Foo Sing,National University of Singapore,Jiro Yoshida,Pennsylvania State University,Albert Saiz,Massachusetts Institute of Technology
The Repeat Time-On-The-Market Index,Benjamin Williams,George Washington University,Jan 05 2016,8:00 am,"Parc 55, Powell I",American Real Estate & Urban Economic Association,"Empirical Methods for Housing Markets (R3, C1)",,Edward Coulson,University of Nevada-Las Vegas,Joshua Gallin,Federal Reserve Board,Tien Foo Sing,National University of Singapore,Jiro Yoshida,Pennsylvania State University,Albert Saiz,Massachusetts Institute of Technology
Supply Constraints Are Not Valid Instrumental Variables for Home Prices Because They Are Correlated With Many Demand Factors,Thomas Davidoff,University of British Columbia,Jan 05 2016,8:00 am,"Parc 55, Powell I",American Real Estate & Urban Economic Association,"Empirical Methods for Housing Markets (R3, C1)",,Edward Coulson,University of Nevada-Las Vegas,Joshua Gallin,Federal Reserve Board,Tien Foo Sing,National University of Singapore,Jiro Yoshida,Pennsylvania State University,Albert Saiz,Massachusetts Institute of Technology
Reducing the Impact of Real Estate Foreclosures with Amortizing Participation Mortgages,Rafal Wojakowski,University of Surrey,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Reducing the Impact of Real Estate Foreclosures with Amortizing Participation Mortgages,M. Shahid Ebrahim,Durham University,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Reducing the Impact of Real Estate Foreclosures with Amortizing Participation Mortgages,Mark Shackleton,Lancaster University,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Optimal Portfolio Choices and the Determination of Housing Rents in the Context of Price Uncertainty,Xiaoying Deng,Wuhan University,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Optimal Portfolio Choices and the Determination of Housing Rents in the Context of Price Uncertainty,Gangzhi Fan,Konkuk University,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Optimal Portfolio Choices and the Determination of Housing Rents in the Context of Price Uncertainty,Seow Eng Ong,National University of Singapore,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Optimal Portfolio Choices and the Determination of Housing Rents in the Context of Price Uncertainty,Ming Pu,Southwestern University of Finance and Economics,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
"Employment Status, Income Stability, and Mortgage Default",Meagan McCollum,Baruch College,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Portfolio Choice with House Value Misperception,Carles Vergara-Alert,IESE Business School,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Portfolio Choice with House Value Misperception,Stefano Corradin,European Central Bank,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Portfolio Choice with House Value Misperception,Jose Fillat,Federal Reserve Bank of Boston,Jan 05 2016,8:00 am,"Parc 55, Powell II",American Real Estate & Urban Economic Association,"Portfolio Choice (R3, G1)",,Shaun Bond,University of Cincinnati,Robert Van Order,George Washington University,Jamie Alcock,University of Sydney,Meta Brown,Federal Reserve Bank of New York,Mehmet Saglam,University of Cincinnati
Assessing Inflation Uncertainty in the Three Transitional Central and East European Countries: The Weighted Skew Normal Distribution Approach,Wojciech Charemza,University of Leicester,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Assessing Inflation Uncertainty in the Three Transitional Central and East European Countries: The Weighted Skew Normal Distribution Approach,Carlos Díaz,University of Leicester,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Assessing Inflation Uncertainty in the Three Transitional Central and East European Countries: The Weighted Skew Normal Distribution Approach,Svetlana Makarova,University College London,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
The Impact of Economic Sanctions and Oil Prices on the Ruble and Hryvnia,Jarko Fidrmuc,Zeppelin University,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
The Impact of Economic Sanctions and Oil Prices on the Ruble and Hryvnia,Christian Dreger,DIW Berlin,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
The Impact of Economic Sanctions and Oil Prices on the Ruble and Hryvnia,Konstantin Kholodilin,DIW Berlin,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
The Impact of Economic Sanctions and Oil Prices on the Ruble and Hryvnia,Dirk Ulbricht,DIW Berlin,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Russian Monetary Policy Rules: Taylor Versus McCallum?,Iikka Korhonen,Bank of Finland,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Russian Monetary Policy Rules: Taylor Versus McCallum?,Riikka Nuutilainen,Bank of Finland,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Regional Wage Differentials in Poland,Thomas Hyclak,Lehigh University,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Regional Wage Differentials in Poland,Vera Adamchik,University of Houston-Victoria,Jan 05 2016,8:00 am,"Parc 55, Divisadero",Association for Comparative Economic Studies,"Money, Income and Exchange Rates in Transition Economies (E5, F3)",,Byung-Yeon Kim,Seoul National University,Thomas Hyclak,Lehigh University,Martin Stuermer,Federal Reserve Bank of Dallas,Michael Plante,Federal Reserve Bank of Dallas,Wojciech Charemza,University of Leicester
Inside the Institutions of Organization of Institutional Economics: Why Are There Two Institutionalist Associations?,Felipe Almeida,Federal University of Paraná-Brazil,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
Inside the Institutions of Organization of Institutional Economics: Why Are There Two Institutionalist Associations?,Eduardo Angeli,Federal University of Paraná-Brazil,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
"""Institutions"" in Development: Divergences, Congruities and the Case for a Common Taxonomy",Tara Natarajan,Saint Michaels College,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
"""Institutions"" in Development: Divergences, Congruities and the Case for a Common Taxonomy",Wayne Edwards,University of Hartford,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
Wallace Peterson: Post-Keynesian Institutionalist,Charles J. Whalen,Congressional Budget Office,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
An Intellectual History of Post-Keynesian Theory of Endogenous Money after Keynes,Louis-Philippe Rochon,Laurentian University,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
Commodity Futures Market: Analysis of a Capitalist Institution from Heterodox Perspectives,Ted P. Schmidt,State University New York-Buffalo State,Jan 05 2016,8:00 am,"Marriott Marquis, Pacific H",Association for Evolutionary Economics,"Historical Analysis of Institutions (B5, B2)",,Tae-Hee Jo,State University New York-Buffalo State,Tae-Hee Jo,State University New York-Buffalo State,Robert Dimand,Brock University
Consequences of the U.S. Clean Water Act and the Demand for Water Quality,Joseph S. Shapiro,Yale University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Consequences of the U.S. Clean Water Act and the Demand for Water Quality,David Keiser,Iowa State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Does Water Quality Matter? Evidence from Micro Panel Data,Joseph Herriges,Michigan State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Does Water Quality Matter? Evidence from Micro Panel Data,Daniel Phaneuf,University of Wisconsin,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Does Water Quality Matter? Evidence from Micro Panel Data,Catherine Kling,Iowa State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Has Surface Water Quality Improved Since the Clean Water Act?,Kerry Smith,Arizona State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
Has Surface Water Quality Improved Since the Clean Water Act?,Carlos Valcarcel,Arizona State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
The Effectiveness of Overlapping Pollution Regulation: Evidence from the Ban on Phosphate in Dishwasher Detergent,David Keiser,Iowa State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
The Effectiveness of Overlapping Pollution Regulation: Evidence from the Ban on Phosphate in Dishwasher Detergent,Alex Cohen,Yale University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 5 & 6",Association of Environmental & Resource Economists,The Economics of Water Pollution,Q5,Joseph S. Shapiro,Yale University,Sheila Olmstead,University of Texas-Austin,Michael Hanemann,Arizona State University,Maureen Cropper,University of Maryland,Maximilian Auffhammer,University of California-Berkeley
The Paradox of Civilization. Pre-Institutional Sources of Security and Prosperity,Pablo Hernandez,New York University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
The Paradox of Civilization. Pre-Institutional Sources of Security and Prosperity,Ernesto Dal Bo,"University of California, Berkeley",Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
The Paradox of Civilization. Pre-Institutional Sources of Security and Prosperity,Sebastian Mazzuca,Johns Hopkins,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
"Cereals, Appropriability, and Hierarchy",Omer Moav,University of Warwick,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
"Cereals, Appropriability, and Hierarchy",Joram Mayshar,Hebrew University of Jerusalem,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
"Cereals, Appropriability, and Hierarchy",Zvika Neeman,Tel Aviv University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
"Cereals, Appropriability, and Hierarchy",Luigi Pascali,Warwick University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
Climate-Driven Technical Change: Seasonality and the Invention of Agriculture,Andrea Matranga,New Economic School,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 19",Econometric Society,Ancient States and Civilizations,A1,Luigi Pascali,Warwick University
"Troubled Waters? Pollution, Legislation and Child Mortality in India",Shareen Joshi,Georgetown University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 20",Econometric Society,Health in Developing Economies,A1,Simone Schaner,Dartmouth College
"Troubled Waters? Pollution, Legislation and Child Mortality in India",Quy-Toan Do,World Bank,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 20",Econometric Society,Health in Developing Economies,A1,Simone Schaner,Dartmouth College
"Abolishing User Fees, Fertility Choice, and Educational Attainment",Shinsuke Tanaka,Tufts University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 20",Econometric Society,Health in Developing Economies,A1,Simone Schaner,Dartmouth College
"Abolishing User Fees, Fertility Choice, and Educational Attainment",Takahiro Ito,Kobe University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 20",Econometric Society,Health in Developing Economies,A1,Simone Schaner,Dartmouth College
"ARV Treatment, Selection into Testing and Clinic Spillovers",Susan Godlonton,Williams College,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 20",Econometric Society,Health in Developing Economies,A1,Simone Schaner,Dartmouth College
Dispersion in Relative Prices: Evidence and Theory,Leena Rudanko,Federal Reserve Bank of Philadelphia,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Dispersion in Relative Prices: Evidence and Theory,Greg Kaplan,Princeton University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Dispersion in Relative Prices: Evidence and Theory,Guido Menzio,University of Pennsylvania,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Dispersion in Relative Prices: Evidence and Theory,Nicholas Trachter,Federal Reserve Bank of Richmond,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Consumer Search and Retail Market Structure,Andrew Rhodes,Toulouse School of Economics,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Consumer Search and Retail Market Structure,Jidong Zhou,Yale University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Noisy Search for Multiple Products,Kenneth Burdett,University of Pennsylvania,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Noisy Search for Multiple Products,Garth Baughman,U Pennsylvania,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Rational Buyers Search When Prices Increase,Luis Cabral,New York University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Rational Buyers Search When Prices Increase,Sonia Gilbukh,New York University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 14",Econometric Society,Multi-Product Search,A1,Garth Baughman,University of Pennsylvania
Frictional Goods Markets: Theory and Applications,Michael Choi,University of Iowa,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Frictional Goods Markets: Theory and Applications,Zachary Bethune,University of Virginia,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Frictional Goods Markets: Theory and Applications,Randall Wright,U Wisconsin,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
"Posted Prices, Search and Bargaining",Derek Stacey,Ryerson University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Competitive Search Equilibrium and Moral Hazard,Guillaume Roger,University of Sydney,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Competitive Search Equilibrium and Moral Hazard,Benoit Julien,"UNSW Australia, UNSW Business School",Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Markets with Multidimensional Private Information,Veronica Guerrieri,University of Chicago,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Markets with Multidimensional Private Information,Robert Shimer,University of Chicago,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 15",Econometric Society,Search and Matching Markets with Informational Asymmetries,A1,Benoit Julien,University of New South Wales,Sephorah Mangin,Monash University,Benoit Julien,University of New South Wales,Ronald Wolthoff,University of Toronto,Kyungmin Kim,University of Iowa
Research Proximity and Productivity: Long-Term Evidence From Agriculture,Alexander Whalley,University of California-Merced,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Research Proximity and Productivity: Long-Term Evidence From Agriculture,Shawn Kantor,Florida State University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Input Allocation and Downstream Market Structure: The Unintended Consequences of Congestion Management in the Airline Industry,John Lazarev,New York University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Experiments as a Bridge from Market Design Theory to Market Design Practice: Changing the Course Allocation Mechanism at Wharton,Eric Budish,University of Chicago,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Experiments as a Bridge from Market Design Theory to Market Design Practice: Changing the Course Allocation Mechanism at Wharton,Judd Kessler,"The Wharton School, University of Pennsy",Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Measuring the Bias of Technological Change,Ulrich Doraszelski,University of Pennsylvania,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 16",Econometric Society,Topics in Industrial Organization,A1,John Lazarev,New York University
Medicaid Expansions and Health Spending Growth,Amanda Kowalski,Yale University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 3 & 4",Health Economics Research Organization/American Economic Association,"Evidence on Health Spending Growth and Slowdown Using Medicaid, Medicare, and Household Data (I1, H5)",,Donald E. Yett,University of Southern California,Martin Gaynor,Carnegie Mellon University,Joshua Gottlieb,University of British Columbia,M. Kate Bundorf,Stanford University
Medicaid Expansions and Health Spending Growth,Mikhail Golosov,Princeton University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 3 & 4",Health Economics Research Organization/American Economic Association,"Evidence on Health Spending Growth and Slowdown Using Medicaid, Medicare, and Household Data (I1, H5)",,Donald E. Yett,University of Southern California,Martin Gaynor,Carnegie Mellon University,Joshua Gottlieb,University of British Columbia,M. Kate Bundorf,Stanford University
Measuring the Incremental Benefit of Medicare Expenditures: Evidence from the Healthcare Cost Slowdown,Amitabh Chandra,Harvard University,Jan 05 2016,8:00 am,"Hilton Union Square, Union Square 3 & 4",Health Economics Research Organization/American Economic Association,"Evidence on Health Spending Growth and Slowdown Using Medicaid, Medicare, and Household Data (I1, H5)",,Donald E. Yett,University of Southern California,Martin Gaynor,Carnegie Mellon University,Joshua Gottlieb,University of British Columbia,M. Kate Bundorf,Stanford University
