"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Paul","Paul Glewwe","Does Smoking Make One Dumber? Evidence from Teenagers in Rural China","University of Minnesota","Jan 07 2011","10:15 AM","Sheraton, Director's Row I","American Economic Association","Youth Health Conditions","I1","Charles Courtemanche","University of North Carolina-Greensboro","","","","","","","","","","","PAUL",2526,0,1,0,2526,1,0,1,0
"Paula","Paula Cole","Socially Constructing A Caring Masculinity","University of Denver","Jan 08 2011","2:30 PM","Sheraton, Colorado","International Association for Feminist Economics","Frontiers of Feminist Economics","B5","Ulla Grapard","Colgate University","Alexandra Bernasek","Colorado State University","Robert Prasch","Middlebury College","","","","","","","PAULA",0,507,0,1,507,0,1,0,1
"Paula","Paula Cordero-Salas","The Role of Cooperation and Reciprocity in Structuring Carbon Sequestration Contracts in Developing Countries","The Ohio State University","Jan 08 2011","8:00 AM","Hyatt Regency, Capitol 2","Agricultural & Applied Economics Association","Cooperation, Reciprocity and Altruism in Developing Countries: The Household, the Village, and Beyond","O2","Steve Wu","Purdue University","Ethan Ligon","University of California-Berkeley","","","","","","","","","PAULA",0,507,0,1,507,0,1,0,1
"Pauline","Pauline A. Grosjean","The Weight of History on European Cultural Integration: A Gravity Approach","University of San Francisco","Jan 09 2011","1:00 PM","Sheraton, Director's Row J","American Economic Association","Culture, Institutions and Development","Z1","Gérard Roland","University of California-Berkeley","Luigi Zingales","University of Chicago","Edward Miguel","University of California-Berkeley","Paola Giuliano","University of California-Los Angeles","Laura Schecter","University of Wisconsin-Madison","","","PAULINE",0,148,0,1,148,0,1,0,1
"Pauline","Pauline A. Grosjean","A History of Violence: The \"Culture of Honor\" as a Determinant of Homicide in the U.S. South","University of San Francisco","Jan 07 2011","10:15 AM","Sheraton, Century","American Economic Association","Five Unrelated but Interesting Papers","??","Allen Sanderson","University of Chicago","","","","","","","","","","","PAULINE",0,148,0,1,148,0,1,0,1
"Pauline","Pauline Anne Grosjean","A History of Violence: The \"Culture of Honor\" as a Determinant of Homicide in the U.S. South","University of San Francisco","Jan 07 2011","10:15 AM","Sheraton, Century","American Economic Association","Five Unrelated but Interesting Papers","??","Allen Sanderson","University of Chicago","","","","","","","","","","","PAULINE",0,148,0,1,148,0,1,0,1
"Pavlina","Pavlina Tcherneva","The Future of Fiscal Policy: The Case for Targeted Demand Management","Franklin and Marshall College","Jan 07 2011","2:30 PM","Hyatt Regency, Mineral Hall C","Association for Evolutionary Economics","Explaining and Taming Financial Crises and Business Cycles","E6","Stephanie Kelton","University of Missouri-Kansas City","","","","","","","","","","","PAVLINA",0,4,0,1,4,0,1,0,1
"Pawel","Pawel Szerszen","The Information Content of High-Frequency Data for Estimating Equity Return Models and Forecasting Risk","Federal Reserve Board","Jan 09 2011","10:15 AM","Sheraton, Plaza Court 8","Econometric Society","Continuous Time Econometrics","C1","Xiaohong Chen","Yale University","Nour Meddahi","Toulouse School of Economics","Ernst Schaumburg","Federal Reserve Bank of New York","Yacine Ait-Sahalia","Princeton University","Bjorn Eraker","University of Wisconsin","","","PAWEL",29,0,1,0,29,1,0,1,0
"Pedro","Pedro Saffi","Short Selling REITs and Hedging Real Estate Risk","IESE Business School","Jan 07 2011","12:30 PM","Marriott, Denver Suite IV","American Real Estate & Urban Economic Association","REITs: Investment","G1","Jim Clayton","Cornerstone Real Estate Advisers","Richard Buttimer","University of North Carolina-Charlotte","Cristian Tiu","University of Buffalo","Vaneesha Boney","University of Denver","Jim Clayton","Cornerstone Real Estate Advisers","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro Duarte","Looking for Observations for late 20th Century Macroeconomics","University of Sao Paulo","Jan 07 2011","12:30 PM","Hyatt Regency, Capitol 1","History of Economics Society","The Histories of Scientific Observation in Economics","B2","Harro Maas","University of Amsterdam","Kevin D. Hoover","Duke University","","","","","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro Mira","Entry, Survival and Growth in Oligopoly Retail Markets: Explaining Cross-Industry Heterogeneity","CEMFI, Madrid","Jan 08 2011","2:30 PM","Sheraton, Plaza Court 7","Econometric Society","Empirical IO 2","L0","Victor Aguirregabiria","University of Toronto","Federico Ciliberto","University of Virginia","Victor Aguirregabiria","University of Toronto","Nan Yang","VU University Amsterdam and Tinbergen Institute","Salvador Navarro","University of Wisconsin-Madison","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro Santa-Clara","Optimal Option Portfolio Strategies","New University of Lisbon","Jan 08 2011","8:00 AM","Marriott, Colorado Salons C & D","American Finance Association","Dynamic Models of Asset Pricing","G1","Jessica Wachter","University of Pennsylvania","Ivan Shaliastovich","University of Pennsylvania","Ralph Koijen","University of Chicago","Gregory Duffee","Johns Hopkins University","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pedro","Pedro P. Matos","The Pay Divide: (Why) are U.S. Top Executives Paid More?","University of Southern California","Jan 08 2011","8:00 AM","Marriott, Colorado Salon E","American Finance Association","Executive Compensation and Turnover","G3","Carola Frydman","Massachusetts Institute of Technology","Michael Lemmon","University of Utah","Laura Starks","University of Texas-Austin","Camelia Kuhnen","Northwestern University","","","","","PEDRO",358,1,0.9972145,0.0027855,359,1,0,1,0
"Pei","Pei Shao","Why are Institutional Loans More Expensive than Bank Loans? Evidence from the Syndicated Loan Market","York University","Jan 07 2011","2:30 PM","Marriott, Colorado Salons G & H","American Finance Association","Borrowing and Lending","G2","Adair Morse","University of Chicago","Michael Roberts","University of Pennsylvania","Joseph Gerakos","University of Chicago","Amiyatosh Purnanandam","University of Michigan-Ann Arbor","Ashwini Agrawal","New York University","","","PEI",2,8,0.2,0.8,10,0,1,0,0
"Peng","Peng Cheng","Heterogeneous Information and Appraisal Bias","Florida Atlantic University","Jan 07 2011","10:15 AM","Marriott, Denver Suite I & II","American Real Estate & Urban Economic Association","Appraisal and Depreciation","R3","Austin Jaffe","Pennsylvania State University","Richard Buttimer","University of North Carolina","Shaun Bond","University of Cincinnati","Elaine Worzala","Clemson University","Yuen Leng Chow","National University of Singapore","","","PENG",15,4,0.7894737,0.2105263,19,1,0,0,0
"Peng","Peng Liu","The Relationship between Tenant Quality and REIT Risk & Performance","Cornell University","Jan 07 2011","12:30 PM","Marriott, Denver Suite IV","American Real Estate & Urban Economic Association","REITs: Investment","G1","Jim Clayton","Cornerstone Real Estate Advisers","Richard Buttimer","University of North Carolina-Charlotte","Cristian Tiu","University of Buffalo","Vaneesha Boney","University of Denver","Jim Clayton","Cornerstone Real Estate Advisers","","","PENG",15,4,0.7894737,0.2105263,19,1,0,0,0
"Per","Per Johansson","Peers and Work Absence","Institute for Labour Market Policy Evaluation","Jan 09 2011","1:00 PM","Sheraton, Governor's Square 9","American Economic Association","The Economics of Sickness Absence","J2","Nicolas Ziebarth","German Institute for Economic Research (DIW Berlin)","Martin Karlsson","TU Darmstadt","Peter Nilsson","Uppsala Center for Labor Studies","Nicolas Ziebarth","DIW Berlin","Per Johansson","Instiutute for Labour Market Policy Evaluation","Knut Roed","The Ragnar Frisch Centre for Economic Research","PER",3,0,1,0,3,1,0,1,0
"Peri","Peri Da Silva","Information Revelation, Incentive Symmetry, the Intervention Principle, and Health Care","University of North Dakota and Centro Studi Luca d'Agliano","Jan 07 2011","10:15 AM","Sheraton, Colorado","Association of Christian Economists","Health Care: Intervention Principles","I1","David Mustard","University of Georgia","Daniel Hungerman","University of Notre Dame","Rey Hernandez","Metropolitan State College of Denver","Ken Leonard","University of Maryland","David B. Mustard","University of Georgia","","","PERI",1,8,0.1111111,0.8888889,9,0,1,0,0
"Peter","Peter Nijkamp","Asymmetric Information, Entreprenurial Activity and the Scope of Fiscal Policy in an Open Regional Economy","Free University","Jan 07 2011","10:15 AM","Hyatt Regency, Agate C","Association of Indian Economics & Financial Studies","Economic Policy, Productivity and Growth","O4","Kusum Ketkar","AIEFS, Executive Director","Madanmohan Ghosh","Department of Finance, Canada","Usha Nair-Richert","Georgia Institute of Technology","Meenakshi Rishi","Seattle University","Rajeev Sooreea","Pennsylvania State University","Banani Nandi","AT&T Shannon Laboratories","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Kenen","Beyond the Dollar","Princeton University","Jan 07 2011","10:15 AM","Hyatt Regency, Mineral Hall D & E","Society for Policy Modeling/American Economic Association","The Dollar, the Euro, the Yuan and the International Monetary System","F3","Dominick Salvatore","Fordham University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Spiegler","Methodenstreit 2010? Historical Perspective on the Contemporary Debate over How to Reform Economics","University of Massachusetts-Boston","Jan 09 2011","10:15 AM","Hyatt Regency, Mineral Hall B","Association for Evolutionary Economics","New Thinking in Economics: The Theoretical Premise","B5","Philip Arestis","University of Cambridge and University of the Basque Country","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter M. Morrow","Firm Heterogeneity and Ricardian Trade: The Impact of Domestic Competition on Export Performance","University of Toronto","Jan 09 2011","1:00 PM","Sheraton, Plaza Court 1","American Economic Association","International Trade and Prices","F3","Ergys Islamaj","Vassar College","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Turnbull","Power in the Skies: Pilot Commitment and Trade Union Power in the Civil Aviation Industry","Cardiff University","Jan 09 2011","1:00 PM","Westin Tabor, Continental A","Labor & Employment Relations Association","AILR/LERA Best Papers Session","J3","Bruce Kaufman","Georgia State University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Norman","10:00 pm, Contractions – Rock","Vocals & Guitar","Jan 07 2011","8:00 PM","Sheraton, South Convention Lobby","American Economic Association","Music Session","Z1","Orley Ashenfelter","Princeton University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter A. Petri","Achieving Inclusive, Balanced, Sustained Growth in the Asia-Pacific","Brandeis University","Jan 08 2011","8:00 AM","Sheraton, Colorado","American Committee on Asian Economic Studies/American Economic Association","Global Rebalancing and Asia","F4","Raed Safadi","OECD","Frank Hsiao","University of Colorado","Mordechai E. Kreinin","Michigan State University","Ricardo Cavazos","OECD","Richard Pomfret","University of Adelaide","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter P. Carr","Leverage Effect, Volatility Feedback, and Self-Exciting Market Disruptions: Disentangling the Multi-Dimensional Variations in S&P 500 Index Options","New York University","Jan 07 2011","10:15 AM","Marriott, Colorado Salons I & J","American Finance Association","Determinants of Derivatives' Returns","G1","Neil Pearson","University of Illinois at Urbana-Champaign","George Panayotov","Georgetown University","Bing Han","University of Texas-Austin","Fousseni Chabi-Yo","Ohio State University","Erkko Etula","Federal Reserve Bank of New York","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Nilsson","Peers and Work Absence","Uppsala Center for Labor Studies","Jan 09 2011","1:00 PM","Sheraton, Governor's Square 9","American Economic Association","The Economics of Sickness Absence","J2","Nicolas Ziebarth","German Institute for Economic Research (DIW Berlin)","Martin Karlsson","TU Darmstadt","Peter Nilsson","Uppsala Center for Labor Studies","Nicolas Ziebarth","DIW Berlin","Per Johansson","Instiutute for Labour Market Policy Evaluation","Knut Roed","The Ragnar Frisch Centre for Economic Research","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter F. Christoffersen","Option Anomalies and the Pricing Kernel","McGill University","Jan 08 2011","8:00 AM","Marriott, Colorado Salons I & J","American Finance Association","Term Structure and Volatility","G1","Scott Joslin","Massachusetts Institute of Technology","David Bates","University of Iowa","Philippe Mueller","London School of Economics and Political Science","Peter Feldhutter","Copenhagen Business School","Andrea Vedolin","University of Lugano","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Richmond","National Lessons from the Massachusetts Health Reform Effort","Stanford University","Jan 09 2011","10:15 AM","Hyatt Regency, Capitol 7","Health Economics Research Organization/American Economic Association","Health Care Reform Issues","I1","Donald Yett","University of Southern California","Joseph Newhouse","Harvard University","Martin Gaynor","Carnegie Mellon University","Jon Gruber","Massachusetts Institute of Technology","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Siminski","Long-Run Mortality Effects of Vietnam-Era Army Service: Evidence from Australia's Conscription Lotteries","University of Wollongong","Jan 07 2011","10:15 AM","Sheraton, Director's Row E","American Economic Association","Causal Effects of Vietnam-Era Military Service on Health and Welfare","I1","Charlie Brown","University of Michigan","Daniel Eisenberg","University of Michigan","Joseph Doyle","Massachusetts Institute of Technology","Abigail Wozniak","University of Notre Dame","Chris Rohlfs","Syracuse University","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Bossaerts","Behavioral and Neurobiological Foundations of Probabilistic Sophistication","California Institute of Technology","Jan 08 2011","2:30 PM","Marriott, Colorado Salon E","American Finance Association","The Biology of Finance","G1","Jesus Santos","Columbia University","Jesus Santos","Columbia University","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Klenow","Beyond GDP? Welfare across Countries and Time","Stanford University","Jan 08 2011","10:15 AM","Sheraton, Governor's Square 12","American Economic Association","Empirics of Growth","O4","Daron Acemoglu","Massachusetts Institute of Technology","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter G. Klein","Efficiency and Adaptation in Organizations and Institutions","University of Missouri-Columbia","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 5","International Society for New Institutional Economics","Institutions, Entrepreneurship, and Public-Private Boundaries","L2","John de Figueiredo","Duke University","Oliver E. Williamson","University of California-Berkeley","Zoltan J. Acs","George Mason University","Mark J. Flannery","University of Florida","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Debaere","Greasing the Wheels of International Commerce: How Services Facilitate Firms’ International Sourcing","University of Virginia and CEPR","Jan 09 2011","1:00 PM","Sheraton, Century","American Economic Association","Global Production, Sourcing and FDI: Causes and Effects","F2","Laura Alfaro","Harvard Business School and NBER","Marc Muendler","University of California-San Diego and NBER","James Markusen","University of Colorado-Boulder and NBER","Laura Alfaro","Harvard Business School and NBER","Sebnem Kalemli-Ozcan","University of Houston and NBER","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hartley","Innovation, Renewable Energy, and Macroeconomic Growth","Rice University","Jan 07 2011","12:30 PM","Hyatt Regency, Capitol 5","International Association for Energy Economics","Topics in Energy Modeling","Q4","Carol Dahl","Colorado School of Mines","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter M Morrow","Export Commodity Booms, Labor Coercion, and the Historical Containment of Education","University of Toronto","Jan 09 2011","10:15 AM","Sheraton, Spruce","American Economic Association","Economic History","N4","Linda Carter","Baylor University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hrdahl","Bond Yields and Monetary Policy over 40 Years","Bank for International Settlements","Jan 08 2011","8:00 AM","Sheraton, Plaza Court 7","Econometric Society","Monetary Policy and Interest Rates","E0","","","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter G. Klein","Institutions and Entrepreneurial Opportunities: A New Approach","University of Missouri-Columbia","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 5","International Society for New Institutional Economics","Institutions, Entrepreneurship, and Public-Private Boundaries","L2","John de Figueiredo","Duke University","Oliver E. Williamson","University of California-Berkeley","Zoltan J. Acs","George Mason University","Mark J. Flannery","University of Florida","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Isard","To be announced","International Monetary Fund","Jan 08 2011","10:15 AM","Sheraton, Governor's Square 9","American Economic Association/Peace Science Society International","Peace Science and Regional Science Economics (In Memory of Walter Isard)","Y8","Solomon Polachek","Binghamton University","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Bickel","Large Vector Autoregressive Process","University of California-Berkeley","Jan 08 2011","2:30 PM","Sheraton, Plaza Court 8","Econometric Society","Econometric Analysis of Complex Data","C8","Shinichi Sakata","University of British Columbia","Federico Andres Bugni","Duke University","Ivan Canay","Northwestern University","Timothy J. Halliday","University of Hawaii-Manoa","Ke Yang","University of Hartford","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Berg","Explaining Work-life Flexibility Provisions in Enterprise Agreements: The Interaction of Public Policy and Collective Bargaining in Australia and the United States","Michigan State University","Jan 08 2011","10:15 AM","Westin Tabor, Continental A","Labor & Employment Relations Association","New Developments in Work-Family Policy","J8","Arne Kalleberg","University of North Carolina","","","","","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Roberts","Isolating the Symbolic Implications of Employee Mobility","Emory University","Jan 09 2011","10:15 AM","Sheraton, Director's Row H","American Economic Association","Topics in Wine Economics","Q1","Karl Storchmann","New York University","Joyce Jacobson","Wesleyan University","Victor Ginsburgh","University of Brussels","Bronwyn Hall","University of California-Berkeley","Charles Mason","University of Wyoming","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Phil","Phil Kugler","Organizing Faculty at Major Public Universities: A Joint Project of the AFT and AAUP","American Federation of Teachers","Jan 08 2011","2:30 PM","Westin Tabor, Continental A","Labor & Employment Relations Association","The Changing Conditions of Faculty Work: Legal Issues and Institutional Responses LERA HIgher Education Industry Council","J4","Adrienne Eaton","Rutgers University","","","","","","","","","","","PHIL",410,2,0.9951456,0.0048544,412,1,0,1,0
"Philip","Philip Gautier","Investigating the Effects of Recession and Stimulus on Children in Foster Care","American University","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 1","Omicron Delta Epsilon","Chapter-Advisor Session","I2","Mary Ellen Benedict","Bowling Green State University","Katy Rouse","Elon University","John J. Perry","Centre College","Mary Eschelbach Hansen","American University","Cynthia Rogers","University of Oklahoma","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Leslie","Inspection Design and Inspector Performance","Stanford University and NBER","Jan 07 2011","10:15 AM","Sheraton, Gold","American Economic Association","Design and Incentive Effects of Certification and Disclosure Programs","L5","Silke Forbes","University of California-San Diego","Mara Lederman","University of Toronto","Severin Borenstein","University of California-Berkeley","Silke Januszewski Forbes","University of California-Berkeley","Ken Corts","University of Toronto","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Abbott","Export Restrictions as Stabilization Responses to Food Crisis","Purdue University","Jan 08 2011","10:15 AM","Hyatt Regency, Capitol 2","Agricultural & Applied Economics Association","Agricultural Export Restrictions","Q1","Ian Sheldon","The Ohio State University","Ian Sheldon","The Ohio State University","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Arestis","New Economics From an Institutional Perspective","University of Cambridge and University of the Basque Country","Jan 09 2011","10:15 AM","Hyatt Regency, Mineral Hall B","Association for Evolutionary Economics","New Thinking in Economics: The Theoretical Premise","B5","Philip Arestis","University of Cambridge and University of the Basque Country","","","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Arestis","Critique of Financialization and the US Unemployment Gender Gap","University of Cambridge and University of Basque","Jan 07 2011","12:30 PM","Hyatt Regency, Mineral Hall B","Association for Social Economics","Social Economics of the Financial Crisis","E6","Stephanie Kelton","University of Missouri-Kansas City","William Black","University of Missouri-Kansas City","Robert Prasch","Middlebury College","Stephanie Seguino","University of Vermont","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip J. Reny","Existence of Optimal Contracts in the Moral Hazard Problem","University of Chicago","Jan 07 2011","2:30 PM","Sheraton, Plaza Court 6","Econometric Society","Economic Theory Methods","C6","","","David McAdams","Duke University","Tim van Zandt","INSEAD","Alessandro Pavan","Northwestern University","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip O'Hara","Global Subprime Crisis within the Circuit of Social Capital","Curtin University, Australia","Jan 07 2011","12:30 PM","Hyatt Regency, Mineral Hall B","Association for Social Economics","Social Economics of the Financial Crisis","E6","Stephanie Kelton","University of Missouri-Kansas City","William Black","University of Missouri-Kansas City","Robert Prasch","Middlebury College","Stephanie Seguino","University of Vermont","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Strahan","Financial Regulatory Reform: Challenges Ahead","Boston College","Jan 07 2011","8:00 AM","Sheraton, Governor's Square 16","American Economic Association","Moving Beyond Deregulation","L5","Nancy Rose","Massachusetts Institute of Technology","Catherine Wolfram","University of California-Berkeley and NBER","Nancy L. Rose","Massachusetts Institute of Technology","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philipp","Philipp Sadowski","Dynamic Preference for Flexibility","Duke University","Jan 07 2011","8:00 AM","Sheraton, Plaza Court 8","Econometric Society","Choice Theory","D0","Igor Kopylov","University of California-Irvine","Paolo Ghirardato","Universita di Torino","Haluk Ergin","Washington University","Igor Kopylov","University of California-Irvine","Todd Sarver","Northwestern University","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philipp","Philipp Strack","Strategic Experimentation with Private Payoffs","University of Bonn","Jan 07 2011","2:30 PM","Sheraton, Plaza Court 7","Econometric Society","Dynamic Games","C7","","","Mikhail Golosov","Yale University","Sylvain Chassang","Princeton University","Patrick Bolton","Columbia University","","","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philippe","Philippe Tobler","Skill Versus Luck in Social Comparisons: Causes of Social Reward Differences Encoded in the Human Orbitofrontal Cortex","University of Cambridge","Jan 09 2011","8:00 AM","Sheraton, Director's Row I","American Economic Association","Relative Concerns and the Evolutionary Foundations of Preferences","D8","Ed Hopkins","University of Edinburgh","","","","","","","","","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Philippe","Philippe Jehiel","Loopholes: Social Learning and the Evolution of Contract Form","Paris School of Economics, University College London, and CEPR","Jan 09 2011","8:00 AM","Sheraton, Plaza Court 2","Econometric Society","Contract Theory, Political Economy","D7","Stelios Michalopoulos","Tufts University","John Hatfield","Stanford University","Andrew F. Newman","Boston University and CEPR","Stelios Michalopoulos","Tufts University","Konstantin Sonin","New Economic School","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Phillip","Phillip Kostov","Access to Finance: Determinants of the Uptake of \"Mansi\" in South Africa","University of Central Lancashire","Jan 07 2011","12:30 PM","Hyatt Regency, Agate C","Association of Indian Economics & Financial Studies","International Trade and Finance","F4","Suhas Ketkar","Vanderbilt University","Renu Kallianpur","AXA Advisors","Chandana Chakraborty","Montclair State University","Sweta Saxena","International Monetary Fund","Kishore Kulkarni","Metropolitan State College of Denver","Zahara Siddique","IZA","PHILLIP",278,0,1,0,278,1,0,1,0
"Phillip","Phillip Anthony O'Hara","Institutional-Evolutionary Policy and Governance: Core Principles and Practices","Curtin Business School","Jan 07 2011","8:00 AM","Hyatt Regency, Mineral Hall C","Association for Evolutionary Economics","The Policy Relevance of Institutional Economics: Papers in Honor of Paul Dale Bush","B5","Mary Wrenn","Weber State University","John T. Harvey","Texas Christian University","Pascal Petit","CEPN and CNRS","","","","","","","PHILLIP",278,0,1,0,278,1,0,1,0
"Phillip","Phillip Levine","Recessions, Retirement, and Social Security","Wellesley College","Jan 07 2011","8:00 AM","Sheraton, Governor's Square 12","American Economic Association","Recessions and Retirement","J2","Scott Weisbenner","University of Illinois","Colleen Flaherty Manchester","University of Minnesota","Scott Weisbenner","University of Illinois","Jon M. Bakija","Williams College","Purvi Sevak","Hunter College","","","PHILLIP",278,0,1,0,278,1,0,1,0
"Piet","Piet Keizer","Markets and Rules, the Case of the Financial Markets","Utrecht University School of Economics","Jan 09 2011","10:15 AM","Hyatt Regency, Mineral Hall B","Association for Evolutionary Economics","New Thinking in Economics: The Theoretical Premise","B5","Philip Arestis","University of Cambridge and University of the Basque Country","","","","","","","","","","","PIET",2,0,1,0,2,1,0,1,0
"Pietro","Pietro Ortoleva","Modeling the Change of Paradigm: Non-Bayesian Reactions to Unexpected News","California Institute of Technology","Jan 07 2011","8:00 AM","Sheraton, Plaza Court 8","Econometric Society","Choice Theory","D0","Igor Kopylov","University of California-Irvine","Paolo Ghirardato","Universita di Torino","Haluk Ergin","Washington University","Igor Kopylov","University of California-Irvine","Todd Sarver","Northwestern University","","","PIETRO",29,0,1,0,29,1,0,1,0
"Ping","Ping Cheng","Property Delisting, Housing Cycle and Pricing Bias","Florida Atlantic University","Jan 08 2011","10:15 AM","Marriott, Denver Suite I & II","American Real Estate & Urban Economic Association","House Price Index","R2","Thomas Thibodeau","University of Colorado-Boulder","Stephen Billings","University of North Carolina-Charlotte","Kelley Pace","Louisiana State University","Marsha Courchane","Charles River Assocites","Liang Peng","University of Colorado-Boulder","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Prachi","Prachi Deuskar","Market Liquidity and Flow-Driven Risk","University of Illinois-Urbana-Champaign","Jan 07 2011","2:30 PM","Marriott, Colorado Salon F","American Finance Association","Liquidity, Trading, and Frictions - Empirical","G1","Ioanid Rosu","University of Chicago","Jennifer Huang","University of Texas-Austin","Konstantin Milbradt","Massachusetts Institute of Technology","Soeren Hvidkjaer","Copenhagen Business School","","","","","PRACHI",0,6,0,1,6,0,1,0,1
"Pradeep","Pradeep K. Yadav","Naked Short Selling: The Emperor’s New Clothes?","University of Oklahoma","Jan 09 2011","1:00 PM","Marriott, Colorado Salons C & D","American Finance Association","Insider Trading and Short Selling","G1","Utpal Bhattacharya","Indiana University Bloomington","Michael Lemmon","University of Utah","Paul Schultz","University of Notre Dame","John Griffin","University of Texas-Austin","Simi Kedia","Rutgers University","","","PRADEEP",15,0,1,0,15,1,0,1,0
"Prashant","Prashant Loyalka","Information, College Decisions and Financial Aid: Evidence from a Cluster-Randomized Control Trial in China","CIEFR, Peking University","Jan 07 2011","8:00 AM","Sheraton, Terrace","American Economic Association","Education in Developing Countries: Results from Randomized Control Trials in China","O1","Paul Glewwe","University of Minnesota","Esther Duflo","Massachusetts Institute of Technology","Karthik Muralidharan","University of California-San Diego","","","","","","","PRASHANT",30,0,1,0,30,1,0,1,0
"Praveen","Praveen Kumar","Valuation Risk, Control and the Public Financing of Entrepreneurial Firms","University of Houston","Jan 07 2011","2:30 PM","Marriott, Colorado Salons I & J","American Finance Association","Determinants of M&A Activity","G3","Berk Sensoy","Ohio State University","Matthew Rhodes-Kropf","Harvard Business School","Yaniv Grinstein","Cornell University","Jay Ritter","University of Florida","","","","","PRAVEEN",22,0,1,0,22,1,0,1,0
"Price","Price Fishback","The New Deal, Race, and Housing in the 1920s and 1930s","University of Arizona","Jan 08 2011","10:15 AM","Sheraton, Gold","American Economic Association","Race, Property, and Segregation in Historical Perspective","J1","William Collins","Vanderbilt University","Fred H. Smith","Davidson College","Trevon D. Logan","Ohio State University","Thomas Cvrcek","Clemson University","Joseph P. Ferrie","Northwestern University","","","PRICE",4,2,0.6666667,0.3333333,6,0,0,0,0
