"first_name","author","paper_title","author_affiliation","date","time","location","association","session_title","session_jel_code","session_chair","session_chair_affiliation","discussant_1","discussant_1_affiliation","discussant_2","discussant_2_affiliation","discussant_3","discussant_3_affiliation","discussant_4","discussant_4_affiliation","discussant_5","discussant_5_affiliation","firstname","total_male","total_female","prob_male","prob_female","total_names","male_75","female_75","male_95","female_95"
"Peter","Peter Haslag","The Causal Impact of Market Fragmentation on Liquidity","Washington University-St. Louis","Jan 04 2016","8:00 AM","Marriott Marquis, Yerba Buena Salons 14 & 15","American Finance Association","Security and Market Mechanism Design","G1","Tomasz Piskorski","Columbia University","Marzena Rostek","University of Wisconsin-Madison","William Fuchs","University of California-Berkeley","Emiliano Pagnotta","Imperial College London","Brett Green","University of California-Berkeley","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Sorensen","Taxation and the Optimal Constraint on Corporate Debt Finance","University of Copenhagen","Jan 03 2016","8:00 AM","Hilton Union Square, Franciscan D","American Economic Association","Empirics of Capital Taxation (H2, G3)","","Marshall Steinbaum","Washington Center for Equitable Growth","Ruud De Mooij","International Monetary Fund","Paul Burnham","Congressional Budget Office","Katherine Cuff","McMaster University","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Iliev","The Real Effects of Equity Issuance Frictions","Pennsylvania State University","Jan 03 2016","10:15 AM","Marriott Marquis, Yerba Buena Salons 12 & 13","American Finance Association","Raising Capital","G3","N.R. Prabhala","University of Maryland-College Park and CAFRAL","Jonathan Reuter","Boston College","N.R. Prabhala","University of Maryland-College Park and CAFRAL","Joan Farre-Mensa","Harvard Business School","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter T. Gottschalk","Taking Selection to Task: Bounds on Trends in Occupational Task Prices for the U.S., 1984-2013","Boston College","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 21","American Economic Association","Sorting, Tasks, and Inequality: New Theory and Evidence (J2, J3)","","Peter Gottschalk","Boston College","Zsofia Barany","Sciences Po","Ariell Reshef","University of Virginia","","","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Maniloff","Beneficial Leakage: The Effect of Regional Greenhouse Gas Initiative on Aggregate Emissions","Colorado School of Mines","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 5 & 6","Association of Environmental & Resource Economists","Environmental Regulation in Second-Best Settings","Q5","Meredith Fowlie","University of California-Berkeley","Ryan Kellogg","University of Michigan","Sabrina Howell","New York University","Derek Lemoine","University of Arizona","Erin Mansur","Dartmouth College","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Arcidiacono","Equilibrium Grade Inflation with Implications for Female Interest in STEM Majors","Duke University","Jan 04 2016","8:00 AM","Hilton Union Square, Golden Gate 6 & 7","American Economic Association","Human Capital and Higher Education (I1, J1)","","Joshua D. Angrist","Massachusetts Institute of Technology","Jeffrey Smith","University of Michigan","Lesley Turner","University of Maryland","Danny Yagan","University of California-Berkeley","Chao Fu","University of Wisconsin","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter G. Szilagyi","Shareholder Rights and Engagement at European AGMs","Central European University-Budapest and University of Cambridge","Jan 04 2016","8:00 AM","Parc 55, Market Street","Association for Comparative Economic Studies","European Integration at a Crossroads (F4, G3)","","Iikka Korhonen","Bank of Finland","Ansgar Belke","University of Duisburg-Essen and Institute for the Study of Labor (IZA)","Nauro F. Campos","Brunel University London, ETH-Zurich and IZA-Bonn","Wilfred Dolfsma","Loughborough University","Peter G. Szilagyi","Central European University-Budapest and University of Cambridge","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Kelly","Dividends and Trust","Yale University","Jan 03 2016","2:30 PM","Hilton Union Square, Union Square 21","American Economic Association","The Impact of Culture on Corporate Decisions (G3, Z1)","","Xiaoding Liu","University of Oregon","Jonathan Karpoff","University of Washington","Edward D. Van Wesep","University of Colorado-Boulder","Karl Lins","University of Utah","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Kelly","Pre-Earnings Announcement Over-Extrapolation","Yale University","Jan 05 2016","8:00 AM","Marriott Marquis, Yerba Buena Salons 10 & 11","American Finance Association","Behavioral Finance: Investor Behavior and Asset Prices","G1","Cary Frydman","University of Southern California","Ulrike Malmendier","University of California-Berkeley","Nikolai Roussanov","University of Pennsylvania","Robin Greenwood","Harvard Business School","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Arcidiacono","College Attrition and the Dynamics of Information Revelation","Duke University","Jan 03 2016","10:15 AM","Hilton Union Square, Franciscan D","American Economic Association","Information, Expectations, and Education Choices I (D8, I2)","","Matthew Wiswall","Arizona State University","Adam Osman","University of Illinois-Urbana Champaign","James W. Berry","Cornell University","Eleanor W. Dillon","Arizona State University","","","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Hoffmann","Financial Transaction Taxes, Market Composition, and Liquidity","European Central Bank","Jan 05 2016","1:00 PM","Marriott Marquis, Yerba Buena Salons 12 & 13","American Finance Association","Illiquidity in Financial Markets: Information, Taxes and Temperature","G1","Brett Green","University of California-Berkeley","Brendan Daley","Duke University","S. Viswanathan","Duke University","David Sraer","University of California-Berkeley","Peter Koudijs","Stanford University","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter Lorentzen","Fiscal Decentralization and Pollution in China","University of California-Berkeley","Jan 03 2016","8:00 AM","Parc 55, Market Street","Association for Comparative Economic Studies","Economic Developments in China, India, and Japan (E2, E6)","","Daniel Michael Berkowitz","University of Pittsburgh","Gerhard Glomm","Indiana University-Bloomington","Laura Solanko","Bank of Finland","Pierre L. Siklos","Wilfrid Laurier University","Steven Lugauer","University of Notre Dame","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter W. Schuhmann","The Impact of Challenge Quizzes on Student Knowledge","University of North Carolina-Wilimington","Jan 03 2016","10:15 AM","Hilton Union Square, Golden Gate 5","American Economic Association","Research in Economic Education: Efficacy of Interventions in Economic Education","A2","Sam Allgood","University of Nebraska-Lincoln","Robert Rebelein","Vassar College","William Bosshardt","Florida Atlantic University","Wayne Grove","Le Moyne College","Christiana E. Hilmer","San Diego State University","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peter","Peter van Santen","Economic Distress and Consumers' Credit Choice","Sveriges Riksbank","Jan 03 2016","2:30 PM","Hilton Union Square, Imperial B","American Economic Association","Behavioral Finance and Consumer Choice (D1, G2)","","David Laibson","Harvard University","Devin Pope","University of Chicago","Brigitte Madrian","Harvard University","Justin Sydnor","University of Wisconsin","Stephan Meier","Columbia University","","","PETER",2514,4,0.9984114,0.0015886,2518,1,0,1,0
"Peyman","Peyman Khezr","Auctions with an Asking Price","University of Queensland","Jan 04 2016","10:15 AM","Hilton Union Square, Union Square 20","Econometric Society","Auctions: Theory and Evidence","A1","Hugo A. Hopenhayn","University of California-Los Angeles","","","","","","","","","","","PEYMAN",2,0,1,0,2,1,0,1,0
"Phil","Phil Dybvig","How to Squander Your Endowment: Pitfalls and Remedies","Washington University-St. Louis","Jan 03 2016","8:00 AM","Marriott Marquis, Yerba Buena Salons 10 & 11","American Finance Association","Institutional Investors and Alternative Assets","G1","Anna Pavlova","London Business School","Thomas Gilbert","University of Washington","Andrea M. Buffa","Boston University","Christian Heyerdahl-Larsen","London Business School","Ludovic Phalippou","University of Oxford","","","PHIL",410,2,0.9951456,0.0048544,412,1,0,1,0
"Philip","Philip Strahan","Tracing Out Capital Flows: How Financially Integrated Banks Respond to Natural Disasters","Boston College","Jan 03 2016","10:15 AM","Parc 55, Mission I","American Real Estate & Urban Economic Association","Banking (G2, R3)","","Erwin Quintin","University of Wisconsin","Daniel Carvalho","University of Southern California","Moussa Diop","University of Wisconsin","Matthieu Chavaz","Bank of England","Manuel Adelino","Duke University","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip B. Levine","Early Childhood Education by MOOC: Lessons from Sesame Street","Wellesley College","Jan 05 2016","1:00 PM","Hilton Union Square, Continental – Parlor 1","American Economic Association","Educational Innovations and Social Mobility (I2, I3)","","Marianne Page","University of California-Davis","Elizabeth Cascio","Dartmouth College","Diane W. Schanzenbach","Northwestern University","Marianne Page","University of California-Davis","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip R. Lane","The Sovereign-Bank Diabolical Loop and Flight to Safety Capital Flows: European Safe Bonds (ESBies)","Trinity College","Jan 03 2016","8:00 AM","Hilton Union Square, Yosemite B","American Economic Association","Global Reserve Assets in a Low Interest Rate World","A1","Pierre-Olivier Gourinchas","University of California-Berkeley","Manuel Amador","Federal Reserve Bank of Minneapolis","Matteo Maggiori","Harvard University","Jeremy Stein","Harvard University","Mark Gertler","New York University","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Vermeulen","How Fat is the Top Tail of the Wealth Distribution","European Central Bank","Jan 03 2016","2:30 PM","Hilton Union Square, Plaza B","American Economic Association","Measuring Top Wealth Shares (D3, D6)","","Jeffrey Thompson","Federal Reserve Board","Jirka Slacalek","European Central Bank","Jeff Larrimore","Federal Reserve Board","Christopher D. Carroll","Johns Hopkins University","Fatih Guvenen","University of Minnesota","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philip","Philip Arestis","Regional Financialisation and Convergence: Evidence from Italy","University of Cambridge and University of the Basque Country","Jan 04 2016","2:30 PM","Marriott Marquis, Pacific B","Association for Social Economics","Financialisation, Policy and Spatial Inequalities (E4, N2)","","Ilene Grabel","University of Denver","","","","","","","","","","","PHILIP",642,1,0.9984448,0.0015552,643,1,0,1,0
"Philipp","Philipp Krueger","Climate Change and Firm Valuation: Evidence from a Quasi-Natural Experiment","University of Geneva and Swiss Finance Institute","Jan 03 2016","10:15 AM","Marriott Marquis, Nob Hill A & B","American Finance Association","Environmental Information and Asset Pricing","G1","Augustin Landier","Toulouse School of Economics","Sebastien Pouget","Toulouse School of Economics","Leonard Kostovetsky","Boston College","Kelly Shue","University of Chicago","","","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philipp","Philipp Doerrenberg","Asymmetric Labor Supply Responses to Tax and Wage Rate Changes","ZEW","Jan 03 2016","2:30 PM","Hilton Union Square, Yosemite A","American Economic Association","Labor Market Dynamics","J6","Melanie Khamis","Wesleyan University","","","","","","","","","","","PHILIPP",20,0,1,0,20,1,0,1,0
"Philippe","Philippe Aghion","Living \"American Dream\" in Finland: The Social Mobility of Innovators","College de France","Jan 05 2016","10:15 AM","Hilton Union Square, Imperial A","American Economic Association","Income Inequality, Wealth Inequality and Innovation (E2, J3)","","Peter J. Klenow","Stanford University","John Sabelhaus","Federal Reserve Board","Stefanie Stantcheva","Harvard University","John Van Reenen","London School of Economics","Chad Jones","Stanford University","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Philippe","Philippe Jehiel","How to Boost Revenues in First-Price Auctions? The Magic of Disclosing Only Winning Bids from Past Auctions","Paris School of Economics","Jan 04 2016","10:15 AM","Hilton Union Square, Union Square 20","Econometric Society","Auctions: Theory and Evidence","A1","Hugo A. Hopenhayn","University of California-Los Angeles","","","","","","","","","","","PHILIPPE",83,0,1,0,83,1,0,1,0
"Phyllis","Phyllis Moen","Free to Flex? Work Practices and Career Consequences in an IT Workplace","University of Minnesota","Jan 05 2016","8:00 AM","Parc 55, Balboa","Labor & Employment Relations Association","Work Schedules: New Options, New Problems for Workers","J2","Eileen Appelbaum","Center for Economic Policy Research","Clair Brown","University of California-Berkeley","Susan Houseman","WE Upjohn Institute for Employment Research","","","","","","","PHYLLIS",0,288,0,1,288,0,1,0,1
"Pier","Pier Luigi Porta","Sraffa’s Economics Reconsidered","University of Milano-Bicocca","Jan 03 2016","2:30 PM","Marriott Marquis, Pacific I","Union for Radical Political Economics","New Developments in Sraffian Theory","B2","Robin Hahnel","American University","Riccardo Belloriore","University of Bergamo","Scott Carter","University of Tulsa","","","","","","","PIER",4,4,0.5,0.5,8,0,0,0,0
"Pierre","Pierre L. Siklos","Macroeconomic Consequences of the Real-Financial Nexus: Imbalances and Spillovers Between China and the United States","Wilfrid Laurier University","Jan 03 2016","8:00 AM","Parc 55, Market Street","Association for Comparative Economic Studies","Economic Developments in China, India, and Japan (E2, E6)","","Daniel Michael Berkowitz","University of Pittsburgh","Gerhard Glomm","Indiana University-Bloomington","Laura Solanko","Bank of Finland","Pierre L. Siklos","Wilfrid Laurier University","Steven Lugauer","University of Notre Dame","","","PIERRE",167,2,0.9881657,0.0118343,169,1,0,1,0
"Pierre","Pierre Chauvin","Can the Rise in Obesity in France be Blamed on the Food Environment? Evidence from French Urban Data","INSERM","Jan 04 2016","8:00 AM","Marriott Marquis, Sierra C","Agricultural & Applied Economics Association","Food Access, Food Choice and Obesity: Theoretical and Empirical Advances (I1, Q1)","","Di Zeng","University of Arkansas","Louis-Georges Soler","INRA-ALISS","","","","","","","","","PIERRE",167,2,0.9881657,0.0118343,169,1,0,1,0
"Pierre","Pierre Picard","Optimal Insurance for Catastrophic Risk: Theory and Application to Nuclear Corporate Liability","Ecole Polytechnique","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra H","American Risk & Insurance Association/American Economic Association","Topics in Risk and Economics (G2, D8)","","J. David Cummins","Temple University","","","","","","","","","","","PIERRE",167,2,0.9881657,0.0118343,169,1,0,1,0
"Pierre","Pierre Chaigneau","The Generalized Informativeness Principle","HEC Montreal","Jan 03 2016","8:00 AM","Hilton Union Square, Union Square 15","Econometric Society","Advances in Contract and Tax Theory","A1","Lars Stole","University of Chicago","","","","","","","","","","","PIERRE",167,2,0.9881657,0.0118343,169,1,0,1,0
"Piet","Piet Sercu","A Pure Measure of Home Bias","KU Leuven","Jan 05 2016","1:00 PM","Marriott Marquis, Yerba Buena Salons 14 & 15","American Finance Association","International Risk Sharing and Capital Flows","G1","Tarun Ramadorai","University of Oxford","Ilaria Piatti","University of Oxford","Rui Albuquerque","Boston University","Ingrid Werner","Ohio State University","Pab Jotikasthira","University of North Carolina","","","PIET",2,0,1,0,2,1,0,1,0
"Pieter","Pieter Serneels","Pay for Locally Monitored Performance? A Welfare Analysis for Teacher Attendance in Uganda","University of East Anglia","Jan 05 2016","8:00 AM","Hilton Union Square, Golden Gate 1 & 2","American Economic Association","Using Information Technology to Improve Public Programs: Evidence from Asia, Africa, and Latin America (O1, H8)","","Karthik Muralidharan","University of California-San Diego","Paul Niehaus","University of California-San Diego","Clement Imbert","Oxford University","Ashok Kotwal","University of British Columbia","","","","","PIETER",13,0,1,0,13,1,0,1,0
"Pietro","Pietro F. Peretto","Through Scarcity to Prosperity: A Theory of the Transition to Sustainable Growth","Duke University","Jan 03 2016","2:30 PM","Parc 55, Divisadero","Chinese Economic Association in North America","Trade, Innovation and Economic Growth (O4, O1)","","Jang-Ting Guo","University of California-Riverside","Richard M. H. Suen","University of Leicester","Jang-Ting Guo","University of California-Riverside","Paul S. Segerstrom","Stockholm School of Economics","Shu-Hua Chen","National Taipei University","","","PIETRO",29,0,1,0,29,1,0,1,0
"Pinar","Pinar Deniz","The Impacts of Climate Change on Agricultural Trade in the MENA Region","Marmara University","Jan 05 2016","10:15 AM","Hilton Union Square, Union Square 18","Middle East Economic Association","Natural Resources and Environmental Issues in MENA Countries (Q2, Q5)","","Rahel Schomaker","Cologne Business School","Jeffrey Nugent","University of Southern California","Durdane Sirin Saracoglu","Middle East Technical University","Mine Cinar","Loyola University","Emin Koksal","Bahcesehir University","A. Suut Dogruel","Marmara University","PINAR",0,8,0,1,8,0,1,0,1
"Ping","Ping Wang","Education and Rural-Urban Migration: The Role of Zhaosheng in China","Washington University-St. Louis","Jan 03 2016","2:30 PM","Parc 55, Mission I","American Real Estate & Urban Economic Association","Chinese Housing Markets (R2, O1)","","Tsur Somerville","University of British Columbia","Kaiji Chen","Emory University","Thomas Davidoff","University of British Columbia","Raven Molloy","Federal Reserve Board","Hua Sum","Iowa State University","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Ping","Ping Liu","The Contract Year Phenomenon in the Corner Office: An Analysis of Firm Behavior During CEO Contract Renewals","University of Illinois-Urbana-Champaign","Jan 03 2016","10:15 AM","Marriott Marquis, Yerba Buena Salons 14 & 15","American Finance Association","CEOs/CFOs/Boards","G3","Carola Frydman","Northwestern University","Geoffrey Tate","University of North Carolina","Dirk Jenter","Stanford University","Joshua Rauh","Stanford University","","","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Ping","Ping Cheng","Shadow Inventory, Liquidity Constraints, and the Impact on Home Prices","Florida Atlantic University","Jan 03 2016","10:15 AM","Parc 55, Mission II & III","American Real Estate & Urban Economic Association","Liquidity in Real Estate Markets (R3, E5)","","Robert Connolly","University of North Carolina-Chapel Hill","Steve Slezak","University of Cincinnati","Andrea Heuson","University of Miami","Rodney Ramcharan","University of Southern California","John Clapp","University of Connecticut","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Ping","Ping Wang","To Stay or to Migrate? The One-Child Policy, Work-Based Migration and Land Entitlement in China","Washington University-St. Louis","Jan 03 2016","10:15 AM","Parc 55, Divisadero","Chinese Economic Association in North America/American Economic Association","Innovation, Growth and Development (O3, O1)","","Ping Wang","Washington University-St. Louis","Been-Lon Chen","Academia Sinica","Zheng Song","Chinese University of Hong Kong","Minchung Hsu","National Graduate Institute for Policy Studies, Japan","Douglas Almond","Columbia University","","","PING",8,17,0.32,0.68,25,0,0,0,0
"Praveen","Praveen Kumar","(Crowd)funding Innovation","University of Houston","Jan 04 2016","8:00 AM","Hilton Union Square, Union Square 23 & 24","American Economic Association","Crowdfunding Innovation (L1, G2)","","David Zvilichovsky","Tel Aviv University","Roy Zuckerman","Tel Aviv University","","","","","","","","","PRAVEEN",22,0,1,0,22,1,0,1,0
"Priya","Priya Mukherjee","The Effects of Social Identity on Aspirations and Learning Outcomes: A Field Experiment in Rural India","College of William and Mary","Jan 04 2016","10:15 AM","Hilton Union Square, Golden Gate 3 & 4","American Economic Association","Topics in Development Economics","I2","Christian Ahlin","Michigan State University","","","","","","","","","","","PRIYA",2,87,0.0224719,0.9775281,89,0,1,0,1
"Przemyslaw","Przemyslaw Jeziorski","Mobile Money in Tanzania","University of California-Berkeley","Jan 05 2016","1:00 PM","Hilton Union Square, Franciscan D","American Economic Association","Measuring Social Indicators with Mobile Phone Data (C4, I3)","","Jenny Aker","Tufts University","Daniel Berger","University of Essex","Jenny Aker","Tufts University","Ott-Siim Toomet","Tartu University","","","","","PRZEMYSLAW",6,0,1,0,6,1,0,1,0
"Quentin","Quentin Duroy","Thinking Like a Trader: The Impact of Neoliberal Doctrine on Habits of Thought","Denison University","Jan 05 2016","10:15 AM","Marriott Marquis, Pacific H","Association for Evolutionary Economics","Institutional Change (B5, Z1)","","Valerie Kepner","Kings College","","","","","","","","","","","QUENTIN",49,2,0.9607843,0.0392157,51,1,0,1,0
"Quentin","Quentin Wodon","Child Marriage as a Financial and Economic Transaction","World Bank","Jan 05 2016","10:15 AM","Marriott Marquis, Pacific B","Association for Social Economics/International Association for Feminist Economics","Financialisation and Gender (J1, G1)","","Alicia Giron","National Autonomous University of Mexico","","","","","","","","","","","QUENTIN",49,2,0.9607843,0.0392157,51,1,0,1,0
"Quentin","Quentin Brummet","Do Low Income Housing Tax Credits Provide Pathways to Better Neighborhoods? Evidence from a Clustered Regression Discontinuity Design","U.S. Census Bureau","Jan 04 2016","2:30 PM","Marriott Marquis, Sierra I","Society of Government Economists","Using Linked Census and Administrative Data to Analyze Intergenerational and Geographic Mobility (J6, D1)","","Joseph Ferrie","Northwestern University","Gary Solon","University of Arizona","Miles Corak","University of Ottawa","Sarena Goodman","Federal Reserve Board","Matthew Freedman","Drexel University","","","QUENTIN",49,2,0.9607843,0.0392157,51,1,0,1,0
"Rachel","Rachel Baker","Bias in Online Classes: Evidence from a Field Experiment","University of California-Irvine","Jan 03 2016","8:00 AM","Hilton Union Square, Golden Gate 3 & 4","American Economic Association","Economics of Higher Education (I2, J7)","","Caroline Hoxby","Stanford University","Bridget Terry Long","Harvard University","Jeffrey Smith","University of Michigan","","","","","","","RACHEL",2,1377,0.0014503,0.9985497,1379,0,1,0,1
"Rachel","Rachel Heath","Daughters Improve their Mothers’ Autonomy in South Asia","University of Washington","Jan 05 2016","1:00 PM","Hilton Union Square, Union Square 22","American Economic Association","Causes and Consequences of Women's Empowerment (D1, I3)","","Anja Tolonen","University of Gothenburg","Marcella Alsan","Stanford University","Michèle Tertilt","University of Mannheim","Jesse Anttila-Hughes","University of San Francisco","Diana Greenwald","University of Oxford","","","RACHEL",2,1377,0.0014503,0.9985497,1379,0,1,0,1
"Rachel","Rachel Kranton","Identity Economics 2016","Duke University","Jan 04 2016","10:15 AM","Hilton Union Square, Imperial A","American Economic Association","Identity Economics 2016 (A1, D1)","","Robert A. Johnson","Institute for New Economic Thinking","Robert A. Johnson","Institute for New Economic Thinking","Eli Berman","University of California-San Diego","Steven Bosworth","Kiel Institute","Bryony Reich","University College London","","","RACHEL",2,1377,0.0014503,0.9985497,1379,0,1,0,1
"Rafal","Rafal Raciborski","The Slump in Europe","European Commission, DG ECFIN","Jan 03 2016","8:00 AM","Hilton Union Square, Union Square 5 & 6","Econometric Society","Sovereign Debt and European Crisis","A1","Sebnem Kalemli-Ozcan","University of Maryland","","","","","","","","","","","RAFAL",18,0,1,0,18,1,0,1,0
"Rafal","Rafal Wojakowski","Reducing the Impact of Real Estate Foreclosures with Amortizing Participation Mortgages","University of Surrey","Jan 05 2016","8:00 AM","Parc 55, Powell II","American Real Estate & Urban Economic Association","Portfolio Choice (R3, G1)","","Shaun Bond","University of Cincinnati","Robert Van Order","George Washington University","Jamie Alcock","University of Sydney","Meta Brown","Federal Reserve Bank of New York","Mehmet Saglam","University of Cincinnati","","","RAFAL",18,0,1,0,18,1,0,1,0
"Rahel","Rahel Schomaker","Islam and Democracy: Evidence from a New Dataset","Cologne Business School","Jan 05 2016","8:00 AM","Hilton Union Square, Union Square 18","Middle East Economic Association","Economic Development in MENA Region","O1","Mahdi Majbouri","Babson College","Hassan Y. Aly","Ohio State University","Wassim Shahin","Lebanese American University","Erhan Aslanoglu","Piri Reis University","Khusrav Gaibulloev","American University of Sharjah","Fatma Dogruel","Marmara University","RAHEL",0,6,0,1,6,0,1,0,1
"Raj","Raj Chetty","Gender Differences in Intergenerational Mobility Across the U.S","Harvard University","Jan 03 2016","10:15 AM","Hilton Union Square, Imperial A","American Economic Association","Gender Gaps in Childhood: Skills, Behavior, and Labor Market Preparedness","I2","David Autor","Massachusetts Institute of Technology","David Figlio","Northwestern University","Melissa S. Kearney","University of Maryland","Abigail Payne","McMaster University","","","","","RAJ",112,0,1,0,112,1,0,1,0
"Raj","Raj Chetty","The Lifecycle of Inventors","Stanford University","Jan 03 2016","2:30 PM","Hilton Union Square, Union Square 15","Econometric Society","Innovation and Technological Change","A1","Benjamin Roin","Massachusetts Institute of Technology","","","","","","","","","","","RAJ",112,0,1,0,112,1,0,1,0
"Raj","Raj Chetty","Using Prior Test Scores to Assess the Validity of Value-Added Models","Harvard University","Jan 04 2016","10:15 AM","Hilton Union Square, Plaza B","American Economic Association","Value-Added Models: New Methods and Applications","I2","John Friedman","Brown University and NBER","Lawrence Katz","Harvard University","Guido Imbens","Stanford University","","","","","","","RAJ",112,0,1,0,112,1,0,1,0
"Rajani","Rajani Kanth","The Way Out: Letting Policy Lead Economic","Harvard University","Jan 04 2016","8:00 AM","Marriott Marquis, Sierra J","Union for Radical Political Economics","End Poverty, Revive Democracy, and Rethink Economics: Policy and Theory Alternatives to the Neo-Liberal Status Quo","E6","Rajani Kanth","Harvard University","Rajani Kanth","Harvard University","Ravi Batra","Southern Methodist University","Thorsteinn Thorgeirsson Thorgeirsson","Central Bank of Iceland","Anwar Shaikh","New School","Roslyn Fuller","Waterford Institute of Technology","RAJANI",0,3,0,1,3,0,1,0,1
"Rajdeep","Rajdeep Singh","Selling Assets: When is the Whole Worth More than the Sum of its Parts?","University of Minnesota","Jan 05 2016","1:00 PM","Marriott Marquis, Nob Hill A & B","American Finance Association","Shareholder Activism and the Market for Corporate Control","G3","Doron Levit","University of Pennsylvania","Laura Starks","University of Texas-Austin","Nickolay Gantchev","University of North Carolina","Robert Marquez","University of California-Davis","Andrey Malenko","Massachusetts Institute of Technology","","","RAJDEEP",3,0,1,0,3,1,0,1,0
"Ralph","Ralph De Haas","The Limits of Lending. Banks and Technology Adoption across Russia","EBRD","Jan 03 2016","2:30 PM","Parc 55, Market Street","Association for Comparative Economic Studies","Money’s Too Tight to Mention: Determinants and Effects of Firms’ Financing Constraints (G2, F3)","","Katja Neugebauer","London School of Economics","Katheryn N. Russ","University of California-Davis","Ralph De Haas","EBRD","John Bonin","Wesleyan University","Katja Neugebauer","London School of Economics","","","RALPH",426,0,1,0,426,1,0,1,0
"Ralph","Ralph Rogalla","Optimal Life Cycle Portfolio Choice with Variable Annuities Offering Liquidity and Investment Downside Protection","Goethe University","Jan 04 2016","2:30 PM","Hilton Union Square, Yosemite A","American Economic Association","New Evidence on Lifecycle Models of Retirement Saving (D1, D9)","","Olivia S. Mitchell","University of Pennsylvania","Alessandro Previtero","University of Texas-Austin","David Laibson","Harvard University","Robert Clark","North Carolina State University","Jeffrey R. Brown","University of Illinois-Urbana-Champaign","","","RALPH",426,0,1,0,426,1,0,1,0
"Raluca","Raluca Roman","Did Bank Loan Customers Benefit from the TARP Program? The Effects of TARP on Loan Contract Terms","University of South Carolina","Jan 04 2016","8:00 AM","Marriott Marquis, Sierra H","International Banking, Economics and Finance Association","Empirical Banking Research","G2","Kasper Roszbach","Sveriges Riksbank","Nada Mora","Federal Reserve Bank of Richmond","Rodney Ramcharan","University of Southern California","John C. Driscoll","Federal Reserve Board","Mitchell Berlin","Federal Reserve Bank of Philadelphia","","","RALUCA",0,3,0,1,3,0,1,0,1
"Ram","Ram Fishman","Weather Shocks, Crime and Agriculture: Evidence from India","George Washington University","Jan 04 2016","2:30 PM","Hilton Union Square, Union Square 5 & 6","Association of Environmental & Resource Economists","Weather, Air Quality, Health and Crime","Q5","Maximilian Auffhammer","University of California-Berkeley","Reed Walker","University of California-Berkeley","Maximilian Auffhammer","University of California-Berkeley","Solomon M. Hsiang","University of California-Berkeley","Namrata Kala","Yale University","","","RAM",33,1,0.9705882,0.0294118,34,1,0,1,0
"Ram","Ram Fishman","The Long-Term Economic Effect of High Temperatures: Evidence from Earnings Data in Ecuador","George Washington University","Jan 05 2016","10:15 AM","Hilton Union Square, Union Square 5 & 6","Association of Environmental & Resource Economists","Drought, Heat, and Economic Activity","Q5","Nicholas J. Sanders","Cornell University","Ahmed Mushfiq Mobarak","Yale University","Edson Severnini","Carnegie Mellon University","Nicholas J. Sanders","Cornell University","","","","","RAM",33,1,0.9705882,0.0294118,34,1,0,1,0
"Ram","Ram Upendra Das","Asean Plus Six and Successful FTAs: Can India Propel Intra-Industry Trade Flows?","Research and Information System for Developing Countries (RIS)","Jan 04 2016","12:30 PM","Parc 55, Mason","Association of Indian Economic & Financial Studies","Trade, Finance and Macro Policy (E2, E2)","","Amitrajeet A. Batabyal","Rochester Institute of Technology","K. V. Ramaswamy","Indira Gandhi Institute of Development Research (IGIDR)","Rajeev Sooreea","Dominican University of California","Kusum Mundra","Rutgers University","Tanweer Akram","Voya Investment Management","Chandana Chakraborty","Montclair State University","RAM",33,1,0.9705882,0.0294118,34,1,0,1,0
